IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"43
č. neg.
51 143
Sonda 2a-2c (1974). Vpředu vnitřní příkop opevnění v sondě
2a a 2c, v pozadí jižní podezdívka budovy orientované V-Z
a kontrolní blok s destrukcí vnitř. hradeb. zdi. Pohled od Z.
Foto J. Justova'.
-
44
Tab. 22
č. neg.
51 144a, b
Sonda 2a-2c (1974)
pohled od ZSZ. Pohled do vnitř. příkopu
opevnění, vzadu část destrukčních sutí jižní podezdívky oriento-
vané budovy, pec č. V a kontrol. blok s destrukcí vnitř. hradeb.zdi.
Foto J. Justová."	cs	(146, 45)	(1173, 45)	(1173, 1532)	(146, 1532)
image	43		(971, 539)	(1006, 540)	(1005, 560)	(970, 559)
image	č		(959, 575)	(972, 576)	(970, 595)	(957, 594)
image	.		(978, 576)	(987, 577)	(985, 596)	(976, 595)
image	neg		(1004, 578)	(1046, 581)	(1044, 601)	(1002, 598)
image	.		(1050, 582)	(1057, 583)	(1055, 602)	(1048, 601)
image	51		(957, 602)	(991, 602)	(991, 621)	(957, 621)
image	143		(1003, 602)	(1047, 602)	(1047, 621)	(1003, 621)
image	Sonda		(159, 684)	(234, 685)	(234, 711)	(159, 710)
image	2a		(248, 686)	(278, 686)	(278, 711)	(248, 711)
image	-		(279, 686)	(293, 686)	(293, 711)	(279, 711)
image	2c		(293, 686)	(320, 686)	(320, 712)	(293, 712)
image	(		(337, 687)	(347, 687)	(347, 712)	(337, 712)
image	1974		(353, 687)	(408, 688)	(408, 714)	(353, 713)
image	)		(412, 688)	(422, 688)	(422, 713)	(412, 713)
image	.		(429, 688)	(436, 688)	(436, 713)	(429, 713)
image	Vpředu		(454, 688)	(544, 689)	(544, 715)	(454, 714)
image	vnitřní		(558, 689)	(660, 690)	(660, 716)	(558, 715)
image	příkop		(676, 691)	(766, 692)	(766, 718)	(676, 717)
image	opevnění		(781, 692)	(896, 694)	(896, 720)	(781, 718)
image	v		(912, 695)	(927, 695)	(927, 720)	(912, 720)
image	sondě		(944, 695)	(1014, 696)	(1014, 721)	(944, 720)
image	2a		(158, 709)	(190, 709)	(190, 735)	(158, 735)
image	a		(205, 709)	(220, 709)	(220, 735)	(205, 735)
image	2c		(233, 709)	(262, 709)	(262, 736)	(233, 736)
image	,		(267, 710)	(274, 710)	(274, 736)	(267, 736)
image	v		(291, 710)	(307, 710)	(307, 736)	(291, 736)
image	pozadí		(321, 710)	(409, 711)	(409, 738)	(321, 737)
image	jižní		(428, 711)	(498, 712)	(498, 739)	(428, 738)
