IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"2a
2b
3a
0
3b
3cm
0
4a
3 cm
Obr. 5
4 b
Sonda 2c (1974). 1 - rekonstruovaný hrnec z destrukce vnitřní
hradební zdi (117/74); 2 - útlý kostěný hrot (stilus ??) č.
143/74 z vrstvy 3 (a - pohled zepředu, b - pohled z boku); 3
kostěné šídlo 116/74 z destrukce vnitřní hradební zdi (a - po-
hled zepředu, b - pohled ze strany); 4- kostěné šídlo 117/74
z destrukce vnitřní hradební zdi (a - pohled zepředu, b - po-
hled z boku). Nádoba zobrazena v poměru 1:2, kostěné hroty
v měřítku 1:1. Kresba: V.Žižková.
-"	cs	(178, 41)	(1126, 41)	(1126, 1596)	(178, 1596)
image	2a		(178, 1227)	(214, 1227)	(214, 1248)	(178, 1248)
image	2b		(313, 1221)	(347, 1221)	(347, 1245)	(313, 1245)
image	3a		(495, 1101)	(528, 1102)	(527, 1125)	(494, 1124)
image	0		(524, 1208)	(537, 1208)	(537, 1221)	(524, 1221)
image	3b		(679, 1098)	(714, 1098)	(714, 1120)	(679, 1120)
image	3cm		(690, 1209)	(726, 1210)	(726, 1223)	(690, 1222)
image	0		(834, 435)	(846, 435)	(846, 448)	(834, 448)
image	4a		(866, 1186)	(898, 1187)	(898, 1208)	(866, 1207)
image	3		(915, 437)	(927, 437)	(927, 450)	(915, 450)
image	cm		(927, 437)	(954, 437)	(954, 450)	(927, 450)
image	Obr		(1011, 41)	(1056, 43)	(1055, 63)	(1010, 61)
image	.		(1059, 44)	(1068, 44)	(1067, 63)	(1058, 63)
image	5		(1085, 45)	(1100, 46)	(1099, 65)	(1084, 64)
image	4		(1003, 1182)	(1021, 1182)	(1021, 1205)	(1003, 1205)
image	b		(1022, 1182)	(1038, 1182)	(1038, 1205)	(1022, 1205)
image	Sonda		(199, 1400)	(272, 1400)	(272, 1424)	(199, 1424)
image	2c		(287, 1400)	(314, 1400)	(314, 1424)	(287, 1424)
image	(		(335, 1400)	(345, 1400)	(345, 1424)	(335, 1424)
image	1974		(346, 1400)	(405, 1400)	(405, 1425)	(346, 1425)
image	)		(408, 1401)	(416, 1401)	(416, 1425)	(408, 1425)
image	.		(425, 1401)	(431, 1401)	(431, 1425)	(425, 1425)
image	1		(466, 1401)	(478, 1401)	(478, 1425)	(466, 1425)
image	-		(495, 1401)	(508, 1401)	(508, 1425)	(495, 1425)
image	rekonstruovaný		(525, 1401)	(730, 1402)	(730, 1427)	(525, 1426)
image	hrnec		(746, 1403)	(815, 1403)	(815, 1427)	(746, 1427)
image	z		(835, 1403)	(845, 1403)	(845, 1427)	(835, 1427)
image	destrukce		(864, 1403)	(994, 1404)	(994, 1429)	(864, 1428)
image	vnitřní		(1010, 1404)	(1114, 1405)	(1114, 1430)	(1010, 1429)
image	hradební		(199, 1422)	(315, 1423)	(315, 1451)	(199, 1450)
image	zdi		(333, 1423)	(374, 1423)	(374, 1450)	(333, 1450)
image	(		(393, 1424)	(402, 1424)	(402, 1451)	(393, 1451)
image	117/74		(406, 1424)	(494, 1425)	(494, 1452)	(406, 1451)
image	)		(498, 1424)	(507, 1424)	(507, 1451)	(498, 1451)
image	;		(513, 1424)	(520, 1424)	(520, 1451)	(513, 1451)
image	2		(553, 1425)	(566, 1425)	(566, 1452)	(553, 1452)
image	-		(584, 1425)	(599, 1425)	(599, 1452)	(584, 1452)
image	útlý		(613, 1425)	(670, 1425)	(670, 1452)	(613, 1452)
image	kostěný		(685, 1425)	(789, 1426)	(789, 1454)	(685, 1453)
image	hrot		(805, 1426)	(861, 1426)	(861, 1453)	(805, 1453)
image	(		(882, 1426)	(890, 1426)	(890, 1453)	(882, 1453)
image	stilus		(894, 1427)	(982, 1428)	(982, 1455)	(894, 1454)
image	??		(996, 1427)	(1026, 1427)	(1026, 1454)	(996, 1454)
image	)		(1029, 1427)	(1040, 1427)	(1040, 1454)	(1029, 1454)
image	č		(1057, 1427)	(1070, 1427)	(1070, 1454)	(1057, 1454)
image	.		(1071, 1428)	(1080, 1428)	(1080, 1455)	(1071, 1455)
image	143/74		(199, 1450)	(287, 1450)	(287, 1474)	(199, 1474)
image	z		(303, 1450)	(316, 1450)	(316, 1474)	(303, 1474)
image	vrstvy		(332, 1450)	(419, 1450)	(419, 1474)	(332, 1474)
image	3		(437, 1450)	(452, 1450)	(452, 1474)	(437, 1474)
