IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"Ze sond 2a 2d, resp. z jejich horizontů, prozkoumaných
v r. 1974, byly získány nálezy, uložené v sáčcích č. 16/74- 19/74,
23/74 30/74, 46/74 79/74 a 81/74 - 166/74 (tj. celkem 132
sáčků = nálezových situací). Příslušná čísla nálezových situací
(= sáčků) uvádím v popisech jednotlivých vrstev a objektů, kde za
číslem nálezové situace = sáčku cituji v
uvozovkách te-
rénní záznam ke každé nálezové situaci. Z terénních záznamů, resp.
ze seznamu sáčků, překresluji i situační lokalizační skici, pokud
byly k jednotlivým položkám v terénu při sáčkování připojeny. Hloub-
kové údaje v popisech nálezových situací jsou (není-li uvedeno jinak)
měřeny od dnešního povrchu terénu v době výzkumu, který byl nivelován.
Ornice (drn):
- ܐܐ -
-
1
Nálezové situace (tj. sáčky) číslo:
1) 46/74: ""Sonda 2b, vrstva 0-20 cm. 4.6., 5.6.""
2) 83/74: ""Sonda 2c, ornice (0-20 cm). 15.7.""
3) 95/74: ""Sonda 2d, ornice (0-20 cm). 22.7.""
Ornice v sondě 2 byla,
(srv. řezy v sondě 2).
35 cm
jak uvedeno výše, mocná cca 10 -
Nalézala se ve všech částech sondy 2.
Ornice (dr n) + vrstva 2 (přemyslovská):
Nálezové situace (tj. sáčky) číslo:
1) 47/74: ""Sonda 2b, její sv. půle, vrstva 20-40 cm. 6.6., 7.6.""
2) 48/74: ""Sonda 2b, její jz.půle, 20-40 cm, 6.-7.6."" Obr. 29:6.
Vrst va 2 (přemyslovská):
Nálezové situace (tj. sáčky) číslo:
1) 16/74: ""Sonda 2 tj. 2a 7 (u pí. Svobodové), její sv. konec
(poslední 3 m délky sondy), 20-40 cm, 27.5.""
2) 50/74: ""Sonda 2b, východní část sondy:
40-60 cm. 10.6."""	cs	(125, 69)	(1163, 69)	(1163, 1514)	(125, 1514)
image	Ze		(172, 175)	(201, 175)	(201, 193)	(172, 193)
image	sond		(217, 175)	(275, 175)	(275, 192)	(217, 192)
image	2a		(291, 175)	(319, 175)	(319, 192)	(291, 192)
image	2d		(365, 177)	(395, 177)	(395, 198)	(365, 198)
image	,		(399, 177)	(406, 177)	(406, 198)	(399, 198)
image	resp		(427, 177)	(484, 177)	(484, 198)	(427, 198)
image	.		(488, 177)	(495, 177)	(495, 198)	(488, 198)
image	z		(513, 177)	(526, 177)	(526, 198)	(513, 198)
image	jejich		(544, 177)	(629, 177)	(629, 198)	(544, 198)
