IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"Tab. 21
41
č. neg.
51 141a, b
Sonda 2a-2c (1974). Pohled (od JV) do vnitř ního příkopu
opevnění. V popředí kontrol., blok s destrukcí vnitřní
hradební zdi. Foto J. Justova.
42
č. neg.
51 142
Sonda 2a-2c (1974). Vpravo vnitřní příkop opevnění a kontrol.
blok s destrukcí vnitř. hradební zdi. Vlevo jižní podezdívka
budovy orientované V-Z. Pohled od Z. Foto J. Justova'."	cs	(150, 50)	(1095, 50)	(1095, 1485)	(150, 1485)
image	Tab		(996, 51)	(1050, 52)	(1050, 75)	(996, 75)
image	.		(1051, 51)	(1058, 51)	(1058, 75)	(1051, 75)
image	21		(1064, 51)	(1095, 51)	(1095, 75)	(1064, 75)
image	41		(917, 524)	(952, 525)	(951, 543)	(916, 542)
image	č		(889, 560)	(902, 561)	(901, 579)	(888, 578)
image	.		(908, 561)	(917, 562)	(916, 580)	(907, 579)
image	neg		(936, 563)	(979, 566)	(978, 584)	(935, 581)
image	.		(981, 566)	(989, 567)	(988, 584)	(980, 584)
image	51		(889, 583)	(919, 583)	(919, 606)	(889, 606)
image	141a		(934, 583)	(994, 583)	(994, 605)	(934, 605)
image	,		(997, 583)	(1004, 583)	(1004, 605)	(997, 605)
image	b		(1020, 583)	(1035, 583)	(1035, 605)	(1020, 605)
image	Sonda		(150, 670)	(224, 670)	(224, 694)	(150, 694)
image	2a		(239, 670)	(269, 670)	(269, 694)	(239, 694)
image	-		(269, 670)	(282, 670)	(282, 694)	(269, 694)
image	2c		(283, 670)	(312, 670)	(312, 694)	(283, 694)
image	(		(329, 670)	(339, 670)	(339, 694)	(329, 694)
image	1974		(343, 670)	(398, 670)	(398, 694)	(343, 694)
image	)		(404, 670)	(414, 670)	(414, 694)	(404, 694)
image	.		(420, 670)	(427, 670)	(427, 694)	(420, 694)
image	Pohled		(446, 670)	(535, 670)	(535, 694)	(446, 694)
image	(		(552, 670)	(561, 670)	(561, 694)	(552, 694)
image	od		(567, 670)	(593, 670)	(593, 694)	(567, 694)
image	JV		(610, 670)	(638, 670)	(638, 694)	(610, 694)
image	)		(641, 670)	(650, 670)	(650, 694)	(641, 694)
image	do		(669, 670)	(697, 670)	(697, 694)	(669, 694)
image	vnitř		(712, 670)	(788, 670)	(788, 694)	(712, 694)
image	ního		(799, 670)	(859, 670)	(859, 694)	(799, 694)
image	příkopu		(875, 670)	(980, 670)	(980, 694)	(875, 694)
image	opevnění		(150, 695)	(267, 694)	(267, 719)	(150, 720)
image	.		(273, 695)	(279, 695)	(279, 719)	(273, 719)
image	V		(297, 695)	(313, 695)	(313, 719)	(297, 719)
image	popředí		(327, 694)	(428, 693)	(428, 718)	(327, 719)
image	kontrol		(446, 693)	(548, 692)	(548, 717)	(446, 718)
image	.		(552, 693)	(561, 693)	(561, 717)	(552, 717)
image	,		(564, 693)	(573, 693)	(573, 717)	(564, 717)
image	blok		(578, 693)	(639, 693)	(639, 717)	(578, 717)
image	s		(655, 693)	(666, 693)	(666, 717)	(655, 717)
image	destrukcí		(684, 692)	(813, 691)	(813, 716)	(684, 717)
image	vnitřní		(829, 691)	(933, 690)	(933, 715)	(829, 716)
image	hradební		(150, 719)	(266, 718)	(266, 740)	(150, 741)
image	zdi		(285, 718)	(326, 718)	(326, 739)	(285, 739)
image	.		(329, 718)	(338, 718)	(338, 739)	(329, 739)
image	Foto		(366, 717)	(417, 717)	(417, 738)	(366, 738)
image	J.		(439, 717)	(460, 717)	(460, 738)	(439, 738)
image	Justova		(464, 716)	(569, 715)	(569, 737)	(464, 738)
image	.		(568, 715)	(575, 715)	(575, 736)	(568, 736)
image	42		(924, 1165)	(956, 1165)	(956, 1182)	(924, 1182)
image	č		(897, 1199)	(911, 1200)	(910, 1219)	(896, 1218)
image	.		(916, 1200)	(925, 1201)	(924, 1219)	(915, 1219)
image	neg		(943, 1201)	(987, 1204)	(986, 1222)	(942, 1220)
image	.		(989, 1204)	(997, 1204)	(996, 1223)	(988, 1223)
image	51		(896, 1225)	(927, 1224)	(928, 1243)	(897, 1244)
image	142		(942, 1224)	(984, 1223)	(984, 1241)	(943, 1242)
image	Sonda		(154, 1410)	(228, 1410)	(228, 1438)	(154, 1438)
image	2a		(242, 1410)	(273, 1410)	(273, 1437)	(242, 1437)
image	-		(273, 1410)	(286, 1410)	(286, 1437)	(273, 1437)
image	2c		(287, 1410)	(314, 1410)	(314, 1437)	(287, 1437)
image	(		(333, 1410)	(343, 1410)	(343, 1437)	(333, 1437)
image	1974		(347, 1409)	(402, 1409)	(402, 1437)	(347, 1437)
image	)		(407, 1409)	(416, 1409)	(416, 1436)	(407, 1436)
image	.		(423, 1409)	(429, 1409)	(429, 1436)	(423, 1436)
image	Vpravo		(448, 1409)	(538, 1409)	(538, 1436)	(448, 1436)
image	vnitřní		(555, 1408)	(654, 1408)	(654, 1436)	(555, 1436)
image	příkop		(671, 1408)	(760, 1408)	(760, 1435)	(671, 1435)
image	opevnění		(776, 1407)	(891, 1406)	(891, 1434)	(776, 1435)
image	a		(909, 1407)	(923, 1407)	(923, 1434)	(909, 1434)
image	kontrol		(937, 1406)	(1040, 1406)	(1040, 1434)	(937, 1434)
image	.		(1044, 1406)	(1052, 1406)	(1052, 1433)	(1044, 1433)
image	blok		(154, 1432)	(214, 1432)	(214, 1458)	(154, 1458)
image	s		(231, 1432)	(242, 1432)	(242, 1458)	(231, 1458)
image	destrukcí		(259, 1432)	(390, 1432)	(390, 1458)	(259, 1458)
image	vnitř		(405, 1432)	(480, 1432)	(480, 1458)	(405, 1458)
image	.		(486, 1432)	(493, 1432)	(493, 1458)	(486, 1458)
image	hradební		(511, 1432)	(626, 1432)	(626, 1458)	(511, 1458)
image	zdi		(644, 1432)	(685, 1432)	(685, 1458)	(644, 1458)
image	.		(691, 1432)	(700, 1432)	(700, 1458)	(691, 1458)
image	Vlevo		(715, 1432)	(791, 1432)	(791, 1458)	(715, 1458)
image	jižní		(807, 1432)	(878, 1432)	(878, 1458)	(807, 1458)
image	podezdívka		(894, 1432)	(1042, 1432)	(1042, 1458)	(894, 1458)
image	budovy		(154, 1460)	(243, 1459)	(243, 1484)	(154, 1485)
image	orientované		(259, 1459)	(418, 1458)	(418, 1483)	(259, 1484)
image	V		(434, 1458)	(449, 1458)	(449, 1482)	(434, 1482)
image	-		(451, 1458)	(463, 1458)	(463, 1482)	(451, 1482)
image	Z		(466, 1458)	(478, 1458)	(478, 1482)	(466, 1482)
image	.		(485, 1458)	(492, 1458)	(492, 1482)	(485, 1482)
image	Pohled		(509, 1457)	(597, 1456)	(597, 1481)	(509, 1482)
image	od		(613, 1457)	(641, 1457)	(641, 1481)	(613, 1481)
image	Z.		(656, 1456)	(683, 1456)	(683, 1481)	(656, 1481)
image	Foto		(702, 1456)	(760, 1456)	(760, 1480)	(702, 1480)
image	J.		(777, 1455)	(794, 1455)	(794, 1480)	(777, 1480)
image	Justova		(800, 1455)	(903, 1454)	(903, 1479)	(800, 1480)
image	'		(903, 1455)	(912, 1455)	(912, 1479)	(903, 1479)
image	.		(905, 1455)	(912, 1455)	(912, 1479)	(905, 1479)
