IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"á bielil ve švesta
90 11
5+75
10 7 4
Debidun
190.01
(7) S
B. 19
Adrie
19146
992
19222
3 2 2
18 9:00
aszlenida h
9X90
O
9.26
9-79
998
022
n
можна
9
9 77
ch
9.76
laven
9.34
6
004
898
997
990
996
3776
ELLY
A
9.67
923
990
9*61
943
953
9-24
958
1
My
954
sut 962
Ⓒhoning
966
969 suf (0
suf
fro 8
MO
925 horai 1
0
ara
U
L
1 fán
923
0.07
18.8
Libice 74
Souda 2
Souda 2a+26= 4. fáze
Souda C: 3. pare
Sauda d: mebrana
22.8.
959
937 932
4
49.8
e
4-38
938
-68
9.07
106.8
gooy
9.47
m
9+46
r 8-88
£9319
6
913
19-50
9×16
8.88
1931
A
(5
953
0
05-
1x89
8.83
189*26
9.22
(2)
890
P
1
rez 11
OL
kJ 5
(5)
8
A
152
9
4
9
soll
spać. dievo
may lundoñed níl říkań
rezane ilutin Mi'sheme = vrstva 4
@ huai leidänd jít, promiser
luidoilectiu jílum
☺
ūrvuolucida bilina, șie,
Zates Tu j²
flini çmoj žurneuoluida maz.
etter sond 2C)
(4) huań leidaid jie žíhay
veradi itu fire, fishem a
clas mnělfu lundálatru prezin
ресни,
péshem (t) čoè davver/fu wote piéten)
3t
výplie: linda Kanulovská
urnenoliida maz.
(vzorele viz saček 165/74)
€ luida, Alai miliovalia"",
lucido crveni raharnená
Д има вийста рв регкий
bundlann veranod crvenélio
меви а талии ліями
дад чиз Crowthrala прива"	und	(2, 24)	(2320, 24)	(2320, 1670)	(2, 1670)
image	á		(50, 74)	(80, 74)	(80, 108)	(50, 108)
image	bielil		(102, 74)	(171, 75)	(171, 110)	(102, 109)
image	ve		(179, 75)	(202, 75)	(202, 109)	(179, 109)
image	švesta		(218, 75)	(281, 76)	(281, 111)	(218, 110)
image	90		(37, 622)	(60, 622)	(60, 641)	(37, 641)
image	11		(74, 622)	(90, 622)	(90, 641)	(74, 641)
image	5		(32, 816)	(44, 816)	(45, 832)	(33, 832)
image	+		(44, 815)	(53, 815)	(54, 831)	(45, 831)
image	75		(50, 814)	(72, 813)	(73, 830)	(51, 831)
image	10		(29, 855)	(44, 855)	(44, 870)	(29, 870)
image	7		(51, 855)	(63, 855)	(63, 870)	(51, 870)
image	4		(62, 855)	(74, 855)	(74, 870)	(62, 870)
image	Debidun		(74, 1094)	(183, 1092)	(184, 1116)	(75, 1118)
image	190.01		(2, 1381)	(78, 1351)	(86, 1371)	(10, 1401)
image	(		(105, 688)	(125, 688)	(125, 714)	(105, 714)
image	7		(117, 688)	(136, 688)	(136, 714)	(117, 714)
image	)		(123, 688)	(146, 688)	(146, 714)	(123, 714)
image	S		(161, 688)	(180, 688)	(180, 714)	(161, 714)
image	B.		(18, 1581)	(57, 1574)	(66, 1618)	(26, 1625)
image	19		(59, 1574)	(88, 1569)	(96, 1612)	(67, 1617)
image	Adrie		(346, 24)	(422, 26)	(422, 48)	(346, 46)
image	19146		(330, 81)	(431, 83)	(430, 105)	(329, 103)
image	992		(185, 1654)	(229, 1648)	(231, 1664)	(187, 1670)
image	19222		(315, 161)	(436, 161)	(436, 182)	(315, 182)
image	3		(363, 199)	(376, 199)	(376, 213)	(363, 213)
image	2		(394, 197)	(407, 197)	(407, 211)	(394, 211)
image	2		(420, 197)	(434, 197)	(434, 211)	(420, 211)
image	18		(310, 234)	(352, 232)	(353, 253)	(311, 255)
image	9:00		(361, 231)	(437, 228)	(438, 250)	(362, 253)
image	aszlenida		(167, 1416)	(292, 1348)	(308, 1378)	(183, 1446)
image	h		(296, 1345)	(315, 1334)	(331, 1363)	(312, 1374)
image	9X90		(308, 1122)	(384, 1121)	(384, 1141)	(308, 1142)
image	O		(354, 1045)	(374, 1045)	(374, 1061)	(354, 1061)
image	9.26		(299, 1615)	(344, 1590)	(353, 1605)	(308, 1631)
image	9-79		(462, 620)	(520, 620)	(520, 640)	(462, 640)
image	998		(452, 703)	(496, 702)	(497, 721)	(453, 722)
image	022		(426, 777)	(485, 776)	(485, 792)	(426, 793)
image	n		(411, 1561)	(428, 1561)	(428, 1574)	(411, 1574)
image	можна		(427, 1262)	(520, 1221)	(536, 1256)	(443, 1298)
image	9		(442, 1597)	(455, 1595)	(457, 1609)	(444, 1611)
image	9		(481, 902)	(496, 902)	(496, 920)	(481, 920)
image	77		(515, 901)	(542, 901)	(542, 919)	(515, 919)
image	ch		(445, 1473)	(472, 1472)	(473, 1490)	(446, 1491)
image	9.76		(514, 1167)	(564, 1159)	(568, 1181)	(517, 1189)
image	laven		(457, 1361)	(516, 1338)	(522, 1355)	(464, 1378)
image	9.34		(490, 1462)	(529, 1450)	(534, 1467)	(495, 1478)
image	6		(465, 1522)	(491, 1522)	(491, 1544)	(465, 1544)
image	004		(607, 662)	(644, 662)	(644, 679)	(607, 679)
image	898		(532, 1587)	(575, 1591)	(573, 1608)	(531, 1604)
image	997		(630, 700)	(670, 700)	(670, 719)	(630, 719)
image	990		(603, 856)	(642, 857)	(642, 873)	(603, 872)
image	996		(627, 927)	(660, 927)	(660, 944)	(627, 944)
image	3776		(625, 968)	(661, 966)	(662, 983)	(626, 985)
image	ELLY		(566, 1523)	(623, 1560)	(607, 1584)	(550, 1547)
image	A		(636, 815)	(675, 814)	(676, 853)	(637, 854)
image	9.67		(627, 1150)	(678, 1143)	(680, 1161)	(629, 1168)
image	923		(590, 1604)	(630, 1606)	(629, 1623)	(589, 1621)
image	990		(667, 732)	(698, 732)	(698, 746)	(667, 746)
image	9		(685, 620)	(699, 620)	(699, 639)	(685, 639)
image	*		(703, 620)	(713, 620)	(713, 639)	(703, 639)
image	61		(715, 620)	(741, 620)	(741, 639)	(715, 639)
image	943		(645, 1502)	(681, 1503)	(681, 1518)	(645, 1517)
image	953		(675, 1534)	(710, 1534)	(710, 1547)	(675, 1547)
image	9-24		(645, 1575)	(705, 1579)	(703, 1601)	(644, 1597)
image	958		(760, 920)	(797, 922)	(796, 937)	(759, 935)
image	1		(804, 797)	(824, 797)	(824, 819)	(804, 819)
image	My		(746, 1026)	(868, 982)	(900, 1068)	(777, 1113)
image	954		(724, 1396)	(759, 1391)	(761, 1408)	(727, 1414)
image	sut		(734, 1250)	(770, 1247)	(773, 1277)	(737, 1280)
image	962		(788, 1244)	(823, 1241)	(826, 1271)	(791, 1274)
image	Ⓒhoning		(802, 1140)	(896, 1140)	(896, 1160)	(802, 1160)
image	966		(770, 1172)	(812, 1172)	(812, 1191)	(770, 1191)
image	969		(764, 1199)	(808, 1200)	(807, 1223)	(763, 1222)
image	suf		(812, 1201)	(856, 1202)	(855, 1224)	(811, 1223)
image	(		(862, 1203)	(882, 1204)	(881, 1226)	(861, 1225)
image	0		(879, 1203)	(894, 1203)	(893, 1225)	(878, 1225)
image	suf		(761, 1383)	(795, 1370)	(801, 1384)	(766, 1397)
image	fro		(922, 929)	(1000, 882)	(1025, 924)	(947, 971)
image	8		(1008, 878)	(1047, 855)	(1071, 896)	(1033, 919)
image	MO		(856, 1030)	(1137, 878)	(1155, 913)	(875, 1064)
image	925		(727, 1330)	(767, 1326)	(769, 1345)	(729, 1349)
image	horai		(763, 1326)	(823, 1319)	(825, 1338)	(765, 1345)
image	1		(839, 1328)	(855, 1328)	(855, 1345)	(839, 1345)
image	0		(895, 1312)	(912, 1311)	(912, 1325)	(895, 1326)
image	ara		(856, 1405)	(932, 1375)	(947, 1411)	(870, 1441)
image	U		(1070, 718)	(1091, 718)	(1091, 736)	(1070, 736)
image	L		(1049, 812)	(1126, 767)	(1158, 821)	(1081, 866)
image	1		(983, 1301)	(1000, 1301)	(1000, 1342)	(983, 1342)
