IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"Přír. číslo Sonda 0₂
číslo sáčku
KJ,
V,
+části
/74-104 104 2d
pami dřeva
/74-105 105 2d
/74-106 106 2c
/74-107 107 2c
/74-108 108 2c
V. 4,
v hl.
cca 70
cm
v.3,
po hori-
zont
70/80cm
O I,
50/60-
сса
70 cm
V.3,
70-80
cm
V.3,
povrch
v hl.
70cm
/74-109 109 2a+2b v.3,
Datov.
destruk-
ce při
jižní
podezdív-
ce kněž.
domu
luž.
74
10.st.
po
roce
995
6961 střepů z předchozí strany
Obsah
nád. střepy
0
0
0
9. Se znam nálezů: Sonda 2a-2d
Sezóna 1974 - str. 14
-M1DH
1 M1DH
9 DH
celkem 19 střepů
10.st. 0
0
10.st. 0
5 luž.
2 StřDH
2 Stř-
10.st. 0
celkem 98 střepů:
obr. 7-8
7 StřDH
17 Stř-
-M1DH
21 M1DH
53 DH
1 luž.
9 Stř-
11 DH
1 střv.
celkem 22 střepů
-M1DH
0
1 luž.
7 StřDH
7 Stř-
-M1DH
2 M1DH
16 DH
celkem 33 střepů;
obr. 21-22
celkem 7133 střepů
ostatní
1 sáč.se zlomkem
mazanice,
1 sáč. s 1 kostí,
1 sáč s částí čepe-
le žel.nože se sto-Ⓡ
1 sáč.zvíř.kostí,
1 sáč.s 1 kusem
že lezné strusky
1 sáč.s 3 zlomky
mazanice,
1 sáč.zvíř.kostí,
1 sáč. s uhlíky
1 sáč.zvíř.kostí
1 sáč. s železnými
""ovčáckými"" /pru-
žinovými/ nůžkami ;
obr. 4: 2a-b
1 sáč.zvíř.kostí,
1 sáček s uhlíky"	cs	(153, 17)	(1182, 17)	(1182, 1587)	(153, 1587)
image	Přír		(154, 183)	(213, 183)	(213, 204)	(154, 204)
image	.		(218, 183)	(226, 183)	(226, 204)	(218, 204)
image	číslo		(244, 183)	(315, 183)	(315, 204)	(244, 204)
image	Sonda		(332, 183)	(405, 183)	(405, 204)	(332, 204)
image	0₂		(430, 188)	(463, 189)	(463, 212)	(430, 211)
image	číslo		(154, 209)	(227, 209)	(227, 228)	(154, 228)
image	sáčku		(245, 209)	(317, 209)	(317, 228)	(245, 228)
image	KJ		(433, 211)	(465, 212)	(464, 232)	(432, 231)
image	,		(468, 213)	(476, 213)	(475, 232)	(467, 232)
image	V		(433, 242)	(450, 242)	(450, 254)	(433, 254)
image	,		(452, 242)	(460, 242)	(460, 254)	(452, 254)
image	+		(419, 261)	(433, 261)	(433, 279)	(419, 279)
image	části		(434, 260)	(505, 258)	(505, 276)	(434, 278)
image	/		(153, 330)	(170, 330)	(170, 351)	(153, 351)
image	74-104		(170, 329)	(259, 330)	(259, 352)	(170, 351)
image	104		(273, 331)	(317, 331)	(317, 352)	(273, 352)
image	2d		(347, 332)	(376, 332)	(376, 349)	(347, 349)
image	pami		(197, 413)	(253, 411)	(254, 432)	(198, 434)
image	dřeva		(270, 411)	(343, 409)	(344, 430)	(271, 432)
image	/		(153, 486)	(170, 486)	(170, 508)	(153, 508)
image	74-105		(170, 485)	(258, 486)	(258, 509)	(170, 508)
image	105		(274, 487)	(318, 487)	(318, 509)	(274, 509)
image	2d		(345, 487)	(377, 487)	(377, 509)	(345, 509)
image	/		(154, 726)	(171, 726)	(171, 748)	(154, 748)
image	74-106		(170, 726)	(258, 726)	(258, 748)	(170, 748)
image	106		(274, 726)	(317, 726)	(317, 748)	(274, 748)
image	2c		(344, 726)	(377, 726)	(377, 748)	(344, 748)
image	/		(153, 946)	(170, 946)	(170, 968)	(153, 968)
image	74-107		(170, 946)	(259, 947)	(259, 969)	(170, 968)
image	107		(289, 946)	(332, 946)	(332, 968)	(289, 968)
image	2c		(345, 947)	(376, 947)	(376, 969)	(345, 969)
image	/		(153, 1162)	(170, 1162)	(170, 1184)	(153, 1184)
image	74-108		(170, 1162)	(256, 1162)	(256, 1184)	(170, 1184)
image	108		(273, 1162)	(315, 1162)	(315, 1184)	(273, 1184)
image	2c		(342, 1164)	(375, 1164)	(375, 1181)	(342, 1181)
image	V.		(434, 334)	(460, 335)	(460, 353)	(434, 352)
image	4		(464, 334)	(478, 334)	(478, 352)	(464, 352)
image	,		(482, 335)	(489, 335)	(489, 353)	(482, 353)
image	v		(419, 358)	(434, 358)	(434, 374)	(419, 374)
image	hl		(448, 356)	(477, 355)	(477, 372)	(448, 373)
image	.		(480, 356)	(488, 356)	(488, 372)	(480, 372)
image	cca		(419, 382)	(463, 381)	(463, 400)	(419, 401)
image	70		(479, 381)	(505, 380)	(505, 398)	(479, 399)
image	cm		(421, 409)	(447, 410)	(447, 423)	(421, 422)
image	v.3		(433, 491)	(477, 491)	(477, 511)	(433, 511)
image	,		(480, 491)	(490, 491)	(490, 511)	(480, 511)
image	po		(417, 518)	(446, 517)	(447, 534)	(418, 535)
image	hori		(461, 515)	(519, 512)	(520, 530)	(462, 533)
image	zont		(419, 539)	(477, 538)	(477, 555)	(419, 556)
image	70		(419, 561)	(448, 561)	(448, 583)	(419, 583)
image	/		(446, 561)	(463, 561)	(463, 583)	(446, 583)
image	80cm		(461, 561)	(523, 561)	(523, 583)	(461, 583)
image	O		(434, 729)	(450, 730)	(449, 748)	(433, 747)
image	I		(462, 731)	(478, 732)	(477, 750)	(461, 749)
image	,		(481, 732)	(490, 733)	(489, 751)	(480, 750)
image	50		(419, 750)	(449, 750)	(449, 775)	(419, 775)
image	/		(448, 750)	(465, 750)	(465, 775)	(448, 775)
image	60		(462, 750)	(492, 750)	(492, 775)	(462, 775)
image	сса		(418, 783)	(477, 782)	(477, 796)	(418, 797)
image	70		(420, 802)	(448, 803)	(447, 823)	(419, 822)
image	cm		(464, 804)	(493, 805)	(492, 825)	(463, 824)
image	V.3		(432, 949)	(477, 950)	(477, 969)	(432, 968)
image	,		(481, 951)	(489, 951)	(489, 969)	(481, 969)
image	70-80		(420, 974)	(488, 974)	(488, 991)	(420, 991)
image	cm		(418, 1000)	(448, 1000)	(448, 1014)	(418, 1014)
image	V.3		(431, 1166)	(475, 1166)	(475, 1186)	(431, 1186)
image	,		(478, 1166)	(488, 1166)	(488, 1185)	(478, 1185)
image	povrch		(418, 1190)	(504, 1190)	(504, 1209)	(418, 1209)
image	v		(418, 1214)	(433, 1214)	(433, 1231)	(418, 1231)
image	hl		(445, 1213)	(475, 1213)	(475, 1230)	(445, 1230)
image	.		(479, 1213)	(488, 1213)	(488, 1230)	(479, 1230)
image	70cm		(418, 1235)	(477, 1238)	(476, 1257)	(417, 1254)
image	/		(153, 1318)	(170, 1318)	(170, 1340)	(153, 1340)
image	74-109		(170, 1317)	(256, 1318)	(256, 1341)	(170, 1340)
image	109		(272, 1319)	(315, 1320)	(315, 1342)	(272, 1341)
image	2a		(330, 1320)	(360, 1320)	(360, 1342)	(330, 1342)
image	+		(359, 1320)	(373, 1320)	(373, 1342)	(359, 1342)
image	2b		(374, 1320)	(403, 1320)	(403, 1342)	(374, 1342)
image	v.3		(431, 1321)	(476, 1322)	(476, 1344)	(431, 1343)
image	,		(479, 1321)	(488, 1321)	(488, 1343)	(479, 1343)
image	Datov		(538, 187)	(612, 188)	(612, 205)	(538, 204)
image	.		(615, 188)	(624, 188)	(624, 204)	(615, 204)
image	destruk		(416, 1345)	(520, 1346)	(520, 1364)	(416, 1363)
image	ce		(418, 1371)	(445, 1371)	(445, 1391)	(418, 1391)
image	při		(461, 1371)	(503, 1371)	(503, 1391)	(461, 1391)
image	jižní		(418, 1393)	(491, 1393)	(491, 1415)	(418, 1415)
image	podezdív		(416, 1418)	(533, 1417)	(533, 1438)	(416, 1439)
image	ce		(416, 1443)	(443, 1443)	(443, 1460)	(416, 1460)
image	kněž		(458, 1443)	(516, 1443)	(516, 1459)	(458, 1459)
image	.		(520, 1443)	(530, 1443)	(530, 1459)	(520, 1459)
image	domu		(417, 1468)	(475, 1468)	(475, 1485)	(417, 1485)
image	luž		(553, 331)	(595, 331)	(595, 349)	(553, 349)
image	.		(598, 331)	(607, 331)	(607, 348)	(598, 348)
image	74		(613, 29)	(642, 29)	(642, 46)	(613, 46)
image	10.st.		(554, 489)	(637, 491)	(637, 507)	(554, 505)
image	po		(552, 734)	(580, 734)	(580, 751)	(552, 751)
image	roce		(552, 764)	(608, 764)	(608, 776)	(552, 776)
image	995		(553, 783)	(597, 783)	(597, 801)	(553, 801)
image	6961		(671, 138)	(731, 139)	(731, 161)	(671, 160)
image	střepů		(747, 138)	(832, 139)	(832, 162)	(747, 161)
image	z		(849, 139)	(861, 139)	(861, 161)	(849, 161)
image	předchozí		(878, 139)	(1009, 140)	(1009, 163)	(878, 162)
image	strany		(1027, 140)	(1111, 141)	(1111, 164)	(1027, 163)
image	Obsah		(715, 187)	(847, 188)	(847, 206)	(715, 205)
image	nád		(656, 208)	(699, 209)	(698, 231)	(655, 230)
image	.		(704, 210)	(712, 210)	(711, 231)	(703, 231)
image	střepy		(731, 210)	(817, 213)	(816, 235)	(730, 232)
image	0		(668, 333)	(685, 333)	(685, 350)	(668, 350)
image	0		(668, 490)	(686, 490)	(686, 507)	(668, 507)
image	0		(668, 733)	(685, 733)	(685, 751)	(668, 751)
image	9.		(760, 27)	(786, 26)	(787, 52)	(761, 53)
image	Se		(803, 26)	(828, 25)	(829, 50)	(804, 51)
image	znam		(834, 25)	(891, 24)	(892, 50)	(835, 51)
image	nálezů		(905, 23)	(992, 21)	(993, 47)	(906, 49)
image	:		(1001, 21)	(1008, 21)	(1009, 46)	(1002, 46)
image	Sonda		(1017, 21)	(1080, 19)	(1081, 44)	(1018, 46)
image	2a		(1090, 19)	(1115, 18)	(1116, 43)	(1091, 44)
image	-		(1117, 18)	(1127, 18)	(1128, 43)	(1118, 43)
image	2d		(1130, 18)	(1166, 17)	(1167, 42)	(1131, 43)
image	Sezóna		(805, 54)	(890, 54)	(890, 73)	(805, 73)
image	1974		(908, 54)	(965, 54)	(965, 73)	(908, 73)
image	-		(981, 54)	(994, 54)	(994, 73)	(981, 73)
image	str		(1012, 54)	(1052, 54)	(1052, 73)	(1012, 73)
image	.		(1058, 54)	(1064, 54)	(1064, 73)	(1058, 73)
image	14		(1084, 54)	(1113, 54)	(1113, 73)	(1084, 73)
image	-M1DH		(759, 563)	(831, 563)	(831, 579)	(759, 579)
image	1		(730, 586)	(744, 586)	(744, 604)	(730, 604)
image	M1DH		(756, 586)	(815, 587)	(815, 606)	(756, 605)
image	9		(729, 612)	(744, 612)	(744, 630)	(729, 630)
image	DH		(756, 611)	(786, 611)	(786, 629)	(756, 629)
image	celkem		(613, 643)	(699, 644)	(699, 666)	(613, 665)
image	19		(713, 645)	(742, 645)	(742, 666)	(713, 666)
image	střepů		(759, 646)	(844, 647)	(844, 668)	(759, 667)
image	10.st.		(552, 949)	(637, 949)	(637, 966)	(552, 966)
image	0		(668, 950)	(684, 950)	(684, 967)	(668, 967)
image	0		(772, 333)	(789, 333)	(789, 349)	(772, 349)
image	10.st.		(552, 1166)	(636, 1166)	(636, 1182)	(552, 1182)
image	0		(667, 1166)	(683, 1166)	(683, 1182)	(667, 1182)
image	5		(729, 489)	(745, 489)	(745, 508)	(729, 508)
image	luž		(757, 488)	(801, 487)	(801, 506)	(757, 507)
image	.		(804, 487)	(813, 487)	(813, 506)	(804, 506)
image	2		(727, 513)	(741, 513)	(741, 530)	(727, 530)
image	StřDH		(758, 512)	(830, 513)	(830, 531)	(758, 530)
image	2		(727, 538)	(741, 538)	(741, 555)	(727, 555)
image	Stř		(758, 538)	(802, 538)	(802, 555)	(758, 555)
image	10.st.		(551, 1323)	(636, 1324)	(636, 1342)	(551, 1341)
image	0		(666, 1326)	(682, 1326)	(682, 1342)	(666, 1342)
image	celkem		(612, 865)	(698, 865)	(698, 886)	(612, 886)
image	98		(712, 865)	(742, 865)	(742, 886)	(712, 886)
image	střepů		(760, 865)	(845, 865)	(845, 886)	(760, 886)
image	:		(848, 865)	(854, 865)	(854, 886)	(848, 886)
image	obr		(719, 884)	(757, 885)	(757, 905)	(719, 904)
image	.		(754, 884)	(760, 884)	(760, 904)	(754, 904)
image	7-8		(771, 884)	(821, 885)	(821, 906)	(771, 905)
