IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"a
t
r
keramika
V předloženém seznamu nálezů jsou evidovány následující nálezy:
uhlíky
mazanice zvíř.
kosti
vzorky
e
1
kus
f
ak ty
ostatní
nádoby střepy
tj. celkem:
10 058
kusů
45+2
sáčků
86
-
Keramické
9. Seznam nálezů: sonda 2a-2d
Sezóna 1974 - str. 26
28 sáčků
77
119
sáčků sáčků
1 rekonstruovaná nádoba
10 058 střepů
361 sáčků s ostatními nálezy.
strus-
ka (tj.
techno-
logické
doklady
aquamanile
(obr. 1; 2; 3:2;
30; 31)
Kromě výše uvedených nálezů pochází ze sondy 2c 15 jistých
a dalších 11 velmi pravděpodobných zlomků keramického aquamanile.
15 jistých zlomků je částečně slepeno a bylo možné provést rekonstruk-
ci nádobky.
63
29
sáčků sáčků
-
Aquamanile bylo vyrobeno z typického libického keramického těs-
ta, písčitého silně slídnatého (příměs slídového prášku a malých zrní-
ček slídy) a má hnědošedou, místy červenavou barvu. Na bocích, zadečku
a okolo hlavičky je ozdobeno typickým dekorem hřebenové vlnovky a hře-
benových vpichů. Aquamanile mělo tvar beránka, který nesl na hřbetě
mírně kónicky rozevřenou nálevku a jehož hlavička byla opatřena otvo-
rem pro vylévání vody. Aquamanile bylo modelované v ruce. Vnitřní po-
vrch jeho zlomků nese charakteristické stopy úpravy žlábkovité a
ostré úzké rýhy. Podle tohoto charakteristického vzhledu vnitřního
povrchu se mi mezi keramickými zlomky ze sondy 2c podařilo vyhledat
ještě dalších 11 nezdobených zlomků stejného rázu, o nichž lze před-
pokládat, že pocházejí z téhož aquamanile."	cs	(118, 32)	(1171, 32)	(1171, 1524)	(118, 1524)
image	a		(124, 220)	(140, 220)	(140, 233)	(124, 233)
image	t		(214, 215)	(228, 215)	(228, 232)	(214, 232)
image	r		(166, 218)	(184, 218)	(184, 232)	(166, 232)
image	keramika		(124, 262)	(346, 262)	(346, 279)	(124, 279)
image	V		(122, 152)	(139, 152)	(139, 176)	(122, 176)
image	předloženém		(154, 151)	(317, 152)	(317, 177)	(154, 176)
image	seznamu		(333, 153)	(434, 153)	(434, 177)	(333, 177)
image	nálezů		(449, 153)	(536, 153)	(536, 177)	(449, 177)
image	jsou		(556, 154)	(611, 154)	(611, 178)	(556, 178)
image	evidovány		(627, 153)	(757, 154)	(757, 179)	(627, 178)
image	následující		(788, 154)	(948, 155)	(948, 180)	(788, 179)
image	nálezy		(964, 156)	(1051, 156)	(1051, 180)	(964, 180)
image	:		(1055, 156)	(1066, 156)	(1066, 180)	(1055, 180)
image	uhlíky		(817, 203)	(905, 204)	(905, 227)	(817, 226)
