IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"Tab. 1
1
č. neg.
51 101
Sonda 2a-2c (1974). Destrukční sutě nad jižní podezdívkou
budovy orientované V-Z. V pozadí (sonda 2e) začištěn povrch,
destrukce vnitřní hradební zdi. Pohled od VSV. Foto J. Justova.
2
č. neg.
51 102
Sonda 2a-2c (1974). Destrukční sutě nad jižní podezdívkou
budovy orientované V-Z. V pozadí (sonda 2c) začištěn povrch
destrukce vnitřní hradební zdi. Pohled od VSV. Foto J. Justova."	cs	(169, 50)	(1105, 50)	(1105, 1507)	(169, 1507)
image	Tab		(1017, 50)	(1068, 52)	(1067, 78)	(1016, 76)
image	.		(1070, 52)	(1077, 52)	(1076, 77)	(1069, 77)
image	1		(1088, 53)	(1105, 54)	(1104, 79)	(1087, 78)
image	1		(938, 563)	(955, 563)	(955, 581)	(938, 581)
image	č		(923, 596)	(937, 597)	(936, 616)	(922, 615)
image	.		(940, 597)	(950, 598)	(949, 617)	(939, 616)
image	neg		(967, 599)	(1011, 602)	(1009, 621)	(966, 618)
image	.		(1012, 602)	(1021, 603)	(1020, 622)	(1011, 621)
image	51		(922, 622)	(954, 622)	(954, 642)	(922, 642)
image	101		(966, 622)	(1011, 622)	(1011, 642)	(966, 642)
image	Sonda		(181, 660)	(257, 661)	(257, 686)	(181, 685)
image	2a		(270, 661)	(301, 661)	(301, 686)	(270, 686)
image	-		(301, 662)	(314, 662)	(314, 686)	(301, 686)
image	2c		(315, 662)	(343, 662)	(343, 686)	(315, 686)
image	(		(359, 662)	(370, 662)	(370, 686)	(359, 686)
image	1974		(375, 663)	(430, 664)	(430, 688)	(375, 687)
image	)		(435, 663)	(444, 663)	(444, 687)	(435, 687)
image	.		(452, 664)	(459, 664)	(459, 688)	(452, 688)
image	Destrukční		(478, 663)	(625, 665)	(625, 690)	(478, 688)
image	sutě		(643, 666)	(700, 667)	(700, 691)	(643, 690)
image	nad		(716, 666)	(760, 666)	(760, 691)	(716, 691)
image	jižní		(776, 667)	(847, 668)	(847, 693)	(776, 692)
image	podezdívkou		(862, 668)	(1025, 670)	(1025, 694)	(862, 692)
image	budovy		(182, 684)	(272, 685)	(272, 710)	(182, 709)
image	orientované		(288, 685)	(447, 687)	(447, 712)	(288, 710)
