IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"3
7
9
2
LO
5
L65/74
Obr. 13
ē. neg. 82.002.
Sonda 2b (1974), destrukce vnitřní hradební zdi (28.9.995),
nálezová situace 65/74. 1 - 9 výběr libické keramiky.
Foto V. Jilková."	cs	(212, 37)	(1116, 37)	(1116, 1539)	(212, 1539)
image	3		(372, 453)	(387, 453)	(386, 472)	(371, 472)
image	7		(497, 736)	(513, 737)	(512, 757)	(496, 756)
image	9		(672, 1212)	(691, 1212)	(691, 1234)	(672, 1234)
image	2		(699, 308)	(715, 309)	(714, 326)	(698, 325)
image	LO		(771, 475)	(771, 497)	(759, 497)	(759, 475)
image	5		(754, 478)	(772, 477)	(773, 497)	(755, 498)
image	L65		(752, 1307)	(817, 1307)	(817, 1344)	(752, 1344)
image	/		(814, 1307)	(836, 1307)	(836, 1344)	(814, 1344)
image	74		(835, 1307)	(872, 1307)	(872, 1344)	(835, 1344)
image	Obr		(1013, 37)	(1056, 38)	(1056, 57)	(1013, 56)
image	.		(1061, 38)	(1071, 38)	(1071, 56)	(1061, 56)
image	13		(1085, 39)	(1116, 40)	(1116, 58)	(1085, 57)
image	ē		(836, 1398)	(853, 1398)	(853, 1430)	(836, 1430)
image	.		(855, 1398)	(867, 1398)	(867, 1430)	(855, 1430)
image	neg		(871, 1398)	(922, 1398)	(922, 1430)	(871, 1430)
image	.		(919, 1398)	(931, 1398)	(931, 1430)	(919, 1430)
image	82.002		(937, 1398)	(1028, 1398)	(1028, 1430)	(937, 1430)
image	.		(1025, 1398)	(1040, 1398)	(1040, 1430)	(1025, 1430)
image	Sonda		(212, 1463)	(286, 1463)	(286, 1488)	(212, 1488)
image	2b		(301, 1463)	(331, 1463)	(331, 1488)	(301, 1488)
image	(		(349, 1463)	(359, 1463)	(359, 1488)	(349, 1488)
image	1974		(360, 1463)	(419, 1463)	(419, 1488)	(360, 1488)
image	)		(422, 1463)	(430, 1463)	(430, 1488)	(422, 1488)
image	,		(440, 1464)	(446, 1464)	(446, 1489)	(440, 1489)
image	destrukce		(464, 1463)	(596, 1464)	(596, 1490)	(464, 1489)
image	vnitřní		(610, 1464)	(714, 1464)	(714, 1490)	(610, 1490)
image	hradební		(730, 1465)	(847, 1466)	(847, 1491)	(730, 1490)
image	zdi		(863, 1466)	(904, 1466)	(904, 1491)	(863, 1491)
image	(		(924, 1466)	(935, 1466)	(935, 1491)	(924, 1491)
image	28.9.995		(936, 1466)	(1053, 1467)	(1053, 1492)	(936, 1491)
image	)		(1057, 1466)	(1067, 1466)	(1067, 1491)	(1057, 1491)
image	,		(1072, 1467)	(1081, 1467)	(1081, 1492)	(1072, 1492)
image	nálezová		(212, 1488)	(329, 1489)	(329, 1514)	(212, 1513)
image	situace		(346, 1488)	(448, 1488)	(448, 1514)	(346, 1514)
image	65/74		(464, 1489)	(538, 1489)	(538, 1514)	(464, 1514)
image	.		(540, 1489)	(549, 1489)	(549, 1514)	(540, 1514)
image	1		(581, 1489)	(595, 1489)	(595, 1514)	(581, 1514)
image	-		(611, 1489)	(625, 1489)	(625, 1514)	(611, 1514)
image	9		(641, 1489)	(654, 1489)	(654, 1514)	(641, 1514)
image	výběr		(669, 1490)	(743, 1490)	(743, 1515)	(669, 1515)
image	libické		(759, 1490)	(860, 1490)	(860, 1515)	(759, 1515)
image	keramiky		(878, 1491)	(994, 1492)	(994, 1517)	(878, 1516)
image	.		(997, 1491)	(1008, 1491)	(1008, 1516)	(997, 1516)
image	Foto		(213, 1515)	(272, 1514)	(272, 1538)	(213, 1539)
image	V.		(289, 1514)	(311, 1514)	(311, 1537)	(289, 1537)
image	Jilková		(319, 1513)	(427, 1511)	(427, 1535)	(319, 1537)
image	.		(427, 1512)	(435, 1512)	(435, 1535)	(427, 1535)
