IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"Přír. číslo Sonda 0,
číslo sáčku
KJ,
V.
+části
/74-87 87
2c
/74-88 88 2c
/74-89 89 2c
/74-90 90 2c
/74-91 91 2c
/74-92 92 2c
- 71 -
7.2,
40 cm-
po
roce
-povrch 995
DVHZ
V.2/
V.3,
30cm
Datov.
V.2, po
spodní roce
horiz. 995
nad po-
vrchem
v.3,
hl.45cm
V.2,
20-40
cm
kolem
roku
995
V.2,
po
roce
400-
-povrch 995
V.3
DVHZ,
rok
povrch 995
po
roce
995
nád.
6105 střepů z předchozí strany
Obsah
střepy
0
0
0
2 M1DH
14 DH
celkem 21 střepů
0
9. Seznam nále zů: Sonda 2a-2d
Sezóna 1974 - str. 11
0
1 luž.
4 Stř-
0
-M1DH
0
0
8 luž.
30 StřDH
60 Stř-
-M1DH
24 MIDH
111 DH
3 luž.
9 StřDH
34 Stř-
-M1DH
28 M1DH
65 DH
celkem 139 střepů
5 luž.
9 StřDH
1 sáč.s 1 uhlíkem,
1 sáček vzorků
/6 kamenů + 1 zka-
celkem 233 střepů; menělina/,
obr. 29:4,5
1 sáček se zlomkem
železné strusky
14 Stř-
ostatní
-M1DH
10 M1DH
31 DH
celkem 69 střepů
celkem 6567 střepů
1 sáč. zvíř kostí
1 sáček s želez-
nou podkovou ;
obr. 4:3
1 sáček s želez-
ným psacím rydlem
/stilem/; obr.3:1a-b
1 sáček s úlom-
kem mazanice,
1 velký sáček zví-
řecích kostí,
1 sáč.zvíř.kostí,
1 sáč.s 1 uhlíkem,
1 sáč.se vzorkem
/zkamenělina-las-
tura/
1 sáček zvířecích
kostí"	cs	(140, 20)	(1177, 20)	(1177, 1659)	(140, 1659)
image	Přír		(143, 148)	(203, 148)	(203, 170)	(143, 170)
image	.		(208, 148)	(215, 148)	(215, 170)	(208, 170)
image	číslo		(231, 148)	(305, 148)	(305, 170)	(231, 170)
image	Sonda		(321, 148)	(395, 148)	(395, 170)	(321, 170)
image	0		(437, 154)	(453, 154)	(453, 174)	(437, 174)
image	,		(454, 154)	(465, 154)	(465, 174)	(454, 174)
image	číslo		(144, 174)	(216, 174)	(216, 194)	(144, 194)
image	sáčku		(234, 174)	(306, 174)	(306, 194)	(234, 194)
image	KJ		(437, 174)	(468, 178)	(465, 196)	(435, 192)
image	,		(471, 178)	(479, 179)	(477, 197)	(469, 196)
image	V.		(438, 206)	(464, 206)	(464, 217)	(438, 217)
image	+		(424, 225)	(438, 225)	(438, 243)	(424, 243)
image	části		(439, 224)	(509, 222)	(509, 241)	(439, 243)
image	/		(142, 296)	(161, 296)	(161, 319)	(142, 319)
image	74-87		(159, 296)	(235, 296)	(235, 319)	(159, 319)
image	87		(262, 296)	(292, 296)	(292, 319)	(262, 319)
image	2c		(335, 299)	(366, 299)	(366, 314)	(335, 314)
image	/		(143, 514)	(161, 514)	(161, 536)	(143, 536)
