IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"KJ,
Přír. číslo Sonda 0, část Datov.
číslo sáčku
V.
/74-30 30 2a
V.3
0,
KJ, V.
/74-48 48 2b
63
/74-46 46 2b orni 0-20
ce
cm
90-110 10.st. 0
cm
/74-47 47 2b orni- 20-40
ce/
/v.2
cm
orni- 20-40
ce/
/v.2
cm
/74-49 49 2a v.3 úroveň
ohniště
III až
úroveň
povrchu
základu
kněžské
ho domu
√28 střepu 2 predchou strany_
Obsah
nád. střepy
poruše- O
ná sit.
1 M1DH
3 DH
celkem 4 strepy
10.st.
poruše- O
ná sit.
a po r.
995
9. Seznam nále zů: sonda 24-2d
Sezóna 1974 str.3
poruše- 0
ná sit.
a po r.
995
nov.
58 DH
Celkem 124 strepy
celkem
2 luž.
5 StřDH
21 Stř-
0
-M1DH
10 M1DH
12 střv.
16 raný
ostatní
1 sáč.zvíř.
kostí,
1 sáč.se
vzorkem /hrud-
ka šedé hlinky/
1 sáč.s úlom-
kem strusky?
1 sáč.s patin.
zlomkem dana nov.
celkem 203 střepů skleněné nádoby
1 sáček se
zlomkem dna
recentní
láhve
7 luž. 1 sáč.zvíř.
10 StřDH kostí,
40 Stř- 1 sáč vzorků
-MIDH /6 různých
kamenů,
21 M1DH
122 DH
2 střv.
1 raný
nov.
12 luž. 1 sáč.zvíř.
13 StřDH kostí,
80 Stř- 1 sáček maz,
-MIDH /3 malé zl./,
39 MIDH 1 sáč.vzorků
2 střv. /8 růz.kamenů,
1 raný 1 sáč. s 2 u-
lomky zestrus-
225 DH kovatělé maz./
372 strepů; obr. 29:6
nov.
2 luž. 1 sáček zvíř.
4 StřDH
4 Stř-
kostí,
1 sáč uhlíků,
1 sáč.se vzor-
kem /zlomek
svoru/
M1DH
16 DH
obr. 14
Celkem 26 střepů
celkem 1257 strepu"	cs	(190, 21)	(1193, 21)	(1193, 1597)	(190, 1597)
image	KJ		(477, 203)	(509, 211)	(504, 230)	(472, 221)
image	,		(510, 211)	(519, 213)	(514, 232)	(505, 229)
image	Přír		(196, 176)	(255, 177)	(255, 204)	(196, 203)
image	.		(259, 176)	(267, 176)	(267, 203)	(259, 203)
image	číslo		(287, 176)	(357, 177)	(357, 205)	(287, 204)
image	Sonda		(373, 177)	(447, 178)	(447, 205)	(373, 204)
image	0		(476, 178)	(489, 178)	(489, 205)	(476, 205)
image	,		(495, 178)	(501, 178)	(501, 205)	(495, 205)
image	část		(535, 179)	(594, 180)	(594, 207)	(535, 206)
image	Datov		(623, 179)	(698, 180)	(698, 208)	(623, 207)
image	.		(699, 180)	(708, 180)	(708, 207)	(699, 207)
image	číslo		(197, 206)	(270, 207)	(270, 226)	(197, 225)
image	sáčku		(286, 207)	(358, 208)	(358, 227)	(286, 226)
image	V.		(474, 238)	(502, 239)	(502, 252)	(474, 251)
image	/		(196, 304)	(213, 304)	(213, 326)	(196, 326)
image	74-30		(213, 303)	(284, 304)	(284, 327)	(213, 326)
image	30		(315, 305)	(342, 305)	(342, 328)	(315, 328)
image	2a		(387, 307)	(418, 307)	(418, 323)	(387, 323)
image	V.3		(460, 310)	(505, 309)	(506, 328)	(461, 329)
image	0		(533, 210)	(549, 210)	(549, 229)	(533, 229)
image	,		(553, 210)	(562, 210)	(562, 229)	(553, 229)
image	KJ		(533, 234)	(564, 234)	(564, 254)	(533, 254)
image	,		(568, 234)	(575, 234)	(575, 254)	(568, 254)
image	V.		(579, 234)	(599, 234)	(599, 254)	(579, 254)
image	/		(194, 1045)	(211, 1045)	(211, 1067)	(194, 1067)
image	74-48		(208, 1044)	(282, 1045)	(282, 1068)	(208, 1067)
image	48		(313, 1048)	(340, 1048)	(340, 1067)	(313, 1067)
image	2b		(384, 1050)	(415, 1050)	(415, 1066)	(384, 1066)
image	63		(603, 32)	(631, 32)	(631, 51)	(603, 51)
image	/		(196, 485)	(214, 485)	(214, 507)	(196, 507)
image	74-46		(212, 485)	(285, 486)	(285, 508)	(212, 507)
image	46		(314, 485)	(343, 485)	(343, 508)	(314, 508)
image	2b		(385, 488)	(418, 488)	(418, 505)	(385, 505)
image	orni		(446, 490)	(502, 490)	(502, 507)	(446, 507)
image	0-20		(533, 490)	(593, 490)	(593, 507)	(533, 507)
image	ce		(447, 519)	(473, 519)	(473, 531)	(447, 531)
image	cm		(535, 518)	(565, 518)	(565, 531)	(535, 531)
image	90-110		(535, 308)	(621, 308)	(621, 327)	(535, 327)
image	10.st.		(639, 308)	(723, 308)	(723, 327)	(639, 327)
image	0		(754, 310)	(770, 310)	(770, 327)	(754, 327)
image	cm		(535, 336)	(564, 336)	(564, 349)	(535, 349)
image	/		(195, 766)	(213, 766)	(212, 790)	(194, 790)
image	74-47		(211, 765)	(285, 767)	(284, 792)	(210, 790)
image	47		(314, 768)	(342, 769)	(341, 793)	(313, 792)
image	2b		(385, 771)	(417, 771)	(417, 787)	(385, 787)
image	orni-		(446, 770)	(517, 771)	(517, 789)	(446, 788)
