IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"- 27-
Destrukce vnitřní hradební zdi (DVHZ) ležela v JZ části
sondy 2 v podobě pásu destrukčního trojúhelníku, souběžného
s okrajem předhradí. Tvořily ji velké i malé opukové kameny,
z nichž četné byly přepálené do růžova až červena a očazené.
Červenavé zbarvení spálených kamenů bylo velmi kontrastní zejména
po dešti. Mezi kameny destrukční suti se nalézala spálená hlína,
světle šedý a rezavě nahnědlý popel, uhlíky a kousky spálených
dřev, dokonce i spálené zvířecí kosti a přepálené keramické střepy
a kameny.
Po rozšíření sondy 2a o sondu 2b byl v sondě 2b při její SZ
hranici se sondou 2a ponechán sokl s DVHZ, široký 1,5 m a dlouhý
4,90 m. Na tomto soklu s DVHZ a na ploše sondy 2c byl po sejmutí
v. 2 vypreparován a nivelován povrch DVHZ.
Objektovým číslem (III) jsem označila DVHZ pouze na terénní
skice, zhotovené 24.7. 1974 a zobrazující situaci 2. fáze v son-
dách 2a - 2b a situaci 1. fáze v sondě 2c. Nadále jsem však des-
trukci vnitřní hradební zdi objektovým číslem neoznačovala a při
definitivním očíslování objektů v sondách 2a - 2c obdrželo objek-
tové číslo III ohniště, zjištěné v horním horizontu vrstvy 3 nad
základem jižní podezdívky pravděpodobného kněžského domu na
hraní sond 2a a 2c (srv. níže).
DVH Z /vrstva 2/ vrstva 3:
roz-
Z rozhraní DVHZ, vrstvy 2 a vrstvy 3 pocházejí nálezy, uložené
v sáčku 24/74: ""Sonda 2 (tj. 2a], mezi metrem 4-6, 50-70 cm. 29.5."""	cs	(128, 52)	(1121, 52)	(1121, 1380)	(128, 1380)
image	-		(519, 52)	(534, 52)	(534, 66)	(519, 66)
image	27		(545, 52)	(578, 52)	(578, 66)	(545, 66)
image	Destrukce		(178, 154)	(310, 155)	(310, 178)	(178, 177)
image	vnitřní		(325, 155)	(426, 155)	(426, 178)	(325, 178)
image	hradební		(445, 156)	(561, 157)	(561, 179)	(445, 178)
image	zdi		(578, 156)	(620, 156)	(620, 178)	(578, 178)
image	(		(637, 157)	(646, 157)	(646, 179)	(637, 179)
image	DVHZ		(651, 157)	(709, 157)	(709, 179)	(651, 179)
image	)		(713, 157)	(720, 157)	(720, 179)	(713, 179)
image	ležela		(741, 157)	(826, 157)	(826, 179)	(741, 179)
image	v		(843, 157)	(856, 157)	(856, 179)	(843, 179)
image	JZ		(873, 158)	(902, 158)	(902, 180)	(873, 180)
image	části		(917, 158)	(992, 158)	(992, 180)	(917, 180)
image	sondy		(132, 205)	(208, 205)	(208, 228)	(132, 228)
image	2		(221, 205)	(235, 205)	(235, 228)	(221, 228)
image	v		(250, 205)	(265, 205)	(265, 228)	(250, 228)
image	podobě		(281, 205)	(367, 205)	(367, 228)	(281, 228)
image	pásu		(385, 205)	(441, 205)	(441, 228)	(385, 228)
image	destrukčního		(459, 205)	(633, 205)	(633, 228)	(459, 228)
image	trojúhelníku		(652, 205)	(826, 205)	(826, 228)	(652, 228)
image	,		(834, 205)	(839, 205)	(839, 228)	(834, 228)
image	souběžného		(860, 205)	(1004, 205)	(1004, 228)	(860, 228)
image	s		(132, 253)	(145, 253)	(145, 276)	(132, 276)
image	okrajem		(162, 253)	(265, 253)	(265, 276)	(162, 276)
image	předhradí		(282, 253)	(411, 253)	(411, 276)	(282, 276)
image	.		(417, 253)	(422, 253)	(422, 276)	(417, 276)
image	Tvořily		(444, 253)	(546, 253)	(546, 276)	(444, 276)
image	ji		(563, 253)	(589, 253)	(589, 276)	(563, 276)
image	velké		(606, 253)	(677, 253)	(677, 276)	(606, 276)
image	i		(697, 253)	(708, 253)	(708, 276)	(697, 276)
image	malé		(725, 253)	(782, 253)	(782, 276)	(725, 276)
image	opukové		(800, 253)	(901, 253)	(901, 276)	(800, 276)
image	kameny		(917, 253)	(1006, 253)	(1006, 276)	(917, 276)
image	,		(1010, 253)	(1017, 253)	(1017, 276)	(1010, 276)
image	z		(131, 300)	(145, 300)	(145, 322)	(131, 322)
image	nichž		(162, 300)	(235, 300)	(235, 322)	(162, 322)
image	četné		(251, 300)	(323, 300)	(323, 322)	(251, 322)
image	byly		(340, 300)	(398, 300)	(398, 322)	(340, 322)
image	přepálené		(415, 300)	(543, 300)	(543, 322)	(415, 322)
image	do		(564, 300)	(589, 300)	(589, 322)	(564, 322)
image	růžova		(609, 300)	(693, 300)	(693, 322)	(609, 322)
image	až		(711, 300)	(738, 300)	(738, 322)	(711, 322)
image	červena		(755, 300)	(854, 300)	(854, 322)	(755, 322)
image	a		(873, 300)	(885, 300)	(885, 322)	(873, 322)
image	očazené		(902, 300)	(1004, 300)	(1004, 322)	(902, 322)
image	.		(1009, 300)	(1017, 300)	(1017, 322)	(1009, 322)
image	Červenavé		(130, 344)	(264, 345)	(264, 370)	(130, 369)
image	zbarvení		(280, 345)	(396, 346)	(396, 371)	(280, 370)
image	spálených		(415, 345)	(543, 346)	(543, 371)	(415, 370)
image	kamenů		(563, 347)	(648, 347)	(648, 371)	(563, 371)
image	bylo		(667, 347)	(723, 347)	(723, 371)	(667, 371)
image	velmi		(740, 347)	(812, 347)	(812, 372)	(740, 372)
image	kontrastní		(829, 347)	(974, 348)	(974, 373)	(829, 372)
image	zejména		(991, 349)	(1093, 349)	(1093, 373)	(991, 373)
image	po		(131, 396)	(160, 396)	(160, 418)	(131, 418)
image	dešti		(178, 396)	(250, 396)	(250, 418)	(178, 418)
image	.		(255, 396)	(261, 396)	(261, 418)	(255, 418)
image	Mezi		(279, 396)	(338, 396)	(338, 418)	(279, 418)
image	kameny		(356, 396)	(442, 396)	(442, 418)	(356, 418)
image	destrukční		(458, 396)	(604, 396)	(604, 418)	(458, 418)
image	suti		(622, 396)	(679, 396)	(679, 418)	(622, 418)
image	se		(696, 396)	(723, 396)	(723, 418)	(696, 418)
image	nalézala		(742, 396)	(854, 396)	(854, 418)	(742, 418)
image	spálená		(873, 396)	(973, 396)	(973, 418)	(873, 418)
image	hlína		(992, 396)	(1063, 396)	(1063, 418)	(992, 418)
image	,		(1069, 396)	(1077, 396)	(1077, 418)	(1069, 418)
image	světle		(131, 440)	(221, 440)	(221, 466)	(131, 466)
image	šedý		(238, 440)	(294, 440)	(294, 466)	(238, 466)
image	a		(310, 440)	(322, 440)	(322, 466)	(310, 466)
image	rezavě		(341, 440)	(426, 440)	(426, 467)	(341, 467)
image	nahnědlý		(445, 441)	(559, 442)	(559, 468)	(445, 467)
image	popel		(578, 442)	(647, 442)	(647, 468)	(578, 468)
image	,		(656, 442)	(661, 442)	(661, 468)	(656, 468)
image	uhlíky		(682, 442)	(768, 442)	(768, 468)	(682, 468)
image	a		(784, 443)	(795, 443)	(795, 469)	(784, 469)
image	kousky		(815, 443)	(901, 443)	(901, 469)	(815, 469)
image	spálených		(918, 443)	(1050, 444)	(1050, 471)	(918, 470)
image	dřev		(131, 491)	(192, 491)	(192, 516)	(131, 516)
image	,		(196, 491)	(203, 491)	(203, 516)	(196, 516)
image	dokonce		(221, 491)	(323, 491)	(323, 516)	(221, 516)
image	i		(341, 491)	(351, 491)	(351, 516)	(341, 516)
image	spálené		(370, 491)	(469, 491)	(469, 516)	(370, 516)
image	zvířecí		(487, 491)	(588, 491)	(588, 516)	(487, 516)
image	kosti		(606, 491)	(678, 491)	(678, 516)	(606, 516)
image	a		(695, 491)	(706, 491)	(706, 516)	(695, 516)
image	přepálené		(725, 491)	(854, 491)	(854, 516)	(725, 516)
image	keramické		(872, 491)	(1003, 491)	(1003, 516)	(872, 516)
image	střepy		(1022, 491)	(1111, 491)	(1111, 516)	(1022, 516)
image	a		(130, 540)	(144, 540)	(144, 560)	(130, 560)
image	kameny		(161, 540)	(250, 540)	(250, 560)	(161, 560)
image	.		(254, 540)	(262, 540)	(262, 560)	(254, 560)
image	Po		(176, 587)	(205, 587)	(205, 608)	(176, 608)
image	rozšíření		(224, 587)	(351, 587)	(351, 608)	(224, 608)
image	sondy		(370, 587)	(442, 587)	(442, 608)	(370, 608)
image	2a		(458, 588)	(484, 588)	(484, 609)	(458, 609)
image	o		(503, 588)	(514, 588)	(514, 609)	(503, 609)
image	sondu		(532, 588)	(603, 588)	(603, 609)	(532, 609)
