IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"- 18-
4) superpozice:
kůlová jamka byla zahloubena do horní vrstvy DVHZ. Její zásyp
byl stejně jako okolní DVHZ, tvořící podloží kůlové jamce 1,
pokryt ornicí/drnem;
5) tvar:
půdorys jamky byl okrouhlý, tvar miskovitý;
6) rozměry:
průměr cca 25-30 cm, hloubka cca 14 cm pod povrchem DVHZ
(měřeným v JZ sousedství kůlové jamky 1);
7) výplň:
hnědošedá hlína, promíšená spálenými i nespálenými úlomky
opuky (tj. vrstva 2);
8) způsob zkoumání kůlové jamky 1:
postupně vybrána severní a poté jižní polovina;
9) dokumentace:
a) datum zkoumání objektu: 10.-11.6.1974;
b) původní označení objektu v terénní dokumentaci: kůlová
jamka 1;
c) plány č. : 2, 3, 4;
d) fototabulky č.: 3:5-6
e) obrázky s nálezy č.: O
10) poznámka:
kůlovou jamku 1 lze datovat pouze (avšak dobře) na základě
jejího stratigrafického postavení, neboť neobsahovala žádné
nálezy.
Datování kůlové jamky 1:
horizont po roce 995, zjevně 11. století.
Interpretace:
kůlová jamka 1 bohužel netvoří součást žádného jasného půdorysu
nebo systému zástavby v horizontu po r. 995."	cs	(144, 66)	(1098, 66)	(1098, 1382)	(144, 1382)
image	-		(509, 66)	(525, 66)	(525, 80)	(509, 80)
image	18		(538, 66)	(568, 66)	(568, 80)	(538, 80)
image	4		(154, 151)	(168, 151)	(168, 171)	(154, 171)
image	)		(171, 151)	(181, 151)	(181, 171)	(171, 171)
image	superpozice		(200, 151)	(359, 151)	(359, 171)	(200, 171)
image	:		(366, 151)	(374, 151)	(374, 171)	(366, 171)
image	kůlová		(199, 184)	(285, 184)	(285, 206)	(199, 206)
image	jamka		(303, 184)	(372, 184)	(372, 206)	(303, 206)
image	byla		(391, 184)	(446, 184)	(446, 206)	(391, 206)
image	zahloubena		(465, 184)	(610, 184)	(610, 206)	(465, 206)
image	do		(630, 184)	(655, 184)	(655, 206)	(630, 206)
image	horní		(673, 184)	(744, 184)	(744, 206)	(673, 206)
image	vrstvy		(761, 184)	(849, 184)	(849, 206)	(761, 206)
image	DVHZ		(865, 184)	(922, 184)	(922, 206)	(865, 206)
image	.		(927, 184)	(933, 184)	(933, 206)	(927, 206)
image	Její		(954, 184)	(1010, 184)	(1010, 206)	(954, 206)
image	zásyp		(1027, 184)	(1098, 184)	(1098, 206)	(1027, 206)
image	byl		(199, 220)	(238, 220)	(238, 244)	(199, 244)
image	stejně		(259, 220)	(343, 220)	(343, 243)	(259, 243)
image	jako		(361, 220)	(416, 220)	(416, 243)	(361, 243)
image	okolní		(435, 219)	(521, 219)	(521, 242)	(435, 242)
image	DVHZ		(539, 219)	(596, 219)	(596, 242)	(539, 242)
image	,		(602, 219)	(608, 219)	(608, 242)	(602, 242)
image	tvořící		(629, 218)	(729, 218)	(729, 242)	(629, 242)
image	podloží		(746, 218)	(846, 218)	(846, 241)	(746, 241)
image	kůlové		(864, 217)	(949, 217)	(949, 241)	(864, 241)
image	jamce		(968, 217)	(1039, 217)	(1039, 240)	(968, 240)
image	1		(1056, 217)	(1069, 217)	(1069, 240)	(1056, 240)
image	,		(1074, 217)	(1081, 217)	(1081, 240)	(1074, 240)
