IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"se nachází ještě 4. vrstva kamenů, velkých a plochých břidli-
cových desek, které ležely tím rovněji, čím byly blíže obvo-
du. Byla jimi doslova vydlážděna původní úroveň mohyly v JV
části a zvlášť její střední část mezi obvodem a vrcholem mo-
hylového pláště. Výchdoní obvod byl vyznačen několika velký-
mi kameny kvádrovitého tvaru na užší stranu postavenými. Ved-
le nádobky nalezené ve střepech byla to dvouuchá amforka
s geometrickou výzdobou s žebříčkovými pásy byla nalezena
další, nezdobená hlubší miska, původně sem postavená, ale roz-
drcená kameny (obr. 6:1-3). Směrem k vrcholu mohyly v menší
vzdálenosti od nádobek nalezeny ještě mezi kameny 3.vrstvy od
sebe vzdálené 2 tyčinkovité bronzové náramky a menší patrně
samostatná spirálka. Vedle nádobek a pod nimi v popelovité vrst-
vě bylo malé množství drobných spálených kostí a uhlíků. Úroveň
ploše položených břidlicových desek, na nichž byl uložen tento
žárový hrob 1, byla vzhledem k podobnému uspořádání tří vrstev
kamenů, které tvořily vrstevnatý kryt i v JZ sektoru považová-
na za původní úroveň mohyly 10 a podle výšky této úrovně byla
odstraňována hlina v severní půli mohyly, kde kamenný kryt chy-
běl (obr. 7:1), protože rostlý terén se svažoval k jihu a na
severní straně nebylo třeba budovat podobnou zábranu proti sa-
movolnému rozvalení mohylového pláště. Situace tu byla jiná i
po stavební stránce. V místech, kde JV sektor navazoval na SV,
bylo od horní první vrstvy kamenného krytu patrné navázání ka-
menného krytu z jižní půle na jakousi stavbu, která po odkopá-
ní hlíny v severní půli se ukázala být stejnoměrně zaoblenou
elipsou o delší ose V-Z, která byla také přesně směrována V-Z
(obr. 7:2,3). Kameny této stavby byly pravidelně navršeny ve
4-5 vrstvách, takže celý obvod tvořil jakousi téměř lícovanou
-"	cs	(189, 127)	(1134, 127)	(1134, 1500)	(189, 1500)
image	se		(191, 127)	(219, 127)	(219, 151)	(191, 151)
image	nachází		(233, 127)	(337, 127)	(337, 151)	(233, 151)
image	ještě		(353, 127)	(425, 127)	(425, 151)	(353, 151)
image	4.		(440, 127)	(464, 127)	(464, 151)	(440, 151)
image	vrstva		(470, 127)	(559, 127)	(559, 151)	(470, 151)
image	kamenů		(573, 127)	(660, 127)	(660, 151)	(573, 151)
image	,		(665, 127)	(671, 127)	(671, 151)	(665, 151)
image	velkých		(692, 127)	(795, 127)	(795, 151)	(692, 151)
image	a		(812, 127)	(825, 127)	(825, 151)	(812, 151)
image	plochých		(840, 127)	(958, 127)	(958, 151)	(840, 151)
image	břidli		(975, 127)	(1061, 127)	(1061, 151)	(975, 151)
image	cových		(191, 175)	(278, 175)	(278, 200)	(191, 200)
image	desek		(293, 175)	(368, 175)	(368, 200)	(293, 200)
image	,		(372, 175)	(377, 175)	(377, 200)	(372, 200)
image	které		(397, 175)	(468, 175)	(468, 200)	(397, 200)
image	ležely		(485, 175)	(574, 175)	(574, 200)	(485, 200)
image	tím		(590, 175)	(633, 175)	(633, 200)	(590, 200)
image	rovněji		(649, 175)	(749, 175)	(749, 200)	(649, 200)
image	,		(754, 175)	(759, 175)	(759, 200)	(754, 200)
image	čím		(781, 175)	(825, 175)	(825, 200)	(781, 200)
image	byly		(840, 175)	(899, 175)	(899, 200)	(840, 200)
image	blíže		(915, 175)	(986, 175)	(986, 200)	(915, 200)
image	obvo		(1002, 175)	(1061, 175)	(1061, 200)	(1002, 200)
image	du		(190, 223)	(219, 223)	(219, 249)	(190, 249)
image	.		(223, 223)	(230, 223)	(230, 249)	(223, 249)
image	Byla		(249, 223)	(309, 223)	(309, 249)	(249, 249)
image	jimi		(324, 223)	(380, 223)	(380, 249)	(324, 249)
image	doslova		(398, 223)	(500, 223)	(500, 249)	(398, 249)
image	vydlážděna		(515, 223)	(662, 223)	(662, 249)	(515, 249)
image	původní		(678, 223)	(779, 223)	(779, 249)	(678, 249)
image	úroveň		(794, 223)	(884, 223)	(884, 249)	(794, 249)
image	mohyly		(898, 223)	(988, 223)	(988, 249)	(898, 249)
image	v		(1003, 223)	(1017, 223)	(1017, 249)	(1003, 249)
image	JV		(1032, 223)	(1062, 223)	(1062, 249)	(1032, 249)
image	části		(191, 269)	(264, 269)	(264, 294)	(191, 294)
