IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"96
La komentár
Texty k fototabulkám
Sonda 2a 2d (1974) str. 4
zbytek destrukčních sutí budovy, vzadu destrukce vnitřní hra-
dební zdi. Pohled od SV.
Tab. 14:28, č. neg. 51 128. Sonda 2a-2c (1974). Pohled
do vnitřního příkopu opevnění od V. Vpravo destrukční suti
budovy z 10. století, orientované V-Z. Vlevo u JZ stěny sondy
2b leží ve vrstvě 3 ohniště VI a VII.
Tab. 15:29, č. neg. 51 129. Sonda 2b (1974). Vnitřní pří-
kop opevnění s ohništi č. VI a VII. Vzadu kontrolní blok s po-
nechanou sutí vnitřní hradební zdi. Pohled od JV. Vpravo část
destrukční suti pravděpodobného kněžského domu z 10. století.
Tab. 15:30, č. neg. 51 130. Sonda 2b (1974). Ohniště č.
VI a VII ve vnitřním příkopu opevnění. Ve stěně sondy sut
vnitřní hradební zdi. Pohled od SV.
Tab. 16:31, č. neg. 51 131. Sonda 2a-2d (1974). Pohled
do sondy od SV. Uprostřed základ jižní podezdívky budovy ori-
entované V-Z, vzadu vnitřní příkop a sut vnitřní hradební zdi.
Vpředu JZ část sondy 2d s kůlovou jamkou 4.
Tab. 16:32, č. neg. 51 132. Sonda 2a-2c (1974). Část
jižní podezdívky budovy ori cované V-Z, v pozadí sokl s pecí
č. V a sut vnitřní hradební zdi (ponechané vlevo na soklu).
Pohled od SV.
Tab. 17:33, č. neg. 51 133. Sonda 2a-2c (1974). Vpravo
část jižní podezdívky budovy orientované V-Z. V profilu patrny
destrukční i stavební suti budovy a JV půle ohniště č. III,
podloženého opukovými placáky. Pohled od VJV.
Tab. 17:34, č. neg. 51 134. Sonda 2a, 2c (1974). Část
základu jižní podezdívky budovy orientované V-Z. Vzadu (v son-
dě 2c) povrch vrstvy 10. století, těsně pod ním ohniště č. III
podložené opukovými placáky. Pohled od JJV.
Tab. 18:35, č. neg. 51 135. Sonda 2a (1974). Vpravo
část jižní podezdívky budovy orientované V-Z. V profilu patrny
destrukční i stavební sutě budovy. Pohled od V.
Tab. 18:36, č. neg. 51 136. Sonda 2a-2b, 2d (1974).
Situace po dosažení povrchu pravěké vrstvy 4. Vpředu kůlová
jáma č. 4 z mladší doby hradištní, v pozadí část jižní pode-
zdívky budovy orientované V-Z. Pohled od SZ."	cs	(185, 6)	(1146, 6)	(1146, 1548)	(185, 1548)
image	96		(587, 29)	(614, 29)	(614, 49)	(587, 49)
image	La		(771, 15)	(794, 14)	(795, 33)	(772, 34)
image	komentár		(809, 13)	(917, 9)	(918, 28)	(810, 32)
image	Texty		(719, 35)	(792, 35)	(792, 58)	(719, 58)
image	k		(808, 35)	(822, 35)	(822, 57)	(808, 57)
image	fototabulkám		(838, 34)	(1013, 33)	(1013, 56)	(838, 57)
image	Sonda		(719, 59)	(794, 59)	(794, 79)	(719, 79)
image	2a		(807, 59)	(839, 59)	(839, 79)	(807, 79)
image	2d		(883, 59)	(911, 59)	(911, 79)	(883, 79)
image	(		(927, 60)	(938, 60)	(938, 80)	(927, 80)
image	1974		(940, 60)	(998, 60)	(998, 80)	(940, 80)
image	)		(1001, 60)	(1010, 60)	(1010, 80)	(1001, 80)
image	str		(1060, 64)	(1102, 64)	(1102, 81)	(1060, 81)
image	.		(1106, 64)	(1115, 64)	(1115, 81)	(1106, 81)
image	4		(1131, 64)	(1146, 64)	(1146, 81)	(1131, 81)
image	zbytek		(189, 154)	(278, 154)	(278, 177)	(189, 177)
image	destrukčních		(292, 153)	(468, 154)	(468, 178)	(292, 177)
image	sutí		(485, 155)	(539, 155)	(539, 178)	(485, 178)
image	budovy		(559, 155)	(644, 155)	(644, 178)	(559, 178)
image	,		(649, 155)	(656, 155)	(656, 178)	(649, 178)
image	vzadu		(675, 155)	(748, 155)	(748, 179)	(675, 179)
image	destrukce		(763, 156)	(895, 157)	(895, 180)	(763, 179)
image	vnitřní		(910, 156)	(1010, 156)	(1010, 180)	(910, 180)
image	hra		(1028, 157)	(1075, 157)	(1075, 180)	(1028, 180)
image	dební		(189, 190)	(259, 190)	(259, 209)	(189, 209)
image	zdi		(278, 190)	(319, 190)	(319, 209)	(278, 209)
image	.		(325, 190)	(332, 190)	(332, 209)	(325, 209)
image	Pohled		(350, 190)	(436, 190)	(436, 210)	(350, 210)
image	od		(455, 191)	(482, 191)	(482, 210)	(455, 210)
image	SV		(497, 191)	(528, 191)	(528, 210)	(497, 210)
image	.		(529, 191)	(539, 191)	(539, 210)	(529, 210)
image	Tab		(275, 239)	(321, 239)	(321, 263)	(275, 263)
image	.		(323, 239)	(330, 239)	(330, 263)	(323, 263)
image	14:28		(349, 239)	(426, 239)	(426, 263)	(349, 263)
image	,		(428, 239)	(435, 239)	(435, 263)	(428, 263)
image	č		(453, 239)	(467, 239)	(467, 263)	(453, 263)
image	.		(472, 239)	(478, 239)	(478, 263)	(472, 263)
image	neg		(498, 239)	(542, 239)	(542, 263)	(498, 263)
image	.		(546, 239)	(554, 239)	(554, 263)	(546, 263)
image	51		(572, 239)	(599, 239)	(599, 263)	(572, 263)
image	128.		(616, 239)	(669, 239)	(669, 263)	(616, 263)
image	Sonda		(689, 239)	(762, 239)	(762, 263)	(689, 263)
image	2a		(778, 239)	(807, 239)	(807, 263)	(778, 263)
image	-		(808, 239)	(822, 239)	(822, 263)	(808, 263)
image	2c		(822, 239)	(849, 239)	(849, 263)	(822, 263)
image	(		(870, 239)	(878, 239)	(878, 263)	(870, 263)
image	1974		(881, 239)	(938, 239)	(938, 263)	(881, 263)
image	)		(942, 239)	(951, 239)	(951, 263)	(942, 263)
image	.		(958, 239)	(965, 239)	(965, 263)	(958, 263)
image	Pohled		(984, 239)	(1072, 239)	(1072, 263)	(984, 263)
image	do		(188, 274)	(218, 274)	(218, 298)	(188, 298)
image	vnitřního		(232, 273)	(363, 274)	(363, 299)	(232, 298)
image	příkopu		(381, 274)	(482, 274)	(482, 299)	(381, 299)
image	opevnění		(499, 275)	(613, 276)	(613, 300)	(499, 299)
image	od		(631, 276)	(656, 276)	(656, 300)	(631, 300)
image	V.		(673, 276)	(697, 276)	(697, 300)	(673, 300)
image	Vpravo		(719, 276)	(805, 276)	(805, 300)	(719, 300)
image	destrukční		(822, 276)	(966, 277)	(966, 302)	(822, 301)
image	suti		(985, 277)	(1041, 277)	(1041, 301)	(985, 301)
image	budovy		(189, 310)	(276, 310)	(276, 334)	(189, 334)
image	z		(293, 310)	(305, 310)	(305, 334)	(293, 334)
image	10.		(320, 310)	(360, 310)	(360, 334)	(320, 334)
image	století		(366, 310)	(464, 310)	(464, 335)	(366, 335)
image	,		(473, 311)	(479, 311)	(479, 335)	(473, 335)
image	orientované		(499, 310)	(657, 311)	(657, 336)	(499, 335)
image	V		(673, 311)	(688, 311)	(688, 335)	(673, 335)
image	-		(689, 311)	(702, 311)	(702, 335)	(689, 335)
image	Z		(704, 311)	(719, 311)	(719, 335)	(704, 335)
image	.		(722, 312)	(729, 312)	(729, 336)	(722, 336)
image	Vlevo		(747, 312)	(820, 312)	(820, 336)	(747, 336)
image	u		(837, 312)	(850, 312)	(850, 336)	(837, 336)
image	JZ		(865, 312)	(894, 312)	(894, 336)	(865, 336)
image	stěny		(910, 312)	(982, 312)	(982, 336)	(910, 336)
image	sondy		(998, 313)	(1072, 313)	(1072, 337)	(998, 337)
image	2b		(188, 347)	(218, 347)	(218, 366)	(188, 366)
image	leží		(233, 347)	(288, 347)	(288, 366)	(233, 366)
image	ve		(305, 347)	(333, 347)	(333, 366)	(305, 366)
image	vrstvě		(349, 347)	(434, 347)	(434, 367)	(349, 367)
image	3		(454, 348)	(467, 348)	(467, 367)	(454, 367)
image	ohniště		(484, 348)	(583, 348)	(583, 367)	(484, 367)
image	VI		(601, 348)	(628, 348)	(628, 367)	(601, 367)
image	a		(646, 348)	(660, 348)	(660, 367)	(646, 367)
image	VII		(674, 349)	(716, 349)	(716, 368)	(674, 368)
