IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"Přír. Číslo Sonda 0,
číslo sáčku
KJ,
V.
+části
/74-99 99 2a+2b v.3,
povrch
kam.de-
/74-100 100
/74-101 101
/74-102 102
2¢
2c
2b
/74-103 103 2d
strukce
J pode-
zdívky
kněž-
ského
domu
73-
Datov.
O II, po
povrch roce
DVHZ-
995
-dno 0 II
v.3,₂
50/60cm-
O I,
po
povrch roce
DVHZ-
-50/60cm
995
v. 3,
prepar.
destruk-
ce jižní
podezdív-
ky kněž.
domu
-cca 70
cm
10.st. 0 1 luž.
7 StřDH
4 Stř-
nád. střepy
0
9. Seznam nálezů: sonda 2a-2d
Sezóna 1974 - str. 13
10.st.
6732 střepů z předchozí strany
Obsah
0
10.st. 0
celkem 40 střepů;
obr. 17-18
-M1DH
1 M1DH
0
27 DH
celkem 60 střepů:
obr. 9
1 luž.
4 StřDH
10 Stř-
-M1DH
13 M1DH
32 DH
celkem 23 střepů;
obr. 6
4 Stř-
-M1DH
8 M1DH
1 střv.
10 DH
2 luž.
24 StřDH
7 Stř-
celkem 70 střepů:
obr. 19-20
-M1DH
1 M1DH
36 DH
5 luž.
4 StřDH
6 Stř-
-M1DH
1 M1DH
20 DH
celkem 36 střepů
celkem 6961 střepů
ostatní
1 sáč.s poškoze-
ným žel.nožíkem,
1 sáč.zvíř.kostí,
1 sáč.s uhlíky
1 sáč.zvíř.kostí,
1 sáč.se zlomkem
mazanice,
1 sáč.s 1 uhlíkem
1 sáč.zvíř kostí,
1 sáč.uhlíků,
1 sáček vzorků
/4 kameny/
1 sáč.s hrotem
poškozeného kos-
těného šídla,
1 sáč.zvíř.kostí,
1 sáček vzorků
/6 kamenů/
1 sáček zvířecích
kostí,
1 sáček s 1 uhlí-
kem"	cs	(139, 22)	(1162, 22)	(1162, 1547)	(139, 1547)
image	Přír		(144, 175)	(202, 176)	(202, 197)	(144, 196)
image	.		(207, 175)	(215, 175)	(215, 196)	(207, 196)
image	Číslo		(233, 175)	(305, 176)	(305, 198)	(233, 197)
image	Sonda		(323, 176)	(394, 177)	(394, 198)	(323, 197)
image	0		(437, 180)	(454, 180)	(454, 201)	(437, 201)
image	,		(456, 180)	(466, 180)	(466, 201)	(456, 201)
image	číslo		(144, 202)	(216, 202)	(216, 220)	(144, 220)
image	sáčku		(233, 202)	(307, 202)	(307, 220)	(233, 220)
image	KJ		(436, 200)	(469, 205)	(465, 228)	(433, 223)
image	,		(471, 206)	(480, 207)	(477, 229)	(468, 228)
image	V.		(437, 234)	(463, 233)	(463, 246)	(437, 247)
image	+		(424, 253)	(438, 253)	(438, 270)	(424, 270)
image	části		(438, 252)	(510, 252)	(510, 269)	(438, 269)
image	/		(143, 322)	(161, 322)	(161, 344)	(143, 344)
image	74-99		(157, 322)	(233, 323)	(233, 345)	(157, 344)
image	99		(262, 322)	(292, 322)	(292, 345)	(262, 345)
image	2a		(321, 322)	(350, 322)	(350, 342)	(321, 342)
image	+		(351, 322)	(364, 322)	(364, 342)	(351, 342)
image	2b		(363, 322)	(394, 323)	(394, 344)	(363, 343)
image	v.3		(423, 323)	(467, 324)	(467, 345)	(423, 344)
image	,		(470, 324)	(479, 324)	(479, 344)	(470, 344)
image	povrch		(423, 349)	(511, 347)	(511, 369)	(423, 371)
image	kam.de		(421, 374)	(508, 372)	(508, 389)	(421, 391)
image	/		(139, 600)	(158, 600)	(158, 621)	(140, 621)
image	74-100		(157, 599)	(243, 597)	(243, 618)	(158, 620)
image	100		(260, 596)	(303, 595)	(304, 617)	(261, 618)
image	/		(142, 834)	(159, 834)	(159, 855)	(142, 855)
image	74-101		(158, 833)	(246, 834)	(246, 856)	(158, 855)
image	101		(262, 834)	(305, 834)	(305, 856)	(262, 856)
image	/		(139, 1049)	(157, 1049)	(157, 1070)	(139, 1070)
image	74-102		(155, 1048)	(242, 1047)	(242, 1068)	(155, 1069)
image	102		(259, 1048)	(301, 1048)	(301, 1069)	(259, 1069)
image	2		(332, 598)	(349, 598)	(349, 615)	(332, 615)
image	¢		(348, 598)	(366, 598)	(366, 615)	(348, 615)
image	2c		(333, 838)	(365, 838)	(365, 855)	(333, 855)
image	2b		(331, 1051)	(364, 1052)	(364, 1069)	(331, 1068)
image	/		(139, 1285)	(156, 1285)	(156, 1307)	(139, 1307)
image	74-103		(156, 1285)	(241, 1285)	(241, 1307)	(156, 1307)
image	103		(259, 1285)	(301, 1285)	(301, 1307)	(259, 1307)
image	2d		(330, 1285)	(362, 1285)	(362, 1307)	(330, 1307)
image	strukce		(424, 398)	(524, 398)	(524, 415)	(424, 415)
image	J		(423, 420)	(439, 420)	(439, 442)	(423, 442)
image	pode		(451, 420)	(509, 421)	(509, 443)	(451, 442)
image	zdívky		(423, 444)	(511, 445)	(511, 468)	(423, 467)
image	kněž		(420, 469)	(480, 468)	(480, 485)	(420, 486)
image	ského		(423, 494)	(495, 494)	(495, 510)	(423, 510)
image	domu		(422, 518)	(480, 518)	(480, 536)	(422, 536)
image	73		(591, 30)	(622, 30)	(622, 47)	(591, 47)
image	Datov		(542, 181)	(616, 182)	(616, 199)	(542, 198)
image	.		(618, 181)	(627, 181)	(627, 198)	(618, 198)
image	O		(420, 599)	(436, 599)	(436, 617)	(420, 617)
image	II		(451, 599)	(480, 600)	(480, 618)	(451, 617)
image	,		(483, 600)	(492, 600)	(492, 618)	(483, 618)
image	po		(540, 604)	(571, 604)	(571, 620)	(540, 620)
image	povrch		(422, 625)	(508, 624)	(508, 642)	(422, 643)
image	roce		(540, 627)	(595, 626)	(595, 640)	(540, 641)
image	DVHZ		(422, 648)	(478, 648)	(478, 665)	(422, 665)
image	995		(541, 647)	(586, 649)	(585, 668)	(540, 666)
image	-dno		(408, 673)	(464, 673)	(464, 689)	(408, 689)
image	0		(481, 673)	(493, 673)	(493, 689)	(481, 689)
image	II		(512, 673)	(539, 673)	(539, 689)	(512, 689)
image	v.3		(417, 1287)	(463, 1291)	(461, 1315)	(415, 1311)
image	,		(458, 1291)	(465, 1292)	(463, 1314)	(456, 1314)
image	₂		(465, 1291)	(473, 1292)	(471, 1315)	(463, 1314)
image	50		(418, 1309)	(447, 1309)	(447, 1333)	(418, 1333)
image	/		(446, 1309)	(463, 1309)	(463, 1332)	(446, 1332)
image	60cm		(460, 1308)	(521, 1307)	(521, 1331)	(460, 1332)
image	O		(419, 839)	(436, 839)	(436, 859)	(419, 859)
image	I		(450, 839)	(466, 839)	(466, 859)	(450, 859)
image	,		(468, 839)	(477, 839)	(477, 859)	(468, 859)
image	po		(539, 839)	(567, 839)	(567, 855)	(539, 855)
image	povrch		(421, 865)	(508, 864)	(508, 882)	(421, 883)
image	roce		(540, 865)	(596, 864)	(596, 877)	(540, 878)
image	DVHZ		(421, 887)	(478, 887)	(478, 904)	(421, 904)
image	-50		(406, 907)	(450, 907)	(450, 929)	(406, 929)
image	/		(449, 907)	(465, 907)	(465, 929)	(449, 929)
image	60cm		(464, 907)	(526, 907)	(526, 929)	(464, 929)
image	995		(539, 885)	(585, 885)	(585, 903)	(539, 903)
