IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"98
La komentář
Textyvk fototabulkám
Sonda 2a 2d (1974)
v interiéru budovy. Pohled od JZ.
Tab. 24:48, č. neg. 51 148. Sonda 2b (1974). Část jižní
podezdívky budovy orientované V-Z a vyzděného kanálku v inte-
riéru budovy. Pohled od S.
6
str. 6
Tab. 25:49, č. neg. 51 149. Sonda 2c (1974) - její se-
verní část po sejmutí vrstvy 10.století. Pohled od JZ.
Na tabulkách č. 26 30 připojuji šikmé záběry, většinou
pořízené z fotogrammetrické věže, které zhotovili ve dnech 8.8.
a 22.8.1974 ing.M.Šimana, J.Morávek a J.Tájek. Tyto snímky zčás-
ti zobrazují situace, předvedené již na předchozích tabulkách,
avšak snímky jsou pořízeny z příznivější pozice.
Tab. 26:50, č. neg. 81 256. Sonda 2a-2c (1974). V popředí
sonda 2a+2b ve 3.fázi výzkumu, vzadu sonda 2e ve 2.fázi výzkumu.
Sondou 2a+2b probíhá od Vk Z základ jižní podezdívky pravděpo-
dobného kněžského domu z 10. století. Vlevo okraj vnitřního pří-
kopu. Pohled od V. Foto: M.Šimana J.Morávek.
Tab. 26:51, č. neg. 81 257. Sonda 2a-2b (1974), 3. fáze
výzkumu. Od Vk Z sondou probíhá základ jižní podezdívky pravdě-
podobného kněžského domu. Vlevo okraj vnitřního příkopu. Pohled
od V. Foto: M.Šimana J.Morávek.
Tab. 27:52, č. neg. 81 258. Sonda 2a-2b (1974) ve 3.fázi
výzkumu. Sondou probíhá od Z k V základ jižní podezdívky pravdě-
podobného kněžského domu z 10. století. Vpravo okraj vnitřního
příkopu. Pohled od Z. Foto: M.Šimana J.Morávek.
Tab. 27:53, č. neg. 81 259. Sonda 2a-2a (1974). V popředí
sonda 2a+2b ve 3.fázi výzkumu, vlevo vzadu sonda 2c ve 2.fázi,
vpravo vzadu sonda 2d ve 3.fázi. Uprostřed část jižní podezdívky
pravděpodobného kněžského domu, vpředu destrukční suti domu na
okraji vnitřního příkopu. Vlevo sokl s destrukcí vnitřní hradeb-
ní zdi. Pohled od JJV. Foto: M.Šimana J.Morávek.
O
Tab. 28:54, č. neg. 81 260. Sonda 2a-2b (1974) ve 3.fázi
výzkumu. Sondou od V k Z probíhá základ J podezdívky pravděpodob-
ného kněžského domu. Vpředu leží destrukční suti domu na okraji
vnitřního příkopu. Pohled od J. Foto: M.Šimana - J. Morávek."	cs	(176, 4)	(1137, 4)	(1137, 1538)	(176, 1538)
image	98		(590, 28)	(622, 28)	(622, 46)	(590, 46)
image	La		(749, 10)	(772, 9)	(773, 28)	(750, 29)
image	komentář		(781, 9)	(884, 6)	(884, 25)	(782, 28)
image	Textyvk		(691, 32)	(796, 31)	(796, 52)	(691, 53)
image	fototabulkám		(810, 31)	(987, 30)	(987, 51)	(810, 52)
image	Sonda		(692, 53)	(766, 54)	(766, 76)	(692, 75)
image	2a		(780, 54)	(810, 54)	(810, 76)	(780, 76)
image	2d		(853, 55)	(883, 55)	(883, 76)	(853, 76)
image	(		(901, 56)	(912, 56)	(912, 77)	(901, 77)
image	1974		(913, 56)	(970, 57)	(970, 78)	(913, 77)
image	)		(975, 56)	(985, 56)	(985, 77)	(975, 77)
image	v		(189, 149)	(204, 149)	(204, 172)	(189, 172)
image	interiéru		(220, 149)	(352, 150)	(352, 173)	(220, 172)
image	budovy		(367, 149)	(454, 149)	(454, 173)	(367, 173)
image	.		(458, 150)	(465, 150)	(465, 173)	(458, 173)
image	Pohled		(485, 150)	(572, 150)	(572, 173)	(485, 173)
image	od		(589, 150)	(617, 150)	(617, 173)	(589, 173)
image	JZ		(631, 150)	(660, 150)	(660, 173)	(631, 173)
image	.		(664, 150)	(673, 150)	(673, 173)	(664, 173)
image	Tab		(276, 197)	(322, 197)	(322, 225)	(276, 225)
image	.		(324, 197)	(333, 197)	(333, 225)	(324, 225)
image	24:48		(350, 197)	(427, 197)	(427, 225)	(350, 225)
image	,		(429, 197)	(436, 197)	(436, 225)	(429, 225)
image	č		(455, 197)	(470, 197)	(470, 225)	(455, 225)
image	.		(473, 197)	(480, 197)	(480, 225)	(473, 225)
image	neg		(499, 197)	(544, 197)	(544, 225)	(499, 225)
image	.		(548, 197)	(555, 197)	(555, 225)	(548, 225)
image	51		(572, 197)	(600, 197)	(600, 225)	(572, 225)
image	148.		(617, 197)	(671, 197)	(671, 225)	(617, 225)
image	Sonda		(690, 197)	(764, 197)	(764, 225)	(690, 225)
image	2b		(779, 197)	(808, 197)	(808, 225)	(779, 225)
image	(		(827, 197)	(835, 197)	(835, 225)	(827, 225)
image	1974		(838, 197)	(896, 197)	(896, 225)	(838, 225)
image	)		(900, 197)	(909, 197)	(909, 225)	(900, 225)
image	.		(914, 197)	(921, 197)	(921, 225)	(914, 225)
image	Část		(941, 197)	(999, 197)	(999, 225)	(941, 225)
image	jižní		(1017, 197)	(1087, 197)	(1087, 225)	(1017, 225)
image	podezdívky		(189, 236)	(335, 236)	(335, 260)	(189, 260)
image	budovy		(351, 236)	(438, 236)	(438, 260)	(351, 260)
image	orientované		(456, 236)	(615, 236)	(615, 260)	(456, 260)
image	V		(631, 236)	(646, 236)	(646, 260)	(631, 260)
image	-		(647, 236)	(658, 236)	(658, 260)	(647, 260)
image	Z		(660, 236)	(674, 236)	(674, 260)	(660, 260)
image	a		(692, 236)	(705, 236)	(705, 260)	(692, 260)
image	vyzděného		(719, 236)	(852, 236)	(852, 260)	(719, 260)
image	kanálku		(866, 236)	(970, 236)	(970, 260)	(866, 260)
image	v		(984, 236)	(998, 236)	(998, 260)	(984, 260)
image	inte		(1014, 236)	(1073, 236)	(1073, 260)	(1014, 260)
image	riéru		(188, 272)	(263, 272)	(263, 294)	(188, 294)
image	budovy		(279, 272)	(363, 272)	(363, 294)	(279, 294)
image	.		(370, 272)	(376, 272)	(376, 294)	(370, 294)
image	Pohled		(395, 272)	(482, 272)	(482, 294)	(395, 294)
image	od		(500, 272)	(527, 272)	(527, 294)	(500, 294)
image	S.		(542, 272)	(569, 272)	(569, 294)	(542, 294)
image	6		(556, 436)	(566, 436)	(566, 441)	(556, 441)
image	str		(1032, 58)	(1074, 58)	(1074, 77)	(1032, 77)
image	.		(1077, 58)	(1085, 58)	(1085, 76)	(1077, 76)
image	6		(1104, 58)	(1118, 58)	(1118, 76)	(1104, 76)
image	Tab		(275, 319)	(322, 319)	(322, 345)	(275, 345)
image	.		(323, 319)	(332, 319)	(332, 345)	(323, 345)
image	25:49		(349, 319)	(424, 319)	(424, 345)	(349, 345)
image	,		(428, 319)	(435, 319)	(435, 345)	(428, 345)
image	č		(455, 319)	(469, 319)	(469, 345)	(455, 345)
image	.		(472, 319)	(479, 319)	(479, 345)	(472, 345)
image	neg		(497, 319)	(543, 319)	(543, 345)	(497, 345)
image	.		(545, 319)	(553, 319)	(553, 345)	(545, 345)
image	51		(573, 319)	(600, 319)	(600, 345)	(573, 345)
image	149.		(616, 319)	(670, 319)	(670, 345)	(616, 345)
image	Sonda		(690, 319)	(764, 319)	(764, 345)	(690, 345)
image	2c		(778, 319)	(805, 319)	(805, 345)	(778, 345)
image	(		(825, 319)	(834, 319)	(834, 345)	(825, 345)
image	1974		(837, 319)	(896, 319)	(896, 345)	(837, 345)
image	)		(898, 319)	(908, 319)	(908, 345)	(898, 345)
image	-		(924, 319)	(938, 319)	(938, 345)	(924, 345)
image	její		(956, 319)	(1012, 319)	(1012, 345)	(956, 345)
image	se		(1030, 319)	(1058, 319)	(1058, 345)	(1030, 345)
image	verní		(187, 356)	(262, 356)	(262, 380)	(187, 380)
image	část		(278, 356)	(334, 356)	(334, 380)	(278, 380)
image	po		(351, 356)	(379, 356)	(379, 380)	(351, 380)
image	sejmutí		(396, 356)	(495, 356)	(495, 380)	(396, 380)
image	vrstvy		(512, 356)	(599, 356)	(599, 380)	(512, 380)
image	10.století		(616, 356)	(761, 356)	(761, 380)	(616, 380)
image	.		(766, 356)	(773, 356)	(773, 380)	(766, 380)
image	Pohled		(792, 356)	(879, 356)	(879, 380)	(792, 380)
image	od		(896, 356)	(923, 356)	(923, 380)	(896, 380)
image	JZ		(939, 356)	(969, 356)	(969, 380)	(939, 380)
image	.		(970, 356)	(980, 356)	(980, 380)	(970, 380)
image	Na		(275, 426)	(304, 426)	(304, 444)	(275, 444)
image	tabulkách		(321, 425)	(450, 426)	(450, 445)	(321, 444)
image	č		(468, 426)	(479, 426)	(479, 444)	(468, 444)
image	.		(484, 427)	(492, 427)	(492, 445)	(484, 445)
image	26		(509, 427)	(537, 427)	(537, 445)	(509, 445)
image	30		(586, 428)	(615, 428)	(615, 451)	(586, 451)
image	připojuji		(629, 428)	(759, 429)	(759, 452)	(629, 451)
image	šikmé		(779, 428)	(849, 428)	(849, 451)	(779, 451)
image	záběry		(866, 429)	(952, 429)	(952, 452)	(866, 452)
image	,		(956, 429)	(964, 429)	(964, 452)	(956, 452)
image	většinou		(982, 429)	(1101, 429)	(1101, 452)	(982, 452)
image	pořízené		(186, 472)	(302, 473)	(302, 497)	(186, 496)
image	z		(321, 473)	(333, 473)	(333, 496)	(321, 496)
image	fotogrammetrické		(349, 473)	(583, 474)	(583, 498)	(349, 497)
image	věže		(599, 474)	(655, 474)	(655, 498)	(599, 498)
image	,		(661, 475)	(668, 475)	(668, 498)	(661, 498)
image	které		(687, 475)	(759, 475)	(759, 498)	(687, 498)
image	zhotovili		(778, 475)	(906, 476)	(906, 500)	(778, 499)
image	ve		(923, 476)	(949, 476)	(949, 499)	(923, 499)
image	dnech		(969, 476)	(1043, 476)	(1043, 500)	(969, 500)
image	8.8		(1057, 477)	(1104, 477)	(1104, 500)	(1057, 500)
image	.		(1103, 477)	(1112, 477)	(1112, 500)	(1103, 500)
image	a		(187, 515)	(203, 515)	(203, 545)	(187, 545)
image	22.8.1974		(216, 514)	(348, 515)	(348, 546)	(216, 545)
image	ing.M.Šimana		(363, 515)	(539, 516)	(539, 547)	(363, 546)
image	,		(544, 517)	(551, 517)	(551, 547)	(544, 547)
image	J.Morávek		(569, 517)	(702, 518)	(702, 549)	(569, 548)
image	a		(719, 519)	(732, 519)	(732, 549)	(719, 549)
image	J.Tájek		(745, 518)	(848, 519)	(848, 550)	(745, 549)
image	.		(853, 520)	(860, 520)	(860, 550)	(853, 550)
image	Tyto		(877, 520)	(935, 520)	(935, 550)	(877, 550)
image	snímky		(954, 520)	(1040, 521)	(1040, 552)	(954, 551)
image	zčás		(1056, 521)	(1113, 521)	(1113, 551)	(1056, 551)
image	ti		(186, 569)	(214, 569)	(214, 592)	(186, 592)
image	zobrazují		(231, 568)	(361, 569)	(361, 593)	(231, 592)
image	situace		(379, 570)	(479, 571)	(479, 595)	(379, 594)
image	,		(485, 571)	(491, 571)	(491, 594)	(485, 594)
image	předvedené		(511, 571)	(654, 572)	(654, 596)	(511, 595)
image	již		(674, 572)	(714, 572)	(714, 596)	(674, 596)
image	na		(730, 573)	(761, 573)	(761, 596)	(730, 596)
image	předchozích		(776, 573)	(936, 574)	(936, 598)	(776, 597)
image	tabulkách		(953, 574)	(1085, 575)	(1085, 599)	(953, 598)
image	,		(1088, 576)	(1097, 576)	(1097, 599)	(1088, 599)
image	avšak		(186, 615)	(259, 616)	(259, 641)	(186, 640)
image	snímky		(275, 615)	(360, 616)	(360, 642)	(275, 641)
image	jsou		(380, 616)	(434, 616)	(434, 641)	(380, 641)
image	pořízeny		(450, 616)	(567, 617)	(567, 643)	(450, 642)
image	z		(586, 618)	(597, 618)	(597, 643)	(586, 643)
image	příznivější		(614, 618)	(772, 619)	(772, 645)	(614, 644)
image	pozice		(790, 619)	(877, 620)	(877, 646)	(790, 645)
image	.		(879, 620)	(889, 620)	(889, 645)	(879, 645)
image	Tab		(272, 664)	(318, 664)	(318, 688)	(272, 688)
image	.		(319, 664)	(328, 664)	(328, 688)	(319, 688)
image	26:50		(346, 664)	(420, 665)	(420, 690)	(346, 689)
image	,		(424, 665)	(431, 665)	(431, 689)	(424, 689)
image	č		(451, 665)	(463, 665)	(463, 689)	(451, 689)
image	.		(468, 665)	(475, 665)	(475, 689)	(468, 689)
image	neg		(495, 665)	(539, 665)	(539, 689)	(495, 689)
image	.		(541, 666)	(549, 666)	(549, 690)	(541, 690)
image	81		(569, 666)	(596, 666)	(596, 690)	(569, 690)
image	256.		(612, 666)	(667, 666)	(667, 690)	(612, 690)
image	Sonda		(684, 667)	(759, 668)	(759, 692)	(684, 691)
image	2a		(774, 667)	(804, 667)	(804, 691)	(774, 691)
image	-		(804, 668)	(816, 668)	(816, 692)	(804, 692)
image	2c		(818, 668)	(846, 668)	(846, 692)	(818, 692)
image	(		(866, 668)	(874, 668)	(874, 692)	(866, 692)
image	1974		(877, 668)	(933, 668)	(933, 692)	(877, 692)
image	)		(938, 669)	(947, 669)	(947, 693)	(938, 693)
image	.		(952, 669)	(961, 669)	(961, 693)	(952, 693)
image	V		(980, 669)	(995, 669)	(995, 693)	(980, 693)
image	popředí		(1010, 669)	(1112, 670)	(1112, 695)	(1010, 694)
image	sonda		(186, 701)	(259, 702)	(259, 725)	(186, 724)
image	2a		(273, 701)	(303, 701)	(303, 724)	(273, 724)
image	+		(303, 701)	(316, 701)	(316, 724)	(303, 724)
image	2b		(317, 701)	(347, 701)	(347, 725)	(317, 725)
