IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"Obr. 6
1)neg.č. 61.296:
Keramika žár. hrobu 1
pod krytem na JV stra-
ně mohyly 10.
2)neg.č. 61.294:
Keramika žár. hrobu 1
(detail).
3)neg.č. 61.290:
Keramika žár. hrobu l
(detail)."	cs	(807, 101)	(1132, 101)	(1132, 1554)	(807, 1554)
image	Obr		(1016, 101)	(1062, 101)	(1062, 119)	(1016, 119)
image	.		(1062, 101)	(1072, 101)	(1072, 119)	(1062, 119)
image	6		(1089, 101)	(1103, 101)	(1103, 119)	(1089, 119)
image	1		(810, 384)	(824, 384)	(824, 407)	(810, 407)
image	)		(826, 384)	(836, 384)	(836, 407)	(826, 407)
image	neg.č		(839, 384)	(912, 385)	(912, 408)	(839, 407)
image	.		(917, 384)	(925, 384)	(925, 407)	(917, 407)
image	61.296		(943, 384)	(1031, 385)	(1031, 409)	(943, 408)
image	:		(1034, 385)	(1044, 385)	(1044, 408)	(1034, 408)
image	Keramika		(808, 419)	(929, 421)	(929, 442)	(808, 440)
image	žár		(942, 422)	(987, 423)	(987, 443)	(942, 442)
image	.		(989, 422)	(996, 422)	(996, 442)	(989, 442)
image	hrobu		(1015, 422)	(1089, 423)	(1089, 444)	(1015, 443)
image	1		(1104, 424)	(1117, 424)	(1117, 444)	(1104, 444)
image	pod		(809, 458)	(852, 458)	(852, 481)	(809, 481)
image	krytem		(867, 457)	(957, 458)	(957, 482)	(867, 481)
image	na		(971, 459)	(1002, 459)	(1002, 482)	(971, 482)
image	JV		(1015, 459)	(1045, 459)	(1045, 482)	(1015, 482)
image	stra		(1061, 459)	(1118, 459)	(1118, 483)	(1061, 483)
image	ně		(808, 493)	(836, 493)	(836, 517)	(808, 517)
image	mohyly		(852, 492)	(942, 493)	(942, 518)	(852, 517)
image	10		(956, 494)	(986, 494)	(986, 518)	(956, 518)
image	.		(987, 494)	(995, 494)	(995, 518)	(987, 518)
image	2		(818, 932)	(833, 932)	(833, 957)	(818, 957)
image	)		(836, 932)	(846, 932)	(846, 957)	(836, 957)
image	neg.č		(847, 932)	(923, 932)	(923, 957)	(847, 957)
image	.		(925, 932)	(934, 932)	(934, 957)	(925, 957)
image	61.294		(952, 932)	(1041, 932)	(1041, 957)	(952, 957)
image	:		(1040, 932)	(1053, 932)	(1053, 957)	(1040, 957)
image	Keramika		(818, 969)	(936, 968)	(936, 989)	(818, 990)
image	žár		(953, 969)	(995, 969)	(995, 989)	(953, 989)
image	.		(999, 969)	(1005, 969)	(1005, 989)	(999, 989)
image	hrobu		(1024, 968)	(1096, 968)	(1096, 989)	(1024, 989)
image	1		(1110, 968)	(1125, 968)	(1125, 988)	(1110, 988)
image	(		(821, 1006)	(833, 1006)	(833, 1028)	(821, 1028)
image	detail		(832, 1005)	(921, 1004)	(921, 1026)	(832, 1027)
image	)		(924, 1005)	(935, 1005)	(935, 1027)	(924, 1027)
image	.		(938, 1005)	(948, 1005)	(948, 1027)	(938, 1027)
image	3		(816, 1460)	(829, 1460)	(829, 1483)	(816, 1483)
image	)		(832, 1459)	(842, 1459)	(842, 1482)	(832, 1482)
image	neg.č		(843, 1459)	(918, 1458)	(918, 1482)	(843, 1483)
image	.		(920, 1458)	(928, 1458)	(928, 1481)	(920, 1481)
image	61.290		(947, 1457)	(1037, 1456)	(1037, 1480)	(947, 1481)
image	:		(1039, 1456)	(1048, 1456)	(1048, 1479)	(1039, 1479)
image	Keramika		(815, 1495)	(933, 1494)	(933, 1516)	(815, 1517)
image	žár		(948, 1493)	(993, 1492)	(993, 1514)	(948, 1515)
image	.		(996, 1493)	(1003, 1493)	(1003, 1514)	(996, 1514)
image	hrobu		(1022, 1492)	(1094, 1491)	(1094, 1513)	(1022, 1514)
image	l		(1107, 1492)	(1124, 1492)	(1124, 1513)	(1107, 1513)
image	(		(819, 1531)	(830, 1531)	(830, 1553)	(819, 1553)
image	detail		(832, 1531)	(920, 1531)	(920, 1553)	(832, 1553)
image	)		(922, 1531)	(934, 1531)	(934, 1553)	(922, 1553)
image	.		(937, 1531)	(947, 1531)	(947, 1553)	(937, 1553)
