IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"Tab. 3
5
č. neg.
51 105a, b
Sonda 2a-2c (1974). Pohled do vnitřního příkopu opevnění.
V popředí povrch sutě vnitřní hradební zdi (sonda 2c), uprostřed
kontrolní blok se sutí vnitř. hrad. zdi (sonda 2b). Pohled od SZ.
Na kontrolním bloku s DVHZ je kůlová jamka 1. Foto J. Justova.
6
č. neg.
51 106
Sonda 2a-2b (1974). Pohled do vnitř. příkopu opevnění. Uprostřed
sut vnitřní hradeb. zdi ponechána na kontrol. bloku. Pohled od SSZ.
Na kontrolním bloku s DVHZ je kůlová jamka 1. Foto J. Justova."	cs	(155, 67)	(1142, 67)	(1142, 1515)	(155, 1515)
image	Tab		(990, 67)	(1043, 67)	(1043, 88)	(990, 88)
image	.		(1045, 67)	(1053, 67)	(1053, 88)	(1045, 88)
image	3		(1081, 67)	(1099, 67)	(1099, 88)	(1081, 88)
image	5		(938, 599)	(955, 599)	(955, 619)	(938, 619)
image	č		(896, 633)	(911, 634)	(909, 653)	(894, 652)
image	.		(914, 634)	(924, 635)	(922, 654)	(912, 653)
image	neg		(940, 636)	(984, 640)	(982, 660)	(938, 656)
image	.		(987, 640)	(995, 641)	(993, 660)	(985, 659)
image	51		(894, 659)	(926, 659)	(926, 681)	(894, 681)
image	105a		(940, 659)	(1001, 659)	(1001, 681)	(940, 681)
image	,		(1002, 659)	(1009, 659)	(1009, 681)	(1002, 681)
image	b		(1027, 659)	(1042, 659)	(1042, 681)	(1027, 681)
image	Sonda		(157, 688)	(233, 688)	(233, 713)	(157, 713)
image	2a		(247, 688)	(277, 688)	(277, 713)	(247, 713)
image	-		(275, 688)	(289, 688)	(289, 713)	(275, 713)
image	2c		(290, 688)	(318, 688)	(318, 713)	(290, 713)
image	(		(336, 689)	(347, 689)	(347, 714)	(336, 714)
image	1974		(349, 689)	(405, 689)	(405, 714)	(349, 714)
image	)		(411, 689)	(420, 689)	(420, 714)	(411, 714)
image	.		(427, 689)	(433, 689)	(433, 714)	(427, 714)
image	Pohled		(453, 689)	(542, 690)	(542, 716)	(453, 715)
image	do		(557, 690)	(583, 690)	(583, 715)	(557, 715)
image	vnitřního		(599, 690)	(733, 691)	(733, 717)	(599, 716)
image	příkopu		(749, 691)	(851, 692)	(851, 718)	(749, 717)
image	opevnění		(866, 691)	(985, 692)	(985, 718)	(866, 717)
image	.		(988, 693)	(996, 693)	(996, 718)	(988, 718)
image	V		(156, 715)	(173, 715)	(173, 740)	(156, 740)
image	popředí		(186, 715)	(289, 715)	(289, 740)	(186, 740)
image	povrch		(305, 715)	(393, 715)	(393, 740)	(305, 740)
image	sutě		(410, 715)	(467, 715)	(467, 740)	(410, 740)
image	vnitřní		(481, 715)	(584, 715)	(584, 740)	(481, 740)
image	hradební		(600, 715)	(717, 715)	(717, 740)	(600, 740)
image	zdi		(735, 715)	(775, 715)	(775, 740)	(735, 740)
image	(		(794, 715)	(804, 715)	(804, 740)	(794, 740)
image	sonda		(808, 715)	(881, 715)	(881, 740)	(808, 740)
image	2c		(895, 715)	(923, 715)	(923, 740)	(895, 740)
image	)		(926, 715)	(937, 715)	(937, 740)	(926, 740)
image	,		(943, 715)	(950, 715)	(950, 740)	(943, 740)
image	uprostřed		(968, 715)	(1101, 715)	(1101, 740)	(968, 740)
image	kontrolní		(156, 736)	(288, 737)	(288, 762)	(156, 761)
image	blok		(306, 737)	(363, 737)	(363, 761)	(306, 761)
image	se		(380, 738)	(407, 738)	(407, 762)	(380, 762)
image	sutí		(425, 738)	(480, 738)	(480, 762)	(425, 762)
image	vnitř		(496, 738)	(570, 738)	(570, 763)	(496, 763)
image	.		(575, 739)	(582, 739)	(582, 763)	(575, 763)
image	hrad		(601, 739)	(659, 739)	(659, 763)	(601, 763)
image	.		(664, 739)	(670, 739)	(670, 763)	(664, 763)
image	zdi		(691, 739)	(731, 739)	(731, 763)	(691, 763)
image	(		(749, 739)	(759, 739)	(759, 763)	(749, 763)
image	sonda		(764, 740)	(836, 740)	(836, 764)	(764, 764)
image	2b		(851, 740)	(879, 740)	(879, 764)	(851, 764)
image	)		(883, 740)	(891, 740)	(891, 764)	(883, 764)
image	.		(899, 740)	(905, 740)	(905, 764)	(899, 764)
image	Pohled		(924, 740)	(1012, 740)	(1012, 765)	(924, 765)
image	od		(1029, 741)	(1057, 741)	(1057, 765)	(1029, 765)
image	SZ		(1072, 741)	(1099, 741)	(1099, 765)	(1072, 765)
image	.		(1103, 741)	(1112, 741)	(1112, 765)	(1103, 765)
image	Na		(160, 760)	(190, 760)	(190, 786)	(160, 786)
image	kontrolním		(210, 759)	(332, 760)	(332, 787)	(210, 786)
image	bloku		(349, 761)	(405, 761)	(405, 787)	(349, 787)
image	s		(424, 761)	(433, 761)	(433, 787)	(424, 787)
image	DVHZ		(445, 762)	(502, 762)	(502, 788)	(445, 788)
image	je		(524, 762)	(544, 762)	(544, 788)	(524, 788)
image	kůlová		(557, 762)	(632, 763)	(632, 790)	(557, 789)
image	jamka		(644, 763)	(711, 763)	(711, 789)	(644, 789)
image	1.		(726, 764)	(744, 764)	(744, 790)	(726, 790)
image	Foto		(771, 764)	(824, 765)	(824, 783)	(771, 782)
image	J.		(841, 764)	(858, 764)	(858, 782)	(841, 782)
image	Justova		(865, 764)	(971, 765)	(971, 784)	(865, 783)
image	.		(973, 766)	(979, 766)	(979, 784)	(973, 784)
image	6		(915, 1323)	(932, 1323)	(932, 1341)	(915, 1341)
image	č		(872, 1359)	(886, 1360)	(885, 1378)	(871, 1377)
image	.		(890, 1360)	(899, 1361)	(898, 1378)	(889, 1378)
image	neg		(917, 1361)	(961, 1364)	(960, 1381)	(916, 1379)
image	.		(963, 1364)	(972, 1365)	(971, 1382)	(962, 1382)
image	51		(871, 1383)	(902, 1382)	(903, 1402)	(872, 1403)
image	106		(916, 1382)	(959, 1381)	(960, 1401)	(917, 1402)
image	Sonda		(157, 1438)	(232, 1438)	(232, 1462)	(157, 1462)
image	2a		(246, 1438)	(275, 1438)	(275, 1462)	(246, 1462)
image	-		(276, 1438)	(289, 1438)	(289, 1462)	(276, 1462)
image	2b		(290, 1438)	(319, 1438)	(319, 1462)	(290, 1462)
image	(		(334, 1438)	(345, 1438)	(345, 1462)	(334, 1462)
image	1974		(349, 1438)	(405, 1438)	(405, 1463)	(349, 1463)
image	)		(409, 1439)	(419, 1439)	(419, 1463)	(409, 1463)
image	.		(428, 1439)	(433, 1439)	(433, 1463)	(428, 1463)
image	Pohled		(453, 1439)	(541, 1439)	(541, 1463)	(453, 1463)
image	do		(556, 1439)	(583, 1439)	(583, 1464)	(556, 1464)
image	vnitř		(598, 1440)	(673, 1440)	(673, 1464)	(598, 1464)
image	.		(679, 1440)	(686, 1440)	(686, 1464)	(679, 1464)
image	příkopu		(703, 1440)	(807, 1441)	(807, 1466)	(703, 1465)
image	opevnění		(822, 1440)	(940, 1441)	(940, 1466)	(822, 1465)
image	.		(944, 1441)	(951, 1441)	(951, 1465)	(944, 1465)
image	Uprostřed		(968, 1441)	(1103, 1442)	(1103, 1467)	(968, 1466)
image	sut		(157, 1463)	(199, 1463)	(199, 1486)	(157, 1486)
image	vnitřní		(215, 1463)	(319, 1463)	(319, 1486)	(215, 1486)
image	hradeb		(334, 1463)	(421, 1463)	(421, 1486)	(334, 1486)
image	.		(428, 1463)	(434, 1463)	(434, 1486)	(428, 1486)
image	zdi		(455, 1464)	(496, 1464)	(496, 1487)	(455, 1487)
image	ponechána		(512, 1464)	(645, 1464)	(645, 1487)	(512, 1487)
image	na		(659, 1464)	(690, 1464)	(690, 1487)	(659, 1487)
image	kontrol		(704, 1464)	(805, 1464)	(805, 1488)	(704, 1488)
image	.		(811, 1465)	(818, 1465)	(818, 1488)	(811, 1488)
image	bloku		(835, 1465)	(911, 1465)	(911, 1488)	(835, 1488)
image	.		(914, 1465)	(921, 1465)	(921, 1488)	(914, 1488)
image	Pohled		(940, 1465)	(1027, 1465)	(1027, 1489)	(940, 1489)
image	od		(1044, 1466)	(1070, 1466)	(1070, 1489)	(1044, 1489)
image	SSZ		(1087, 1466)	(1130, 1466)	(1130, 1489)	(1087, 1489)
image	.		(1134, 1466)	(1142, 1466)	(1142, 1489)	(1134, 1489)
image	Na		(162, 1487)	(190, 1487)	(190, 1512)	(162, 1512)
image	kontrolním		(204, 1487)	(326, 1487)	(326, 1512)	(204, 1512)
image	bloku		(342, 1487)	(399, 1487)	(399, 1512)	(342, 1512)
image	s		(414, 1487)	(423, 1487)	(423, 1512)	(414, 1512)
image	DVHZ		(441, 1487)	(503, 1487)	(503, 1512)	(441, 1512)
image	je		(523, 1487)	(542, 1487)	(542, 1512)	(523, 1512)
image	kůlová		(560, 1487)	(630, 1487)	(630, 1512)	(560, 1512)
image	jamka		(643, 1487)	(710, 1487)	(710, 1512)	(643, 1512)
image	1.		(728, 1487)	(744, 1487)	(744, 1512)	(728, 1512)
image	Foto		(768, 1487)	(818, 1487)	(818, 1512)	(768, 1512)
image	J.		(831, 1487)	(851, 1487)	(851, 1512)	(831, 1512)
image	Justova		(857, 1487)	(962, 1487)	(962, 1512)	(857, 1512)
image	.		(962, 1487)	(969, 1487)	(969, 1512)	(962, 1512)
