IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"29
č. neg.
51 129
Tab. 15
Sonda 2b (1974). Vnitřní příkop opevnění s ohništi č. VI a VII.
Vzadu kontrolní blok s ponechanou sutí vnitřní hradební zdi.
Pohled od JV. Vpravo čast destrukční suti pravděpodobného kněžského
domu z 10. století. Foto J. Justova"".
30
č. neg.
51 130
a VII
Sonda 2b (1974). Ohniště č. VI ve vnitřním příkopu opevnění.
Ve stěně sondy sut vnitř ní hradební zdi. Pohled od SV.
Foto J.Justova!"	cs	(177, 60)	(1124, 60)	(1124, 1512)	(177, 1512)
image	29		(932, 524)	(961, 524)	(961, 543)	(932, 543)
image	č		(903, 558)	(917, 559)	(916, 578)	(902, 577)
image	.		(920, 559)	(929, 560)	(928, 579)	(919, 578)
image	neg		(949, 560)	(993, 563)	(992, 583)	(948, 580)
image	.		(994, 563)	(1003, 564)	(1002, 583)	(993, 582)
image	51		(902, 583)	(936, 584)	(936, 604)	(902, 603)
image	129		(947, 583)	(993, 584)	(993, 605)	(947, 604)
image	Tab		(1021, 61)	(1073, 61)	(1073, 85)	(1021, 85)
image	.		(1075, 61)	(1082, 61)	(1082, 84)	(1075, 84)
image	15		(1092, 61)	(1124, 61)	(1124, 84)	(1092, 84)
image	Sonda		(179, 665)	(255, 665)	(255, 691)	(179, 691)
image	2b		(269, 665)	(297, 665)	(297, 691)	(269, 691)
image	(		(313, 665)	(325, 665)	(325, 691)	(313, 691)
image	1974		(328, 665)	(382, 665)	(382, 691)	(328, 691)
image	)		(388, 665)	(397, 665)	(397, 691)	(388, 691)
image	.		(407, 665)	(412, 665)	(412, 691)	(407, 691)
image	Vnitřní		(430, 665)	(534, 665)	(534, 691)	(430, 691)
image	příkop		(549, 665)	(637, 665)	(637, 691)	(549, 691)
image	opevnění		(653, 665)	(771, 665)	(771, 691)	(653, 691)
image	s		(787, 665)	(798, 665)	(798, 691)	(787, 691)
image	ohništi		(816, 665)	(918, 665)	(918, 691)	(816, 691)
image	č		(934, 665)	(946, 665)	(946, 691)	(934, 691)
image	.		(953, 665)	(959, 665)	(959, 691)	(953, 691)
image	VI		(977, 665)	(1006, 665)	(1006, 691)	(977, 691)
image	a		(1023, 665)	(1037, 665)	(1037, 691)	(1023, 691)
image	VII		(1049, 665)	(1093, 665)	(1093, 691)	(1049, 691)
image	.		(1098, 665)	(1106, 665)	(1106, 691)	(1098, 691)
image	Vzadu		(177, 690)	(255, 690)	(255, 716)	(177, 716)
