IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"MOHYLA 10
Z
Hrob 2 ve středové stavbě
0
Obronzy
1
Sz
2
+
EQOUCÍ VÝZKUMU
Dr. E. Cujanová
ZAMĚŘIL 1981
Dr. 3. Čujanová
KRESLIL
Tervenec 861
4
5
6m
ARCHEOLOGICKY OSTAY CSAV LETENSKA PRE
PODRAZNICE, okr. Domažlice
Kocourovský les
Mohvic 10 -ofil hrobu 2 ve středové
plán 5
ČÍSLO PLÁNU
217/51
MĚŘÍTKO
1 : 20"	cs	(147, 50)	(2357, 50)	(2357, 1629)	(147, 1629)
image	MOHYLA		(147, 79)	(292, 79)	(292, 118)	(147, 118)
image	10		(318, 79)	(354, 79)	(354, 118)	(318, 118)
image	Z		(308, 552)	(320, 552)	(320, 569)	(308, 569)
image	Hrob		(346, 319)	(421, 319)	(421, 344)	(346, 344)
image	2		(438, 319)	(453, 319)	(453, 343)	(438, 343)
image	ve		(477, 319)	(510, 319)	(510, 343)	(477, 343)
image	středové		(534, 318)	(659, 318)	(659, 343)	(534, 343)
image	stavbě		(684, 318)	(775, 318)	(775, 342)	(684, 342)
image	0		(370, 761)	(381, 761)	(381, 778)	(370, 778)
image	Obronzy		(309, 1218)	(419, 1220)	(419, 1241)	(309, 1239)
image	1		(656, 759)	(667, 759)	(667, 777)	(656, 777)
image	Sz		(835, 594)	(942, 594)	(942, 667)	(835, 667)
image	2		(941, 759)	(953, 759)	(953, 776)	(941, 776)
image	+		(1333, 385)	(1332, 408)	(1312, 407)	(1313, 384)
image	EQOUCÍ		(1257, 1409)	(1356, 1407)	(1356, 1427)	(1257, 1429)
image	VÝZKUMU		(1362, 1407)	(1479, 1404)	(1479, 1423)	(1362, 1426)
image	Dr.		(1263, 1429)	(1302, 1428)	(1302, 1452)	(1263, 1453)
image	E.		(1318, 1428)	(1339, 1428)	(1339, 1452)	(1318, 1452)
image	Cujanová		(1356, 1427)	(1457, 1425)	(1457, 1449)	(1356, 1451)
image	ZAMĚŘIL		(1244, 1476)	(1349, 1477)	(1349, 1497)	(1244, 1496)
image	1981		(1369, 1477)	(1421, 1477)	(1421, 1497)	(1369, 1497)
image	Dr.		(1263, 1526)	(1301, 1525)	(1302, 1548)	(1264, 1549)
image	3.		(1318, 1525)	(1340, 1524)	(1341, 1546)	(1319, 1547)
image	Čujanová		(1355, 1524)	(1458, 1522)	(1459, 1545)	(1356, 1547)
image	KRESLIL		(1244, 1600)	(1341, 1600)	(1341, 1615)	(1244, 1615)
image	Tervenec		(1359, 1588)	(1453, 1587)	(1453, 1603)	(1359, 1604)
image	861		(1470, 1587)	(1500, 1587)	(1500, 1602)	(1470, 1602)
image	4		(1509, 756)	(1521, 756)	(1521, 774)	(1509, 774)
image	5		(1793, 757)	(1806, 757)	(1806, 775)	(1793, 775)
image	6m		(2080, 756)	(2112, 757)	(2111, 776)	(2079, 775)
image	ARCHEOLOGICKY		(1517, 1409)	(1741, 1408)	(1741, 1436)	(1517, 1437)
image	OSTAY		(1745, 1408)	(1831, 1408)	(1831, 1435)	(1745, 1435)
image	CSAV		(1841, 1408)	(1910, 1408)	(1910, 1435)	(1841, 1435)
image	LETENSKA		(1920, 1407)	(2053, 1406)	(2053, 1434)	(1920, 1435)
image	PRE		(2082, 1407)	(2128, 1407)	(2128, 1434)	(2082, 1434)
image	PODRAZNICE		(1536, 1474)	(1779, 1474)	(1779, 1496)	(1536, 1496)
image	,		(1794, 1474)	(1800, 1474)	(1800, 1496)	(1794, 1496)
image	okr		(1806, 1474)	(1842, 1474)	(1842, 1496)	(1806, 1496)
image	.		(1844, 1474)	(1850, 1474)	(1850, 1496)	(1844, 1496)
image	Domažlice		(1866, 1474)	(1984, 1474)	(1984, 1496)	(1866, 1496)
image	Kocourovský		(1533, 1514)	(1674, 1514)	(1674, 1532)	(1533, 1532)
image	les		(1688, 1514)	(1726, 1514)	(1726, 1532)	(1688, 1532)
image	Mohvic		(1547, 1584)	(1621, 1583)	(1621, 1605)	(1547, 1606)
image	10		(1634, 1583)	(1662, 1583)	(1662, 1604)	(1634, 1604)
image	-ofil		(1675, 1582)	(1747, 1581)	(1747, 1603)	(1675, 1604)
image	hrobu		(1763, 1581)	(1826, 1580)	(1826, 1601)	(1763, 1602)
image	2		(1838, 1580)	(1849, 1580)	(1849, 1601)	(1838, 1601)
image	ve		(1864, 1579)	(1891, 1579)	(1891, 1600)	(1864, 1600)
image	středové		(1904, 1578)	(2005, 1576)	(2005, 1598)	(1904, 1600)
image	plán		(2171, 61)	(2260, 55)	(2263, 100)	(2174, 106)
image	5		(2280, 54)	(2329, 51)	(2332, 95)	(2283, 98)
image	ČÍSLO		(2055, 1572)	(2121, 1571)	(2121, 1591)	(2055, 1592)
image	PLÁNU		(2130, 1571)	(2204, 1570)	(2204, 1590)	(2130, 1591)
image	217/51		(2061, 1594)	(2149, 1597)	(2148, 1628)	(2060, 1625)
image	MĚŘÍTKO		(2240, 1569)	(2357, 1572)	(2356, 1595)	(2239, 1592)
image	1		(2238, 1606)	(2253, 1606)	(2254, 1622)	(2239, 1622)
image	:		(2267, 1605)	(2277, 1605)	(2278, 1621)	(2268, 1621)
image	20		(2290, 1603)	(2317, 1602)	(2318, 1619)	(2291, 1620)
