IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"H
Obr. 5
1)neg.č. 61.293:
Žárový hrob 1 pod ka-
menným krytem v JV
části.
2)neg.č. 61.291:
Kamenný kryt v J části
mohyly 10."	cs	(604, 120)	(1186, 120)	(1186, 1349)	(604, 1349)
image	H		(605, 254)	(696, 255)	(695, 351)	(604, 350)
image	Obr		(1018, 120)	(1062, 121)	(1062, 139)	(1018, 138)
image	.		(1065, 122)	(1073, 122)	(1073, 139)	(1065, 139)
image	5		(1092, 123)	(1106, 123)	(1106, 140)	(1092, 140)
image	1		(864, 584)	(878, 584)	(878, 609)	(864, 609)
image	)		(881, 583)	(891, 583)	(891, 608)	(881, 608)
image	neg.č		(893, 583)	(965, 582)	(965, 607)	(893, 608)
image	.		(968, 581)	(977, 581)	(977, 606)	(968, 606)
image	61.293		(996, 581)	(1085, 579)	(1085, 604)	(996, 606)
image	:		(1088, 579)	(1098, 579)	(1098, 604)	(1088, 604)
image	Žárový		(866, 615)	(953, 614)	(953, 641)	(866, 642)
image	hrob		(968, 614)	(1026, 614)	(1026, 641)	(968, 641)
image	1		(1041, 614)	(1053, 614)	(1053, 640)	(1041, 640)
image	pod		(1070, 614)	(1115, 614)	(1115, 640)	(1070, 640)
image	ka		(1128, 613)	(1159, 613)	(1159, 639)	(1128, 639)
image	menným		(866, 657)	(955, 655)	(955, 678)	(866, 680)
image	krytem		(969, 655)	(1057, 653)	(1057, 676)	(969, 678)
image	v		(1072, 653)	(1086, 653)	(1086, 675)	(1072, 675)
image	JV		(1100, 652)	(1132, 651)	(1132, 673)	(1100, 674)
image	části		(868, 693)	(941, 693)	(941, 712)	(868, 712)
image	.		(944, 693)	(953, 693)	(953, 712)	(944, 712)
image	2		(863, 1250)	(876, 1250)	(876, 1274)	(863, 1274)
image	)		(880, 1250)	(889, 1250)	(889, 1274)	(880, 1274)
image	neg.č		(892, 1250)	(965, 1250)	(965, 1274)	(892, 1274)
image	.		(968, 1250)	(977, 1250)	(977, 1274)	(968, 1274)
image	61.291		(995, 1250)	(1082, 1250)	(1082, 1274)	(995, 1274)
image	:		(1087, 1250)	(1096, 1250)	(1096, 1274)	(1087, 1274)
image	Kamenný		(863, 1286)	(966, 1286)	(966, 1310)	(863, 1310)
image	kryt		(981, 1286)	(1038, 1286)	(1038, 1310)	(981, 1310)
image	v		(1054, 1286)	(1067, 1286)	(1067, 1310)	(1054, 1310)
image	J		(1083, 1286)	(1098, 1286)	(1098, 1310)	(1083, 1310)
image	části		(1113, 1286)	(1185, 1286)	(1185, 1310)	(1113, 1310)
image	mohyly		(862, 1325)	(950, 1322)	(951, 1346)	(863, 1349)
image	10		(964, 1322)	(993, 1321)	(994, 1344)	(965, 1345)
image	.		(996, 1321)	(1003, 1321)	(1004, 1344)	(997, 1344)
