IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"Přír.
číslo Sonda 0,
číslo sáčku
KJ;
V.
+části
/74-148 148 2c
/74-149 149 2c
/74-150 150 2b
/74-151 151 2b
/74-152 152 2b
vnitř- 10.st.
ní pří
kop,na-
plavená
vrstva
nade
dnem:
resp.už
z v.3
na jejím
povrchu
V.3,
trati-
Datov.
v. 3,
trati-
82-
vod J
od kněž.
domu
v.3, z 10.st. 0
povrchu
destruk-
ce J po-
dezdívky
kněžské-
ho domu
v.3,
spodní
hori-
zont,
v pří-
kopě
vod J
od kněž.
domu
10.st.
9500 střepů z předchozí strany
Obsah
nád. střepy
1 DH
celkem 3 střepy
2 Stř-
6 DH
celkem 13 střepů
10.st. 0
-MIDH
4 StřDH
3 Stř-
-M1DH
celkem 12
10.st. 0
4 StřDH
3 Stř-
-M1DH
5 DH
střepů
2 luž.
16 StřDH
2 Stř-
-M1DH
21 DH
celkem 41 střepů
1 StřDH
13 Stř-
-M1DH
3 MIDH
26 DH
celkem 43 střepů
9. Seznam nálezů:sonda 2a-2d
Sezóna 1974 - str.22
celkem 9612 střepů
ostatní
1 sáček zvířecích
kostí,
1 sáček s uhlíky
1 sáček zvířecích
kostí,
1 sáček s uhlíky
1 velký sáček zví-
řecích kostí,
1 sáček se vzorkem
/úlomek svoru/
1 sáček zvířecích
kostí
1 sáček zvířecích
kostí,
1 sáček s uhlíky"	cs	(143, 19)	(1195, 19)	(1195, 1510)	(143, 1510)
image	Přír		(148, 170)	(208, 170)	(208, 189)	(148, 189)
image	.		(211, 170)	(218, 170)	(218, 189)	(211, 189)
image	číslo		(269, 165)	(338, 168)	(337, 191)	(268, 188)
image	Sonda		(356, 169)	(428, 172)	(427, 194)	(355, 191)
image	0		(441, 173)	(456, 174)	(455, 196)	(440, 195)
image	,		(461, 173)	(469, 173)	(468, 195)	(460, 195)
image	číslo		(147, 195)	(222, 196)	(222, 214)	(147, 213)
image	sáčku		(268, 197)	(341, 197)	(341, 214)	(268, 214)
image	KJ		(442, 194)	(472, 201)	(468, 220)	(438, 212)
image	;		(477, 202)	(485, 204)	(480, 222)	(473, 220)
image	V.		(442, 226)	(470, 226)	(470, 238)	(442, 238)
image	+		(427, 246)	(442, 246)	(442, 263)	(427, 263)
image	části		(443, 246)	(516, 246)	(516, 263)	(443, 263)
image	/		(147, 316)	(165, 316)	(165, 339)	(147, 339)
image	74-148		(162, 315)	(252, 316)	(252, 340)	(162, 339)
image	148		(281, 317)	(325, 318)	(325, 342)	(281, 341)
image	2c		(352, 322)	(385, 322)	(385, 338)	(352, 338)
image	/		(146, 646)	(163, 646)	(163, 668)	(146, 668)
image	74-149		(163, 646)	(252, 646)	(252, 668)	(163, 668)
image	149		(281, 648)	(324, 648)	(324, 667)	(281, 667)
image	2c		(351, 648)	(381, 648)	(381, 666)	(351, 666)
image	/		(146, 862)	(163, 862)	(163, 884)	(146, 884)
image	74-150		(163, 861)	(250, 862)	(250, 885)	(163, 884)
image	150		(280, 863)	(325, 863)	(325, 885)	(280, 885)
image	2b		(353, 863)	(382, 863)	(382, 885)	(353, 885)
image	/		(145, 1059)	(162, 1059)	(162, 1081)	(145, 1081)
image	74-151		(162, 1059)	(252, 1059)	(252, 1081)	(162, 1081)
image	151		(280, 1061)	(324, 1060)	(324, 1080)	(280, 1081)
image	2b		(350, 1060)	(380, 1059)	(380, 1078)	(350, 1079)
image	/		(144, 1276)	(162, 1276)	(162, 1298)	(144, 1298)
image	74-152		(160, 1276)	(250, 1276)	(250, 1298)	(160, 1298)
image	152		(278, 1278)	(322, 1278)	(322, 1297)	(278, 1297)
image	2b		(350, 1279)	(382, 1279)	(382, 1295)	(350, 1295)
image	vnitř-		(427, 320)	(514, 319)	(514, 339)	(427, 340)
image	10.st.		(532, 318)	(614, 317)	(614, 337)	(532, 338)
image	ní		(427, 341)	(458, 342)	(457, 365)	(426, 364)
image	pří		(472, 343)	(518, 345)	(517, 368)	(471, 366)
image	kop		(426, 371)	(471, 371)	(471, 391)	(426, 391)
image	,		(476, 371)	(483, 371)	(483, 391)	(476, 391)
image	na		(486, 371)	(515, 371)	(515, 391)	(486, 391)
image	plavená		(428, 394)	(529, 393)	(529, 414)	(428, 415)
image	vrstva		(428, 419)	(514, 418)	(514, 435)	(428, 436)
image	nade		(427, 443)	(484, 443)	(484, 460)	(427, 460)
image	dnem		(427, 467)	(486, 467)	(486, 485)	(427, 485)
image	:		(489, 467)	(497, 467)	(497, 485)	(489, 485)
image	resp.už		(426, 493)	(530, 488)	(531, 511)	(427, 516)
image	z		(425, 516)	(440, 516)	(440, 533)	(425, 533)
image	v.3		(456, 516)	(499, 516)	(499, 533)	(456, 533)
image	na		(426, 537)	(455, 537)	(455, 560)	(426, 560)
image	jejím		(472, 537)	(544, 536)	(544, 558)	(472, 559)
image	povrchu		(426, 564)	(529, 562)	(529, 582)	(426, 584)
image	V.3		(424, 868)	(470, 868)	(470, 888)	(424, 888)
image	,		(473, 868)	(483, 868)	(483, 888)	(473, 888)
image	trati		(428, 890)	(496, 890)	(496, 907)	(428, 907)
image	Datov		(532, 174)	(604, 174)	(604, 191)	(532, 191)
image	.		(608, 174)	(616, 174)	(616, 191)	(608, 191)
image	v		(425, 1063)	(441, 1064)	(440, 1085)	(424, 1084)
image	.		(443, 1063)	(453, 1063)	(452, 1084)	(442, 1084)
image	3		(454, 1064)	(469, 1065)	(468, 1086)	(453, 1085)
image	,		(474, 1064)	(482, 1064)	(481, 1085)	(473, 1085)
image	trati		(426, 1087)	(494, 1085)	(495, 1104)	(427, 1106)
image	82		(610, 30)	(636, 31)	(635, 48)	(609, 47)
image	vod		(426, 916)	(467, 915)	(467, 932)	(426, 933)
image	J		(485, 915)	(499, 915)	(499, 931)	(485, 931)
image	od		(426, 937)	(452, 937)	(452, 956)	(426, 956)
image	kněž		(467, 937)	(526, 937)	(526, 955)	(467, 955)
image	.		(527, 937)	(536, 937)	(536, 955)	(527, 955)
image	domu		(426, 963)	(485, 964)	(485, 981)	(426, 980)
image	v.3		(426, 649)	(470, 648)	(471, 669)	(427, 670)
image	,		(473, 648)	(480, 648)	(481, 668)	(474, 668)
image	z		(501, 648)	(514, 648)	(515, 668)	(502, 668)
image	10.st.		(530, 646)	(613, 644)	(614, 665)	(531, 667)
image	0		(647, 650)	(663, 650)	(663, 666)	(647, 666)
image	povrchu		(427, 674)	(529, 674)	(529, 694)	(427, 694)
image	destruk		(426, 698)	(527, 698)	(527, 714)	(426, 714)
image	ce		(429, 720)	(454, 721)	(453, 739)	(428, 738)
image	J		(471, 722)	(486, 723)	(485, 740)	(470, 739)
image	po		(501, 723)	(529, 724)	(528, 742)	(500, 741)
image	dezdívky		(427, 743)	(544, 746)	(543, 769)	(426, 766)
image	kněžské		(425, 770)	(527, 768)	(527, 787)	(425, 789)
image	ho		(425, 795)	(454, 795)	(454, 811)	(425, 811)
image	domu		(470, 795)	(528, 795)	(528, 811)	(470, 811)
image	v.3		(423, 1280)	(467, 1280)	(467, 1300)	(423, 1300)
image	,		(470, 1280)	(480, 1280)	(480, 1300)	(470, 1300)
image	spodní		(425, 1302)	(512, 1302)	(512, 1324)	(425, 1324)
image	hori		(422, 1328)	(479, 1327)	(479, 1344)	(422, 1345)
image	zont		(424, 1352)	(481, 1354)	(480, 1377)	(423, 1375)
image	,		(485, 1354)	(492, 1354)	(491, 1376)	(484, 1376)
image	v		(424, 1379)	(438, 1379)	(438, 1396)	(424, 1396)
image	pří		(451, 1378)	(496, 1377)	(496, 1394)	(451, 1395)
image	kopě		(422, 1397)	(480, 1399)	(479, 1421)	(421, 1419)
image	vod		(424, 1112)	(467, 1112)	(467, 1129)	(424, 1129)
image	J		(484, 1112)	(498, 1112)	(498, 1128)	(484, 1128)
image	od		(426, 1137)	(452, 1137)	(452, 1153)	(426, 1153)
image	kněž		(468, 1137)	(528, 1137)	(528, 1153)	(468, 1153)
image	.		(529, 1137)	(537, 1137)	(537, 1153)	(529, 1153)
image	domu		(425, 1159)	(483, 1158)	(483, 1176)	(425, 1177)
image	10.st.		(531, 866)	(614, 867)	(614, 883)	(531, 882)
image	9500		(636, 127)	(695, 127)	(695, 149)	(636, 149)
image	střepů		(711, 127)	(797, 127)	(797, 149)	(711, 149)
image	z		(813, 127)	(825, 127)	(825, 149)	(813, 149)
image	předchozí		(843, 127)	(973, 128)	(973, 151)	(843, 150)
image	strany		(991, 128)	(1078, 128)	(1078, 150)	(991, 150)
image	Obsah		(694, 175)	(827, 176)	(827, 193)	(694, 192)
image	nád		(636, 196)	(678, 198)	(677, 219)	(635, 217)
image	.		(684, 198)	(691, 198)	(690, 218)	(683, 218)
image	střepy		(710, 199)	(797, 202)	(796, 222)	(709, 219)
image	1		(709, 369)	(722, 369)	(722, 386)	(709, 386)
image	DH		(738, 369)	(766, 370)	(766, 387)	(738, 386)
image	celkem		(606, 401)	(694, 403)	(694, 425)	(606, 423)
image	3		(709, 404)	(721, 404)	(721, 425)	(709, 425)
image	střepy		(738, 404)	(824, 406)	(824, 428)	(738, 426)
image	2		(709, 320)	(723, 320)	(723, 336)	(709, 336)
image	Stř		(736, 320)	(780, 320)	(780, 336)	(736, 336)
image	6		(707, 721)	(720, 721)	(720, 738)	(707, 738)
image	DH		(737, 721)	(766, 721)	(766, 738)	(737, 738)
image	celkem		(591, 754)	(677, 755)	(677, 777)	(591, 776)
image	13		(693, 756)	(719, 756)	(719, 777)	(693, 777)
image	střepů		(738, 756)	(823, 757)	(823, 779)	(738, 778)
image	10.st.		(529, 1062)	(613, 1063)	(613, 1080)	(529, 1079)
image	0		(645, 1063)	(662, 1063)	(662, 1080)	(645, 1080)
image	-MIDH		(739, 343)	(810, 345)	(810, 362)	(739, 360)
image	4		(707, 651)	(722, 651)	(722, 668)	(707, 668)
image	StřDH		(737, 649)	(807, 647)	(807, 665)	(737, 667)
image	3		(705, 674)	(719, 674)	(719, 691)	(705, 691)
image	Stř		(735, 673)	(778, 672)	(778, 689)	(735, 690)
image	-M1DH		(738, 699)	(809, 699)	(809, 715)	(738, 715)
image	celkem		(591, 973)	(676, 974)	(676, 994)	(591, 993)
image	12		(690, 975)	(719, 975)	(719, 994)	(690, 994)
image	10.st.		(528, 1280)	(612, 1280)	(612, 1297)	(528, 1297)
image	0		(643, 1281)	(660, 1281)	(660, 1297)	(643, 1297)
image	4		(707, 867)	(720, 867)	(720, 884)	(707, 884)
image	StřDH		(735, 867)	(808, 867)	(808, 884)	(735, 884)
image	3		(705, 892)	(718, 892)	(718, 909)	(705, 909)
image	Stř		(734, 891)	(777, 890)	(777, 907)	(734, 908)
image	-M1DH		(736, 918)	(808, 918)	(808, 934)	(736, 934)
image	5		(707, 941)	(721, 941)	(721, 959)	(707, 959)
image	DH		(737, 941)	(765, 941)	(765, 959)	(737, 959)
image	střepů		(736, 975)	(823, 976)	(823, 996)	(736, 995)
