IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"Tab. 28
54
č. neg.
81 260
Sonda 2a 2b (1974) ve 3.fázi výzkumu. Sondou od V k Z probíhá
základ J podezdívky pravděpodobného kněžského domu. Vpředu leží
destrukční suti domu na okraji vnitřního příkopu. Pohled od J.
Foto: M.Simana - J.Morávek.
55
č. neg.
81 261
Sonda 2b (+ 2a) (1974) ve 3.fázi výzkumu. Pohled na okraj vnitř-
ního příkopu s pásem destrukční suti z pravděpodobného kněžského
domu z 10. století. Pohled od V. Foto: M.Šimana - J.Morávek."	cs	(157, 28)	(1121, 28)	(1121, 1494)	(157, 1494)
image	Tab		(1013, 29)	(1057, 29)	(1057, 46)	(1013, 46)
image	.		(1060, 29)	(1068, 29)	(1068, 46)	(1060, 46)
image	28		(1087, 29)	(1116, 29)	(1116, 46)	(1087, 46)
image	54		(984, 499)	(1014, 499)	(1014, 519)	(984, 519)
image	č		(956, 545)	(969, 546)	(968, 564)	(955, 563)
image	.		(974, 545)	(983, 545)	(982, 563)	(973, 563)
image	neg		(1000, 546)	(1044, 548)	(1043, 567)	(999, 565)
image	.		(1046, 549)	(1055, 549)	(1054, 567)	(1045, 567)
image	81		(957, 569)	(984, 569)	(984, 588)	(957, 588)
image	260		(998, 569)	(1043, 569)	(1043, 587)	(998, 587)
image	Sonda		(157, 652)	(234, 652)	(234, 676)	(157, 676)
image	2a		(249, 652)	(279, 652)	(279, 676)	(249, 676)
image	2b		(322, 652)	(352, 652)	(352, 676)	(322, 676)
image	(		(371, 652)	(379, 652)	(379, 676)	(371, 676)
image	1974		(382, 652)	(438, 652)	(438, 676)	(382, 676)
image	)		(445, 652)	(454, 652)	(454, 676)	(445, 676)
image	ve		(470, 652)	(499, 652)	(499, 676)	(470, 676)
image	3.fázi		(516, 652)	(600, 652)	(600, 676)	(516, 676)
image	výzkumu		(617, 652)	(720, 652)	(720, 676)	(617, 676)
image	.		(723, 652)	(731, 652)	(731, 676)	(723, 676)
image	Sondou		(749, 652)	(837, 652)	(837, 676)	(749, 676)
image	od		(854, 652)	(881, 652)	(881, 676)	(854, 676)
image	V		(898, 652)	(912, 652)	(912, 676)	(898, 676)
image	k		(927, 652)	(941, 652)	(941, 676)	(927, 676)
image	Z		(958, 652)	(971, 652)	(971, 676)	(958, 676)
image	probíhá		(987, 652)	(1090, 652)	(1090, 676)	(987, 676)
image	základ		(160, 676)	(247, 676)	(247, 702)	(160, 702)
image	J		(263, 676)	(278, 676)	(278, 702)	(263, 702)
image	podezdívky		(293, 676)	(440, 676)	(440, 702)	(293, 702)
image	pravděpodobného		(457, 676)	(674, 676)	(674, 702)	(457, 702)
image	kněžského		(691, 676)	(822, 676)	(822, 702)	(691, 702)
image	domu		(839, 676)	(897, 676)	(897, 702)	(839, 702)
image	.		(902, 676)	(909, 676)	(909, 702)	(902, 702)
image	Vpředu		(928, 676)	(1015, 676)	(1015, 702)	(928, 702)
image	leží		(1032, 676)	(1088, 676)	(1088, 702)	(1032, 702)
image	destrukční		(161, 700)	(306, 700)	(306, 725)	(161, 725)
image	suti		(324, 700)	(379, 700)	(379, 725)	(324, 725)
image	domu		(399, 700)	(457, 700)	(457, 725)	(399, 725)
image	na		(470, 700)	(501, 700)	(501, 725)	(470, 725)
image	okraji		(516, 700)	(600, 700)	(600, 725)	(516, 725)
image	vnitřního		(616, 700)	(749, 700)	(749, 725)	(616, 725)
image	příkopu		(765, 700)	(867, 700)	(867, 725)	(765, 725)
image	.		(872, 700)	(879, 700)	(879, 725)	(872, 725)
image	Pohled		(898, 700)	(985, 700)	(985, 725)	(898, 725)
image	od		(1002, 700)	(1029, 700)	(1029, 725)	(1002, 725)
image	J.		(1043, 700)	(1072, 700)	(1072, 725)	(1043, 725)
image	Foto		(161, 726)	(217, 726)	(217, 745)	(161, 745)
image	:		(223, 726)	(230, 726)	(230, 745)	(223, 745)
image	M.Simana		(248, 726)	(365, 726)	(365, 745)	(248, 745)
image	-		(382, 726)	(395, 726)	(395, 745)	(382, 745)
image	J.Morávek		(413, 726)	(542, 726)	(542, 745)	(413, 745)
image	.		(547, 726)	(556, 726)	(556, 745)	(547, 745)
image	55		(985, 1282)	(1017, 1282)	(1017, 1301)	(985, 1301)
image	č		(974, 1327)	(988, 1328)	(987, 1346)	(973, 1345)
image	.		(990, 1327)	(1000, 1328)	(999, 1346)	(989, 1345)
image	neg		(1017, 1329)	(1063, 1332)	(1062, 1350)	(1016, 1347)
image	.		(1063, 1331)	(1073, 1332)	(1072, 1350)	(1062, 1349)
image	81		(975, 1353)	(1001, 1353)	(1001, 1370)	(975, 1370)
image	261		(1017, 1353)	(1060, 1353)	(1060, 1370)	(1017, 1370)
image	Sonda		(160, 1422)	(236, 1422)	(236, 1446)	(160, 1446)
image	2b		(250, 1422)	(281, 1422)	(281, 1446)	(250, 1446)
image	(		(297, 1422)	(308, 1422)	(308, 1446)	(297, 1446)
image	+		(309, 1422)	(325, 1422)	(325, 1446)	(309, 1446)
image	2a		(339, 1422)	(369, 1422)	(369, 1446)	(339, 1446)
image	)		(372, 1422)	(380, 1422)	(380, 1446)	(372, 1446)
image	(		(417, 1422)	(426, 1422)	(426, 1446)	(417, 1446)
image	1974		(428, 1422)	(486, 1422)	(486, 1446)	(428, 1446)
image	)		(491, 1422)	(499, 1422)	(499, 1446)	(491, 1446)
image	ve		(517, 1422)	(544, 1422)	(544, 1446)	(517, 1446)
image	3.fázi		(563, 1422)	(646, 1422)	(646, 1446)	(563, 1446)
image	výzkumu		(663, 1422)	(766, 1422)	(766, 1446)	(663, 1446)
image	.		(769, 1422)	(777, 1422)	(777, 1446)	(769, 1446)
image	Pohled		(796, 1422)	(884, 1422)	(884, 1446)	(796, 1446)
image	na		(900, 1422)	(928, 1422)	(928, 1446)	(900, 1446)
image	okraj		(945, 1422)	(1015, 1422)	(1015, 1446)	(945, 1446)
image	vnitř		(1031, 1422)	(1106, 1422)	(1106, 1446)	(1031, 1446)
image	ního		(162, 1447)	(219, 1447)	(219, 1471)	(162, 1471)
image	příkopu		(237, 1447)	(339, 1447)	(339, 1471)	(237, 1471)
image	s		(356, 1447)	(367, 1447)	(367, 1471)	(356, 1471)
image	pásem		(384, 1447)	(459, 1447)	(459, 1471)	(384, 1471)
image	destrukční		(474, 1447)	(618, 1447)	(618, 1471)	(474, 1471)
image	suti		(636, 1447)	(691, 1447)	(691, 1471)	(636, 1471)
image	z		(710, 1447)	(721, 1447)	(721, 1471)	(710, 1471)
image	pravděpodobného		(739, 1447)	(957, 1447)	(957, 1471)	(739, 1471)
image	kněžského		(974, 1447)	(1106, 1447)	(1106, 1471)	(974, 1471)
image	domu		(161, 1469)	(222, 1469)	(222, 1494)	(161, 1494)
image	z		(237, 1469)	(250, 1469)	(250, 1494)	(237, 1494)
image	10.		(265, 1469)	(305, 1469)	(305, 1494)	(265, 1494)
image	století		(311, 1469)	(412, 1469)	(412, 1494)	(311, 1494)
image	.		(417, 1469)	(424, 1469)	(424, 1494)	(417, 1494)
image	Pohled		(444, 1469)	(531, 1469)	(531, 1494)	(444, 1494)
image	od		(547, 1469)	(574, 1469)	(574, 1494)	(547, 1494)
image	V.		(589, 1469)	(615, 1469)	(615, 1494)	(589, 1494)
image	Foto		(636, 1469)	(692, 1469)	(692, 1494)	(636, 1494)
image	:		(698, 1469)	(704, 1469)	(704, 1494)	(698, 1494)
image	M.Šimana		(722, 1469)	(841, 1469)	(841, 1494)	(722, 1494)
image	-		(856, 1469)	(870, 1469)	(870, 1494)	(856, 1494)
image	J.Morávek		(885, 1469)	(1019, 1469)	(1019, 1494)	(885, 1494)
image	.		(1020, 1469)	(1030, 1469)	(1030, 1494)	(1020, 1494)
