IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"11. PŘÍLOHY
- 107
Hlášení č.j. 4923/74 (27.5.-7.6.1974)
č.j. 5473/74 (10.6.-27.6.1974)
č. j. 5819/74 (15.7.-26.7.1974)
č.j.6137/74 (29.7.-9.8.1974)
č.j. 6362/74 (12.8.-22.8.1974)
č.j. 8021/74 (2.11.1974)
č. j. 6363/74 (závěrečné za rok 1974)"	cs	(177, 36)	(910, 36)	(910, 516)	(177, 516)
image	11.		(177, 126)	(218, 125)	(219, 149)	(178, 150)
image	PŘÍLOHY		(236, 124)	(339, 121)	(340, 145)	(237, 148)
image	-		(576, 36)	(595, 36)	(595, 54)	(576, 54)
image	107		(605, 36)	(650, 36)	(650, 54)	(605, 54)
image	Hlášení		(266, 198)	(367, 199)	(367, 223)	(266, 222)
image	č.j.		(384, 200)	(439, 200)	(439, 223)	(384, 223)
image	4923/74		(457, 200)	(558, 201)	(558, 225)	(457, 224)
image	(		(579, 201)	(588, 201)	(588, 224)	(579, 224)
image	27.5		(589, 201)	(647, 202)	(647, 226)	(589, 225)
image	.		(651, 202)	(662, 202)	(662, 225)	(651, 225)
image	-		(662, 202)	(677, 202)	(677, 225)	(662, 225)
image	7.6.1974		(679, 202)	(795, 203)	(795, 227)	(679, 226)
image	)		(799, 203)	(810, 203)	(810, 226)	(799, 226)
image	č.j.		(383, 249)	(440, 249)	(440, 272)	(383, 272)
image	5473/74		(456, 248)	(560, 249)	(560, 273)	(456, 272)
image	(		(578, 250)	(586, 250)	(586, 273)	(578, 273)
image	10.6		(589, 250)	(646, 250)	(646, 273)	(589, 273)
image	.		(651, 250)	(659, 250)	(659, 273)	(651, 273)
image	-		(662, 250)	(677, 250)	(677, 273)	(662, 273)
image	27.6.1974		(677, 250)	(809, 251)	(809, 275)	(677, 274)
image	)		(812, 251)	(824, 251)	(824, 274)	(812, 274)
image	č		(383, 297)	(397, 297)	(397, 320)	(383, 320)
image	.		(400, 297)	(410, 297)	(410, 320)	(400, 320)
image	j		(414, 297)	(426, 297)	(426, 320)	(414, 320)
image	.		(429, 297)	(439, 297)	(439, 320)	(429, 320)
image	5819/74		(456, 296)	(558, 297)	(558, 321)	(456, 320)
image	(		(577, 298)	(585, 298)	(585, 321)	(577, 321)
image	15.7		(589, 298)	(646, 298)	(646, 321)	(589, 321)
image	.		(649, 298)	(658, 298)	(658, 321)	(649, 321)
image	-		(662, 298)	(676, 298)	(676, 321)	(662, 321)
image	26.7.1974		(677, 298)	(808, 299)	(808, 323)	(677, 322)
image	)		(812, 299)	(823, 299)	(823, 322)	(812, 322)
image	č.j.6137		(382, 345)	(500, 346)	(500, 368)	(382, 367)
image	/		(500, 347)	(515, 347)	(515, 368)	(500, 368)
image	74		(515, 347)	(544, 347)	(544, 368)	(515, 368)
image	(		(577, 347)	(588, 347)	(588, 369)	(577, 369)
image	29.7		(588, 347)	(646, 347)	(646, 369)	(588, 369)
image	.		(648, 347)	(658, 347)	(658, 369)	(648, 369)
image	-		(661, 347)	(677, 347)	(677, 369)	(661, 369)
image	9.8.1974		(676, 347)	(793, 348)	(793, 370)	(676, 369)
image	)		(797, 348)	(808, 348)	(808, 370)	(797, 370)
image	č.j.		(381, 393)	(438, 394)	(438, 417)	(381, 416)
image	6362/74		(456, 393)	(557, 394)	(557, 418)	(456, 417)
image	(		(577, 394)	(585, 394)	(585, 417)	(577, 417)
image	12.8		(588, 394)	(646, 395)	(646, 419)	(588, 418)
image	.		(649, 395)	(657, 395)	(657, 418)	(649, 418)
image	-		(661, 395)	(675, 395)	(675, 418)	(661, 418)
image	22.8.1974		(676, 395)	(807, 396)	(807, 420)	(676, 419)
image	)		(811, 396)	(821, 396)	(821, 419)	(811, 419)
image	č.j.		(382, 441)	(438, 441)	(438, 464)	(382, 464)
image	8021/74		(456, 440)	(557, 441)	(557, 465)	(456, 464)
image	(		(576, 442)	(584, 442)	(584, 465)	(576, 465)
image	2.11.1974		(587, 441)	(717, 442)	(717, 466)	(587, 465)
image	)		(721, 443)	(733, 443)	(733, 466)	(721, 466)
image	č		(380, 489)	(394, 489)	(394, 512)	(380, 512)
image	.		(397, 489)	(406, 489)	(406, 512)	(397, 512)
image	j		(412, 489)	(425, 489)	(425, 512)	(412, 512)
image	.		(428, 489)	(436, 489)	(436, 512)	(428, 512)
image	6363/74		(455, 489)	(556, 490)	(556, 514)	(455, 513)
image	(		(577, 490)	(585, 490)	(585, 513)	(577, 513)
image	závěrečné		(588, 490)	(716, 491)	(716, 514)	(588, 513)
image	za		(736, 491)	(763, 491)	(763, 514)	(736, 514)
image	rok		(778, 491)	(821, 491)	(821, 515)	(778, 515)
image	1974		(837, 492)	(895, 492)	(895, 515)	(837, 515)
image	)		(897, 492)	(908, 492)	(908, 515)	(897, 515)
