IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"Při preparování povrchu DVHZ na soklu s DVHZ, ponechaném v sondě
2b při její SZ hranici se sondou 2a (sr. též níže), se na povrchu
DVHZ objevila kůlová jamka 1. Při preparování povrchu DVHZ v sondě
2c jsme na povrchu DVHZ objevili odlišný zásyp objektů I a II
a kůlových jamek 2 3.
Objekt I:
14 -
Nálezové situace (tj. sáčky) číslo:
1) 101/74: ""Sonda 2c, 0 I, úroveň rozpoznání (= povrch kam.
destrukce hradby pod vrstvou ornice) 50/60 cm pod
dneš. povrchem (= situace v 1. fázi sondy 2c).
22.-24.7.""
2) 106/74: ""Sonda 2c, 0 I, 50/60 - cca 70 cm pod dneš. povrchem.
24.-26.7.""
Popis objektu I:
1) umístění v ploše výzkumu:
v západním rohu sondy 2c;
2) podloží:
DVHZ;
3) druh:
polozemnice? (část objektu, zachycená v sondě 2c, by předsta-
vovala v roh polozemnice);
4) superpozice:
objekt I byl zahlouben do vrchní části DVHZ. Jeho zásyp, odliše-
ný na povrchu DVHZ, byl (stejně jako okolní DVHZ) překryt ornici/
drnem;
5) tvar:
zjištěná část objektu měla zhruba obdélníkovitý půdorys, stěny
objektu byly svislé až velmi mírně šikmé;
6) rozměry:
půdorys části objektu I v sondě 2c byl cca 105 x 180/195 cm,
hloubka obnášela cca 60 cm pod okolním povrchem terénu a cca
40 cm pod povrchem DVHZ (tj. od úrovně zjištění objektu I);"	cs	(158, 63)	(1167, 63)	(1167, 1574)	(158, 1574)
image	Při		(205, 181)	(249, 181)	(249, 203)	(205, 203)
image	preparování		(265, 181)	(424, 181)	(424, 203)	(265, 203)
image	povrchu		(441, 181)	(543, 181)	(543, 203)	(441, 203)
image	DVHZ		(561, 181)	(618, 181)	(618, 203)	(561, 203)
image	na		(636, 181)	(661, 181)	(661, 203)	(636, 203)
image	soklu		(681, 181)	(750, 181)	(750, 203)	(681, 203)
image	s		(769, 181)	(778, 181)	(778, 203)	(769, 203)
image	DVHZ		(797, 181)	(854, 181)	(854, 203)	(797, 203)
image	,		(861, 181)	(866, 181)	(866, 203)	(861, 203)
image	ponechaném		(886, 181)	(1031, 181)	(1031, 203)	(886, 203)
image	v		(1049, 181)	(1062, 181)	(1062, 203)	(1049, 203)
image	sondě		(1080, 181)	(1150, 181)	(1150, 203)	(1080, 203)
image	2b		(160, 229)	(190, 229)	(190, 252)	(160, 252)
image	při		(206, 229)	(247, 229)	(247, 252)	(206, 252)
image	její		(264, 229)	(320, 229)	(320, 252)	(264, 252)
image	SZ		(338, 229)	(366, 229)	(366, 252)	(338, 252)
image	hranici		(383, 229)	(483, 229)	(483, 252)	(383, 252)
