IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"Přír. Číslo Sonda
číslo sáčku
/74-65 65 2b
/74-66 66 2b
0,
KJ,
V.
+části
/74-69 69 2b
DVHZ, r.995
100-120/
/130 cm
DVHZ,
po po-
vrch
příkopu
/74-67 67 2a+2b v.3,
60/70-
-80/90
cm
Datov.
67
r.995
nád. střepy
0
1 sáč.s přeslenem
ze střepu či /spíš/
hrnčířskou čepelí,
1 sáč. zvíř. kostí,
celkem 60 střepů; 1 sáč. vzorků /4
1 sáč. s uhlíky,
obr. 12-13; kameny/
26:3
10.st. 0
3982 střepů z předchozí strany
Obsah
/74-68 68 2a+2b V.3/za- 10.st. 0
čišt. J
podezdív-
ky a její
destrukce
9. Seznam nále zů: sonda 2a-2d
Sezóna 1974 - str. 7
18 Stř-
-M1DH
9 M1DH
33 DH
V.3,20cm 10.st. 0
nad úrov
ní 1.fáze-
-1.fáze
1 luž.
4 StřDH
78 Stř-
1 sáč.s polovinou
kame nného přeslenu,
1 sáč.s kusem maz.,
celkem 276 střepů kamenů+1 zkameněl./
1 sáč.vzorků /11
-M1DH
77 M1DH
116 DH
1 M1DH
15 DH
celkem 40 střepů
2 luž.
19 StřDH
3 Stř-
1 sáč.zvíř.kostí,
1 sáč.s uhlíky,
1 sáč. vzorků
-M1DH /5 kamenů/
4 DH
celkem 4 střepy
ostatní
/rázu
1 sáč.se zlomeč-
kem mazanice,
StřDH 1 sáč.zvíř.kostí,
-MIDH/ 1 sáč.s uhlíky
7 luž.
25 StřDH
46 Stř-
-MIDH
velký
Isač zvíř kostí,
1 sáček s úlomkem
cihly,
11 M1DH
94 DH
celkem 183 střepů
celkem 4545 střepů
1 sáč.s 2 zlomky
železné strusky,
1 sáček s uhlíky
1 sáč.zvíř.kostí,
1 sáč.s uhlíky,
1 sáč.se vzorky
/3 kameny/,
1 sáč.se 4 úlomky
železné strusky"	cs	(134, 20)	(1191, 20)	(1191, 1565)	(134, 1565)
image	Přír		(140, 168)	(200, 168)	(200, 189)	(140, 189)
image	.		(204, 168)	(211, 168)	(211, 189)	(204, 189)
image	Číslo		(230, 168)	(302, 168)	(302, 189)	(230, 189)
image	Sonda		(319, 169)	(391, 169)	(391, 190)	(319, 190)
image	číslo		(141, 196)	(213, 197)	(213, 215)	(141, 214)
image	sáčku		(232, 196)	(304, 197)	(304, 216)	(232, 215)
image	/		(138, 319)	(158, 319)	(158, 342)	(138, 342)
image	74-65		(156, 318)	(231, 319)	(231, 343)	(156, 342)
image	65		(261, 320)	(289, 320)	(289, 343)	(261, 343)
image	2b		(317, 323)	(347, 323)	(347, 340)	(317, 340)
