IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"59) 156/74: ""Sonda 2b, větší
33-
(severní) z obou spálených dřev při
sv. stěně sondy, severně od zdi Z-V a západně od ka-
nálku. 21.8. Viz fotoplán 3. fáze sondy 2b.""
60) 157/74: ""Sonda 2b, menší (jižní) z obou spálených dřev při sv.
stěně sondy, severně od zdi Z-V a západně od kanálku.
21.8. Viz fotoplán 3. fáze sondy 2b.""
61) 162/74: ""Sonda 2c, čištění vých. úseku svahu prohlubně při jz.
stěně sondy, a to v souvislosti s čištěním povrchu za-
chované části destrukční ssuti vně budovy (tj. jižně
od zdi Z-V), při jv. stěně sondy 2c. 21.8.""
62) 164/74: ""Sonda 2c, nad jamkou s kameny při vých. obvodu plochy
červenohnědé maz. v prohlubni při jz. stěně sondy (foce-
no na bar. diapositiv). 20.8.""
63) 166/74: ""Sonda 2c, jamka s kameny při východním obvodu plochy
červenohnědé maza nice v prohlubni při jz. stěně sondy.
21.8.""
Velmi kvalitní kulturní vrstva 3 z 10. století se nalézala ve
všech částech sondy 2, zkoumaných v r. 1974, tj. v sondách 2a - 2d.
Byla nestejně mocná. Nejsilnější byla ve vnitřním příkopě opevnění,
tj. v JZ částech sond 2a 2c, kde dosáhla síly až 60 cm. Nejslabší
byla na SV konci výkopu roku 1974, tj. v sondě 2d, zejména na SV
konci sondy 2d, kde síla vrstvy 3 obnášela cca 20 cm. Pracovní ozna -
čení vrstvy 3 v terénu během výzkumu 1974 bylo následující: ""slavni-
kovská"" (domnívala jsem se tehdy, že pochází z 2. poloviny 10. stol.),
""hnědá slavníkovská"", ""slavníkovská hnědošedá"", ""hnědá slavníkovská
perníková"" (""kuchyňským "" výrazem ""perníková"" jsem vyjadřovala
jemnost a měkkost až drobivost vrstvy 3); srv. výše citované záznamy
z terénu k příslušným nálezovým situacím (- sáčkům). Stejně jako
vstva 2 měla i vrstva 3 své varianty, které obsahuje seznam vrstev
a výplní k plánům s řezy v sondě 2 (zejména položky 8 - 14); tento seznam
bude připojen k plánům v NZ za rok 1975 (srv. komentar k plánům na str. 92 této NZ).
Při snímání vrstvy 3 se v této vrstvě objevovala torza sídlišt-
ních objektů: ohniště, základ opukové zdi a opukové destrukce, vespod
místy naplavená vrstva. Tato sídlištní situace, kterou vzápětí po-
píši, se nalézala spolu s vrstvou 3 jak v SZ sousedství vnitřního
příkopu opevnění (zbytky pravděpodobného kněžského domu, některá
ohniště), tak v příkopě (ostatní ohniště, naplavená vrstva)."	cs	(129, 61)	(1167, 61)	(1167, 1590)	(129, 1590)
image	59		(131, 152)	(162, 152)	(162, 174)	(131, 174)
image	)		(164, 152)	(174, 152)	(174, 174)	(164, 174)
image	156/74		(192, 152)	(281, 152)	(281, 174)	(192, 174)
image	:		(288, 152)	(294, 152)	(294, 174)	(288, 174)
image	""""		(314, 152)	(323, 152)	(323, 174)	(314, 174)
image	Sonda		(327, 152)	(397, 152)	(397, 174)	(327, 174)
image	2b		(415, 153)	(443, 153)	(443, 175)	(415, 175)
image	,		(450, 153)	(455, 153)	(455, 175)	(450, 175)
image	větší		(475, 153)	(545, 153)	(545, 175)	(475, 175)
