IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"Přír. Číslo Sonda 0,
číslo sáčku
KJ
V,
+části
/74-93 93 2c
/74-94 94 2e
/74-95 95 2d
/74-96 96 2d
/74-97 97 2d
/74-98 98
2c
V.2,
40em-
-povrch
v.3
v.3,
povrch
V.2,
20-40
cm
V.2,
40-50/
/60cm
/tj.po
povrch
V.3/
-72-
KJ 3
Datov.
po
roce
995
před
28.9.
995
10.st., 0
těsně
ornice, poruše- 0
0-20cm ná sit.
a po
roce
995
po
roce
995
po
roce
995
0
po
roce
995
6567 střepů z předchozí strany
Obsah
nád. střepy
-MIDH
1 M1DH
14 DH
celkem 19 střepů
9. Seznam nálezů: sonda 2a-2d
Sezona 1974 str. 12
celkem
-M1DH
2 M1DH
8 DH
celkem 17 stře pů
2 StřDH
2 Stř-
0
6 StřDH
1 Stř-
5 Stř-
-M1DH
14 M1DH
28 DH
celkem 47 střepů
0
1 M1DH
3 DH
1 raný
nov.
střepů
1 luž.
3 StřDH
16 Stř-
-M1DH
6 M1DH
40 DH
celkem 66 střepů
6 M1DH
5 DH
celkem 11 střepů
-
celkem 6732 střepů
ostatní
1 sáč.se zlomeč-
kem mazanice,
1 sáč.zvíř.kostí,
1 sáč.s uhlíky,
1 sáč.vzorků
/3 kameny/
1 sáč.se zlom-
kem mazanice,
1 sáč.s 2 zvíř.
kůstkami,
1 sáč. vzorků /2
velké kusy svoru/
1 sáč.zvířecích
kostí
1 sáč.zvíř.kostí,
1 sáč.se vzorkem
/1 kus rozpada-
jící se velmi
jemné šedé hmoty/
1 sáč.zvířecích
kostí
1 sáč.zvíř.kostí,
1 sáč.s uhlíky,
1 sáč.vzorků
/2 kameny/"	cs	(150, 21)	(1184, 21)	(1184, 1550)	(150, 1550)
image	Přír		(157, 172)	(216, 172)	(216, 193)	(157, 193)
image	.		(221, 172)	(229, 172)	(229, 193)	(221, 193)
image	Číslo		(247, 172)	(319, 172)	(319, 194)	(247, 194)
image	Sonda		(336, 173)	(408, 173)	(408, 194)	(336, 194)
image	0		(451, 178)	(468, 178)	(468, 196)	(451, 196)
image	,		(470, 178)	(480, 178)	(480, 196)	(470, 196)
image	číslo		(158, 198)	(230, 199)	(230, 217)	(158, 216)
image	sáčku		(249, 199)	(320, 200)	(320, 218)	(249, 217)
image	KJ		(451, 202)	(481, 202)	(481, 218)	(451, 218)
image	V		(452, 230)	(467, 230)	(467, 244)	(452, 244)
image	,		(469, 230)	(478, 230)	(478, 244)	(469, 244)
image	+		(437, 251)	(451, 251)	(451, 268)	(437, 268)
image	části		(453, 251)	(524, 251)	(524, 268)	(453, 268)
image	/		(156, 321)	(174, 321)	(174, 343)	(156, 343)
image	74-93		(173, 320)	(247, 321)	(247, 344)	(173, 343)
image	93		(276, 322)	(304, 322)	(304, 344)	(276, 344)
image	2c		(347, 323)	(381, 324)	(381, 342)	(347, 341)
image	/		(156, 536)	(174, 536)	(174, 559)	(156, 559)
image	74-94		(171, 535)	(246, 536)	(246, 560)	(171, 559)
image	94		(274, 537)	(305, 537)	(305, 560)	(274, 560)
image	2e		(347, 542)	(379, 542)	(379, 557)	(347, 557)
image	/		(155, 749)	(174, 749)	(174, 772)	(155, 772)
image	74-95		(171, 748)	(246, 749)	(246, 773)	(171, 772)
image	95		(274, 750)	(305, 750)	(305, 773)	(274, 773)
image	2d		(346, 752)	(377, 753)	(377, 770)	(346, 769)
image	/		(153, 944)	(172, 944)	(172, 966)	(153, 966)
image	74-96		(172, 943)	(242, 944)	(242, 967)	(172, 966)
image	96		(273, 945)	(301, 945)	(301, 967)	(273, 967)
image	2d		(345, 948)	(375, 948)	(375, 964)	(345, 964)
image	/		(152, 1138)	(170, 1138)	(170, 1162)	(152, 1162)
image	74-97		(169, 1137)	(242, 1138)	(242, 1163)	(169, 1162)
image	97		(271, 1139)	(300, 1139)	(300, 1163)	(271, 1163)
image	2d		(343, 1142)	(374, 1142)	(374, 1159)	(343, 1159)
image	/		(150, 1377)	(169, 1377)	(169, 1400)	(150, 1400)
image	74-98		(167, 1376)	(239, 1377)	(239, 1401)	(167, 1400)
image	98		(269, 1379)	(299, 1380)	(299, 1403)	(269, 1402)
image	2c		(339, 1382)	(373, 1383)	(373, 1399)	(339, 1399)
image	V.2		(451, 326)	(497, 325)	(497, 345)	(451, 346)
