IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"-93-
La komentar
Texty k fototabulkám
Sonda 2a 2d (1974) -
A KOMENTÁŘ
b) TEXTY K TABULKÁM S FOTOGRAFICKÝMI SNÍMKY Z TERÉNU
str. 1
Legenda k fototabulkám vychází z popisů jednotlivých
záběrů na archivních kartách, uložených ve Fotoarchivu Archeo-
logického ústavu v Praze, které někde doplňuje (zejména o defi-
nitivní čísla objektů, někde také o detaily terénních situací).
Pravděpodobný kněžský dům z 10.stol. je v těchto textech označo-
ván jako ""budova orientovaná V-Z"" nebo jako ""orientovaná budova"".
Tab. 1:1, č. neg. 51 101. Sonda 2a-2c (1974). Destrukční
sutě nad jižní podezdívkou budovy orientované V-Z. V pozadí
(sonda 2c) začištěn povrch destrukce vnitřní hradební zdi.
Pohled od VSV.
Tab. 1:2, č. neg. 51 102. Sonda 2a-2c (1974). Destrukční
sutě nad jižní podezdívkou budovy orientované V-Z. V pozadí
(sonda 2c) začištěn povrch destrukce vnitřní hradební zdi.
Pohled od VSV.
Tab. 2:3, č. neg. 51 103. Sonda 2a-2e (1974). Destrukční
sutě nad jižní podezdívkou budovy orientované V-Z. Vpředu po-
vrch destrukce vnitřní hradební zdi (ponechané v sondě 2b -
vpravo na kontrol. bloku). Pohled od Z.
Tab. 2:4, č. neg. 51 104. Sonda 2a-2b (1974). Destrukční
sutě nad základem jižní podezdívky budovy, orientované V-Z.
Pohled od SZ.
Tab. 3:5, č. neg. 51 105a, b. Sonda 2a-2c (1974). Pohled
do vnitřního příkopu opevnění. V popředí povrch sutě vnitřní
hradební zdi (sonda 2c), uprostřed kontrolní blok se sutí
vnitřní hradební zdi (sonda 2b). Pohled od SZ.
Tab. 3:6, č. neg. 51.106. Sonda 2a-2b (1974). Pohled do
vnitřního příkopu opevnění. Uprostřed sut vnitřní hradební zdi
ponechána na kontrolním bloku. Na kontrolním bloku s DVHZ je
kůlová jamka 1. Pohled od SSZ.
Tab. 4:7, č. neg. 51 107. Pohled do sondy 2b (1974) od
SV. Vpředu jižní podezdívka budovy orientované V-Z a její de-
strukční suti, vzadu vnitřní příkop opevnění."	cs	(180, 5)	(1141, 5)	(1141, 1547)	(180, 1547)
image	-93		(565, 10)	(620, 14)	(618, 35)	(563, 31)
image	La		(736, 7)	(757, 7)	(757, 23)	(736, 23)
image	komentar		(769, 7)	(872, 6)	(872, 22)	(769, 23)
image	Texty		(679, 26)	(755, 26)	(755, 49)	(679, 49)
image	k		(770, 26)	(784, 26)	(784, 49)	(770, 49)
image	fototabulkám		(798, 26)	(976, 26)	(976, 49)	(798, 49)
image	Sonda		(679, 47)	(755, 48)	(755, 71)	(679, 70)
image	2a		(769, 48)	(800, 48)	(800, 71)	(769, 71)
image	2d		(843, 49)	(871, 49)	(871, 71)	(843, 71)
