IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"7) 63/74: ""Sonda 2b, úroveň cca 80-90 cm (""slavníkovská vrstva"").
17.6.""
S
- 29-
4.2m
8) 67/74: ""Sonda 2a + 2b, začištěná úroveň ve slavnikovské hlini-
topísčité vrstvě, severně od zdi a její destrukce, 60-70
(při sv. hraně sondy 2b)/a ž/ 80-90 cm (při sz. stěně
sondy 2a). 19.6.""
4.4m
9) 68/74: ""Sonda 2a + 2b, při začišťování povrchu kam. zdi a kam.
destrukce v jejím jižním sousedství, a to v severním
sousedství soklu s kam. destrukcí hradby. 19.6.""
10) 69/74: ""Sonda 2b, pás cca 2 m široký v jižním sousedství destrukce
zdi V-Z, vrstva cca 10 cm po úroveň 1. fáze (slavníkovská
vrstva hnědá perníková).24.6.""
11) 70/74: ""Sonda 2b, plocha mezi jižní hranicí nálezů ze sáčku
69 a okrajem/počátkem svahu vnitř. příkopu, vrstva cca
10 cm po úroven 1. fáze (slavníkovská vrstva hnědá
perníková). 24.-25.6.""
12) 71/74: ""Sonda 2b, začišťování svahu příkopu při jz. hraně
sondy (cca 1 m široký pás při jz. stěně sondy, od jejího
jižního rohu po plochu kaménků pod vrstvou žlutého písku,
ve slavníkovské hnědé vrstvě). 25.6.""
15) 76/74:
16) 77/74:
17) 78/74:
13) 72/74: ""Sonda 2b, při jz. stěně sondy, povrch plochy kaménků
pod vrstvou žlutého písku, ve slavníkovské hnědé vrstvě.
25.6., 26.6.""
14) 73/74: ""Sonda 2b, začišťování svahu příkopu mezi soklem
19) 81/74:
20) 82/74:
s destrukci a plochou kaménků pod vrstvou žlutého písku
(ve slavníkovské hnědé vrstvě). 24.-25.6.,26.6.""
""Sonda 2b, hrubé začišťování pásu kamenné ssuti nad
zbytky zdi Z-V a její destrukcí. 24.6.""
""Sonda 2a, konečné čištění povrchu destrukce kam. zdi
Z-V (v jižním sousedství této zdi). 25.6.""
""Sonda 2a, čištění úrovně 1. fáze ve slavníkovském
[perníkovém7 horizontu mezi jižním okrajem destrukce
kam. zdi V-Z a sev. okrajem vnitř. příkopu. 25.6.""
18) 79/74: ""Sonda 2a, kam. destrukce v sev. partii vnitř. příkopu
(me: sev. okrajem příkopu a jz. stěnou sondy), úroveň
1. fáze ve slavníkovském horizontu - povrch vnitř.
svahu příkopu. 25.6., 26.6., 27.6.""
""Sonda 2b, konečné čištění pásu kam. ssuti nad zbytky
zdi Z-V a její destrukcí. 27.6. Obr. 16.
""
""Sonda 2a, západní roh sondy, v hnědé slavníkovské
vrstvě pod kam. destrukcí v příkopě, v nejhlubší partii
za chycené části příkopu. 27.6."""	cs	(137, 54)	(1181, 54)	(1181, 1498)	(137, 1498)
image	7		(161, 156)	(176, 156)	(176, 181)	(161, 181)
image	)		(178, 156)	(189, 156)	(189, 181)	(178, 181)
image	63/74		(205, 156)	(280, 157)	(280, 182)	(205, 181)
image	:		(286, 157)	(295, 157)	(295, 182)	(286, 182)
image	""""		(312, 157)	(324, 157)	(324, 182)	(312, 182)
image	Sonda		(325, 156)	(396, 157)	(396, 183)	(325, 182)
image	2b		(415, 158)	(443, 158)	(443, 183)	(415, 183)
image	,		(464, 158)	(471, 158)	(471, 183)	(464, 183)
image	úroveň		(490, 158)	(575, 159)	(575, 185)	(490, 184)
image	cca		(593, 159)	(633, 159)	(633, 184)	(593, 184)
image	80-90		(651, 160)	(723, 161)	(723, 186)	(651, 185)
image	cm		(741, 160)	(768, 160)	(768, 186)	(741, 186)
image	(		(787, 161)	(796, 161)	(796, 186)	(787, 186)
image	""""		(802, 161)	(810, 161)	(810, 186)	(802, 186)
image	slavníkovská		(817, 161)	(989, 162)	(989, 188)	(817, 187)
image	vrstva		(1005, 162)	(1092, 163)	(1092, 189)	(1005, 188)
image	""""		(1097, 163)	(1107, 163)	(1107, 188)	(1097, 188)
image	)		(1111, 164)	(1121, 164)	(1121, 189)	(1111, 189)
image	.		(1127, 164)	(1135, 164)	(1135, 189)	(1127, 189)
image	17.6		(311, 185)	(368, 186)	(368, 204)	(311, 203)
image	.		(373, 186)	(381, 186)	(381, 203)	(373, 203)
image	""""		(385, 187)	(397, 187)	(397, 204)	(385, 204)
image	S		(369, 231)	(399, 231)	(399, 262)	(369, 262)
image	-		(519, 55)	(534, 56)	(533, 70)	(518, 69)
image	29		(547, 55)	(577, 56)	(576, 71)	(546, 70)
image	4.2m		(553, 293)	(596, 297)	(594, 314)	(551, 310)
image	8		(160, 388)	(175, 388)	(175, 408)	(160, 408)
image	)		(175, 388)	(185, 388)	(185, 408)	(175, 408)
image	67/74		(204, 388)	(278, 388)	(278, 408)	(204, 408)
image	:		(284, 388)	(292, 388)	(292, 408)	(284, 408)
image	""""		(312, 388)	(321, 388)	(321, 408)	(312, 408)
image	Sonda		(324, 388)	(393, 388)	(393, 409)	(324, 409)
image	2a		(411, 389)	(438, 389)	(438, 409)	(411, 409)
image	+		(458, 389)	(470, 389)	(470, 409)	(458, 409)
image	2b		(487, 389)	(513, 389)	(513, 409)	(487, 409)
image	,		(520, 389)	(525, 389)	(525, 409)	(520, 409)
image	začištěná		(545, 389)	(676, 390)	(676, 411)	(545, 410)
image	úroveň		(696, 390)	(779, 390)	(779, 411)	(696, 411)
image	ve		(797, 391)	(826, 391)	(826, 411)	(797, 411)
image	slavnikovské		(844, 391)	(1016, 392)	(1016, 413)	(844, 412)
image	hlini		(1035, 392)	(1109, 392)	(1109, 412)	(1035, 412)
image	topísčité		(311, 411)	(440, 412)	(440, 436)	(311, 435)
image	vrstvě		(457, 412)	(541, 412)	(541, 436)	(457, 436)
