IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"Tab. 13
25
č. neg.
51 125a, b
Sonda 2a-2c (1974). Část základu jižní podezdívky budovy,
orientované V-Z. V pozadí (sonda 2c) dosažena úroveň povrchu
vrstvy3z, 10. stol. Pohled od VSV. Vpravo od podezdívky čast
zbytku západní příčky v budově. Foto J. Justova.
26
č. neg.
51 126
Sonda 2a-2b (1974). V popředí základ jižní podezdívky budovy
orientované V-Z, za ní část jejích destrukčních sutí. V pozadí
vnitřní příkop opevnění a sutě vnitř. hradeb. zdi. Pohled od S.
Foto J. Justová."	cs	(178, 47)	(1125, 47)	(1125, 1498)	(178, 1498)
image	Tab		(1025, 47)	(1080, 47)	(1080, 71)	(1025, 71)
image	.		(1082, 47)	(1090, 47)	(1090, 71)	(1082, 71)
image	13		(1095, 47)	(1125, 47)	(1125, 71)	(1095, 71)
image	25		(946, 567)	(979, 568)	(979, 588)	(946, 587)
image	č		(918, 589)	(932, 590)	(931, 609)	(917, 608)
image	.		(937, 590)	(946, 591)	(945, 610)	(936, 609)
image	neg		(963, 592)	(1007, 595)	(1006, 614)	(962, 611)
image	.		(1009, 595)	(1017, 596)	(1016, 615)	(1008, 614)
image	51		(918, 615)	(949, 615)	(949, 635)	(918, 635)
image	125a		(963, 615)	(1024, 615)	(1024, 635)	(963, 635)
image	,		(1025, 615)	(1032, 615)	(1032, 635)	(1025, 635)
image	b		(1049, 615)	(1065, 615)	(1065, 635)	(1049, 635)
image	Sonda		(179, 634)	(256, 634)	(256, 659)	(179, 659)
image	2a		(268, 634)	(300, 634)	(300, 659)	(268, 659)
image	-		(298, 634)	(312, 634)	(312, 659)	(298, 659)
image	2c		(313, 634)	(341, 634)	(341, 659)	(313, 659)
image	(		(358, 634)	(368, 634)	(368, 659)	(358, 659)
image	1974		(372, 634)	(428, 634)	(428, 659)	(372, 659)
image	)		(433, 634)	(443, 634)	(443, 659)	(433, 659)
image	.		(452, 635)	(457, 635)	(457, 660)	(452, 660)
image	Část		(475, 635)	(533, 635)	(533, 660)	(475, 660)
