IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"2
90/74?
91/74?
92/74?
110/74
110/74
1a
90/74
111/74
110/74
90/74
85/74 110/74
110/74?
0
H
110/74
3
Obr. 2
3cm
16
Sonda 2c (1974), keramické aquamanile: 2.část obrazové doku-
mentace. 1- torzo zadečku zvířátka s plastickým ocáskem,
slepené ze 2 střepů č. 110/74 (a - šikmý pohled zezadu, b- šik-
mý pohled zprava); 2 - profil většího z obou střepů ze zadečku
zvířátka s plastickým ocáskem, č.110/74; 3- kresebná rekon-
strukce aquamanile, pohled na pravou stranu zvířátka.
Kresba: V.Žižková."	cs	(94, 49)	(1133, 49)	(1133, 1595)	(94, 1595)
image	2		(94, 595)	(114, 595)	(114, 619)	(94, 619)
image	90/74		(98, 1236)	(156, 1236)	(156, 1260)	(98, 1260)
image	?		(156, 1236)	(170, 1236)	(170, 1259)	(156, 1259)
image	91/74		(99, 1265)	(161, 1265)	(161, 1289)	(99, 1289)
image	?		(161, 1265)	(174, 1265)	(174, 1289)	(161, 1289)
image	92/74		(99, 1294)	(162, 1293)	(162, 1321)	(100, 1322)
image	?		(164, 1293)	(177, 1293)	(177, 1320)	(164, 1320)
image	110/74		(291, 783)	(359, 779)	(361, 808)	(293, 812)
image	110/74		(230, 1335)	(307, 1335)	(307, 1362)	(230, 1362)
image	1a		(374, 454)	(413, 453)	(414, 480)	(375, 481)
image	90/74		(458, 875)	(513, 874)	(514, 897)	(459, 898)
image	111/74		(411, 1339)	(479, 1337)	(480, 1368)	(412, 1370)
image	110/74		(502, 1048)	(575, 1050)	(574, 1077)	(501, 1075)
image	90/74		(520, 1115)	(582, 1115)	(582, 1142)	(520, 1142)
image	85/74		(764, 962)	(827, 963)	(827, 990)	(764, 989)
image	110/74		(901, 951)	(974, 951)	(974, 979)	(901, 979)
image	110/74		(722, 1069)	(797, 1069)	(797, 1100)	(722, 1100)
image	?		(798, 1069)	(812, 1069)	(812, 1099)	(798, 1099)
image	0		(829, 656)	(841, 656)	(841, 669)	(829, 669)
image	H		(753, 1180)	(777, 1180)	(777, 1196)	(753, 1196)
image	110/74		(868, 1061)	(935, 1062)	(934, 1087)	(868, 1086)
image	3		(853, 1336)	(873, 1335)	(874, 1359)	(854, 1360)
image	Obr		(993, 49)	(1038, 50)	(1037, 68)	(992, 67)
image	.		(1040, 51)	(1050, 51)	(1049, 68)	(1039, 68)
image	2		(1066, 52)	(1081, 52)	(1080, 69)	(1065, 69)
image	3cm		(995, 657)	(1032, 658)	(1032, 671)	(995, 670)
image	16		(1050, 494)	(1087, 491)	(1089, 520)	(1052, 523)
image	Sonda		(188, 1417)	(262, 1418)	(262, 1443)	(188, 1442)
image	2c		(277, 1419)	(305, 1419)	(305, 1443)	(277, 1443)
image	(		(325, 1419)	(335, 1419)	(335, 1443)	(325, 1443)
image	1974		(336, 1419)	(394, 1420)	(394, 1445)	(336, 1444)
image	)		(399, 1420)	(407, 1420)	(407, 1444)	(399, 1444)
image	,		(415, 1421)	(421, 1421)	(421, 1445)	(415, 1445)
image	keramické		(440, 1421)	(570, 1423)	(570, 1447)	(440, 1445)
image	aquamanile		(588, 1422)	(734, 1424)	(734, 1449)	(588, 1447)
image	:		(739, 1425)	(745, 1425)	(745, 1449)	(739, 1449)
image	2.část		(763, 1425)	(849, 1426)	(849, 1451)	(763, 1450)
image	obrazové		(868, 1426)	(984, 1428)	(984, 1453)	(868, 1451)
image	doku		(1000, 1428)	(1059, 1429)	(1059, 1454)	(1000, 1453)
image	mentace		(188, 1446)	(289, 1447)	(289, 1463)	(188, 1462)
image	.		(294, 1448)	(302, 1448)	(302, 1463)	(294, 1463)
image	1-		(336, 1443)	(381, 1444)	(381, 1467)	(336, 1466)
image	torzo		(395, 1443)	(467, 1444)	(467, 1468)	(395, 1467)
image	zadečku		(484, 1445)	(586, 1447)	(586, 1470)	(484, 1468)
image	zvířátka		(602, 1446)	(717, 1448)	(717, 1472)	(602, 1470)
image	s		(735, 1449)	(746, 1449)	(746, 1472)	(735, 1472)
image	plastickým		(764, 1449)	(912, 1451)	(912, 1475)	(764, 1473)
image	ocáskem		(927, 1452)	(1030, 1454)	(1030, 1478)	(927, 1476)
image	,		(1034, 1454)	(1040, 1454)	(1040, 1477)	(1034, 1477)
image	slepené		(188, 1464)	(290, 1465)	(290, 1491)	(188, 1490)
image	ze		(308, 1466)	(334, 1466)	(334, 1491)	(308, 1491)
image	2		(349, 1467)	(362, 1467)	(362, 1492)	(349, 1492)
image	střepů		(381, 1467)	(467, 1468)	(467, 1493)	(381, 1492)
image	č		(485, 1468)	(497, 1468)	(497, 1493)	(485, 1493)
image	.		(501, 1469)	(508, 1469)	(508, 1494)	(501, 1494)
image	110/74		(527, 1469)	(613, 1470)	(613, 1495)	(527, 1494)
image	(		(634, 1470)	(643, 1470)	(643, 1495)	(634, 1495)
image	a		(646, 1471)	(659, 1471)	(659, 1496)	(646, 1496)
image	-		(674, 1471)	(688, 1471)	(688, 1496)	(674, 1496)
image	šikmý		(705, 1471)	(777, 1472)	(777, 1498)	(705, 1497)
image	pohled		(794, 1472)	(880, 1473)	(880, 1499)	(794, 1498)
image	zezadu		(897, 1473)	(984, 1474)	(984, 1500)	(897, 1499)
image	,		(990, 1475)	(997, 1475)	(997, 1500)	(990, 1500)
image	b-		(1015, 1475)	(1059, 1476)	(1059, 1502)	(1015, 1501)
image	šik		(1075, 1476)	(1118, 1477)	(1118, 1503)	(1075, 1502)
image	mý		(188, 1490)	(217, 1490)	(217, 1515)	(188, 1515)
image	pohled		(233, 1490)	(320, 1491)	(320, 1516)	(233, 1515)
image	zprava		(336, 1491)	(425, 1492)	(425, 1518)	(336, 1517)
image	)		(427, 1492)	(436, 1492)	(436, 1517)	(427, 1517)
image	;		(441, 1493)	(448, 1493)	(448, 1518)	(441, 1518)
image	2		(468, 1493)	(480, 1493)	(480, 1518)	(468, 1518)
image	-		(498, 1493)	(512, 1493)	(512, 1518)	(498, 1518)
image	profil		(528, 1493)	(613, 1494)	(613, 1520)	(528, 1519)
image	většího		(629, 1494)	(732, 1495)	(732, 1521)	(629, 1520)
image	z		(750, 1496)	(762, 1496)	(762, 1521)	(750, 1521)
image	obou		(779, 1496)	(835, 1497)	(835, 1523)	(779, 1522)
image	střepů		(853, 1497)	(938, 1498)	(938, 1524)	(853, 1523)
image	ze		(955, 1499)	(981, 1499)	(981, 1524)	(955, 1524)
image	zadečku		(1001, 1499)	(1103, 1500)	(1103, 1526)	(1001, 1525)
image	zvířátka		(189, 1512)	(305, 1514)	(305, 1540)	(189, 1538)
image	s		(322, 1514)	(333, 1514)	(333, 1539)	(322, 1539)
image	plastickým		(350, 1514)	(498, 1516)	(498, 1542)	(350, 1540)
image	ocáskem		(514, 1517)	(615, 1518)	(615, 1543)	(514, 1542)
image	,		(620, 1519)	(625, 1519)	(625, 1544)	(620, 1544)
image	č.110		(645, 1519)	(718, 1520)	(718, 1545)	(645, 1544)
image	/		(717, 1520)	(732, 1520)	(732, 1545)	(717, 1545)
image	74		(733, 1520)	(762, 1520)	(762, 1545)	(733, 1545)
image	;		(765, 1521)	(772, 1521)	(772, 1546)	(765, 1546)
image	3-		(808, 1521)	(851, 1522)	(851, 1548)	(808, 1547)
image	kresebná		(866, 1522)	(984, 1524)	(984, 1549)	(866, 1547)
image	rekon		(999, 1524)	(1072, 1525)	(1072, 1550)	(999, 1549)
image	strukce		(189, 1537)	(290, 1538)	(290, 1563)	(189, 1562)
image	aquamanile		(306, 1539)	(452, 1541)	(452, 1565)	(306, 1563)
image	,		(458, 1541)	(463, 1541)	(463, 1565)	(458, 1565)
image	pohled		(483, 1541)	(570, 1542)	(570, 1567)	(483, 1566)
