IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"105
Texty a komentáře
k obrázkům s nálezy
Sonda 2a 2d (1974)
1- sonda 2b, vrstva 2 (55/74); 2- sonda 2a, vrstva 2/
/vrstva 3 (17/74); 3- sonda 2a, vrstva 3 (134/74); 4-
- sonda 2b, destrukce vnitřní hradební zdi (52/74).
Kresba: H. Komárková.
80
str. 6
Obr. 28. Některé varianty libické ""keramiky slavní-
kovské fáze"", nalezené v destrukci vnitřní hradební zdi
v sondě 2c. 1, 3, 5, 6 sonda 2c, DVHZ (117/74); 2 - sonda
2c, DVHZ (116/74); 4 sonda 2c, DVHZ (110/74).
Kresba: H.Komárková.
Obr. 29. Některé málo obvyklé formy okrajů libické
mladohradištní keramiky z vrstvy 2, tj. z doby po r. 995
(1-6), pražská keramika ze střední-mladší doby hradištní
z vrstvy 3 z 10.stol. (7-8) a libické napodobenina praž-
ského hrnce s kalichovitým okrajem z destrukce vnitřní hra-
dební zdi z 28.9.995 (9). 1 - 2 sonda 2b, vrstva 2 (55/74);
3 sonda 2c, vrstva 2 (86/74); 4-5 sonda 2c, vrstva 2
(90/74); 6-sonda 2b, ornice/vrstva 2 (48/74); 7 - 8
sonda 2b, vrstva 3 (121/74); 9 sonda 2c, destrukce vnitřní
hradební zdi (117/74). Kresba H.Komárková (7 - 9) a
J.Justová (1
6).
Na obrázku 30 31 jsou fotografické snímky přechodné
rekonstrukce zoomorfního aquamanile, jehož zlomky, nalezené
rozptýleně v sondě 2c, jsem v roce 1979 umístila na rekonstruo-
vané jádro vymodelované ze sochařské hlíny. Obrázky dokumentují
rekonstruované torzo aquamanile z různých stran.
Obr. 30. Sonda 2c (1974). Přechodná rekonstrukce keramic-
kého aquamanile na jádru ze sochařské hlíny (1979). Jednotlivé
zlomky aquamanile byly nalezeny v sondě 2c rozptýleně ve vrstvě
2, v destrukci vnitřní hradební zdi a na povrchu vrstvy 3.
1 pravá strana aquamanile; 2 pohled na torzo zepředu; 3 zadeček
zvířátka. Foto J.Spiegel.
Obr. 31. Sonda 2c (1974). Přechodná rekonstrukce keramic-
kého aquamanile na jádru ze sochařské hlíny (1979). Jednotlivé
zlomky aquamanile byly nalezeny v sondě 2c rozptýleně ve vrstvě
2, v DVHZ a na povrchu vrstvy 3. 1 levá strane torza;
hled na torzo zeshora.
2 po-
Foto J.Spiegel."	cs	(180, 25)	(1151, 25)	(1151, 1613)	(180, 1613)
image	105		(556, 33)	(600, 33)	(600, 52)	(556, 52)
image	Texty		(724, 29)	(795, 28)	(795, 51)	(724, 52)
image	a		(814, 28)	(826, 28)	(826, 50)	(814, 50)
image	komentáře		(841, 27)	(972, 25)	(972, 48)	(841, 50)
image	k		(725, 53)	(740, 53)	(740, 73)	(725, 73)
image	obrázkům		(756, 52)	(873, 53)	(873, 74)	(756, 73)
image	s		(889, 54)	(900, 54)	(900, 74)	(889, 74)
image	nálezy		(916, 54)	(1004, 55)	(1004, 76)	(916, 75)
image	Sonda		(724, 77)	(799, 77)	(799, 99)	(724, 99)
image	2a		(812, 77)	(843, 77)	(843, 99)	(812, 99)
image	2d		(886, 77)	(916, 77)	(916, 99)	(886, 99)
image	(		(935, 77)	(945, 77)	(945, 99)	(935, 99)
image	1974		(945, 77)	(1004, 77)	(1004, 100)	(945, 100)
image	)		(1006, 78)	(1016, 78)	(1016, 100)	(1006, 100)
image	1-		(208, 171)	(253, 171)	(253, 197)	(208, 197)
image	sonda		(269, 171)	(341, 171)	(341, 197)	(269, 197)
image	2b		(355, 171)	(386, 171)	(386, 197)	(355, 197)
image	,		(390, 171)	(396, 171)	(396, 197)	(390, 197)
image	vrstva		(414, 171)	(503, 171)	(503, 198)	(414, 198)
image	2		(519, 172)	(531, 172)	(531, 198)	(519, 198)
image	(		(551, 172)	(560, 172)	(560, 198)	(551, 198)
image	55/74		(561, 172)	(637, 172)	(637, 198)	(561, 198)
image	)		(636, 172)	(648, 172)	(648, 198)	(636, 198)
image	;		(651, 172)	(661, 172)	(661, 198)	(651, 198)
image	2-		(695, 174)	(739, 174)	(739, 196)	(695, 196)
image	sonda		(755, 174)	(827, 175)	(827, 197)	(755, 196)
image	2a		(841, 175)	(873, 175)	(873, 197)	(841, 197)
image	,		(876, 175)	(883, 175)	(883, 197)	(876, 197)
image	vrstva		(900, 175)	(989, 176)	(989, 199)	(900, 198)
image	2		(1003, 176)	(1019, 176)	(1019, 198)	(1003, 198)
image	/		(1019, 176)	(1034, 176)	(1034, 198)	(1019, 198)
image	/		(206, 209)	(223, 209)	(223, 234)	(206, 234)
image	vrstva		(222, 209)	(313, 209)	(313, 234)	(222, 234)
image	3		(327, 209)	(342, 209)	(342, 234)	(327, 234)
image	(		(360, 209)	(370, 209)	(370, 234)	(360, 234)
image	17/74		(369, 209)	(444, 209)	(444, 234)	(369, 234)
image	)		(447, 209)	(456, 209)	(456, 234)	(447, 234)
image	;		(461, 209)	(469, 209)	(469, 234)	(461, 234)
image	3-		(504, 209)	(548, 209)	(548, 234)	(504, 234)
image	sonda		(563, 209)	(634, 209)	(634, 234)	(563, 234)
image	2a		(649, 209)	(680, 209)	(680, 234)	(649, 234)
image	,		(685, 209)	(691, 209)	(691, 234)	(685, 234)
image	vrstva		(709, 209)	(798, 209)	(798, 234)	(709, 234)
image	3		(813, 209)	(825, 209)	(825, 234)	(813, 234)
image	(		(846, 209)	(855, 209)	(855, 234)	(846, 234)
image	134/74		(857, 209)	(944, 209)	(944, 234)	(857, 234)
image	)		(947, 209)	(956, 209)	(956, 234)	(947, 234)
image	;		(962, 209)	(969, 209)	(969, 234)	(962, 234)
image	4		(1003, 209)	(1020, 209)	(1020, 234)	(1003, 234)
image	-		(208, 246)	(225, 246)	(225, 270)	(208, 270)
image	sonda		(239, 246)	(313, 246)	(313, 270)	(239, 270)
image	2b		(326, 246)	(355, 246)	(355, 270)	(326, 270)
image	,		(360, 246)	(367, 246)	(367, 270)	(360, 270)
image	destrukce		(386, 246)	(516, 246)	(516, 270)	(386, 270)
image	vnitřní		(532, 246)	(635, 246)	(635, 270)	(532, 270)
image	hradební		(651, 246)	(767, 246)	(767, 270)	(651, 270)
image	zdi		(785, 246)	(825, 246)	(825, 270)	(785, 270)
image	(		(846, 246)	(854, 246)	(854, 270)	(846, 270)
image	52/74		(857, 246)	(932, 246)	(932, 270)	(857, 270)
image	)		(931, 246)	(943, 246)	(943, 270)	(931, 270)
image	.		(946, 246)	(957, 246)	(957, 270)	(946, 270)
image	Kresba		(209, 283)	(296, 283)	(296, 301)	(209, 301)
image	:		(302, 283)	(309, 283)	(309, 301)	(302, 301)
image	H.		(326, 283)	(349, 283)	(349, 301)	(326, 301)
image	Komárková		(356, 283)	(489, 283)	(489, 301)	(356, 301)
image	.		(490, 283)	(499, 283)	(499, 301)	(490, 301)
image	80		(532, 448)	(546, 448)	(546, 453)	(532, 453)
image	str		(1065, 80)	(1107, 80)	(1107, 98)	(1065, 98)
image	.		(1110, 80)	(1118, 80)	(1118, 98)	(1110, 98)
image	6		(1138, 80)	(1151, 80)	(1151, 98)	(1138, 98)
image	Obr		(298, 331)	(339, 331)	(339, 355)	(298, 355)
image	.		(342, 331)	(352, 331)	(352, 355)	(342, 355)
image	28.		(368, 331)	(409, 331)	(409, 355)	(368, 355)
image	Některé		(429, 331)	(530, 331)	(530, 355)	(429, 355)
image	varianty		(547, 331)	(664, 331)	(664, 355)	(547, 355)
image	libické		(680, 331)	(780, 331)	(780, 355)	(680, 355)
image	""""		(800, 331)	(809, 331)	(809, 355)	(800, 355)
image	keramiky		(811, 331)	(929, 331)	(929, 355)	(811, 355)
image	slavní		(946, 331)	(1033, 331)	(1033, 355)	(946, 355)
image	kovské		(208, 367)	(296, 367)	(296, 389)	(208, 389)
image	fáze		(310, 367)	(369, 367)	(369, 389)	(310, 389)
image	""""		(371, 367)	(382, 367)	(382, 389)	(371, 389)
image	,		(390, 367)	(396, 367)	(396, 389)	(390, 389)
image	nalezené		(414, 367)	(530, 367)	(530, 389)	(414, 389)
image	v		(547, 367)	(560, 367)	(560, 389)	(547, 389)
image	destrukci		(577, 367)	(706, 367)	(706, 389)	(577, 389)
image	vnitřní		(724, 367)	(825, 367)	(825, 389)	(724, 389)
image	hradební		(842, 367)	(959, 367)	(959, 389)	(842, 389)
image	zdi		(974, 367)	(1016, 367)	(1016, 389)	(974, 389)
image	v		(208, 403)	(222, 403)	(222, 421)	(208, 421)
image	sondě		(239, 403)	(308, 403)	(308, 421)	(239, 421)
image	2c		(325, 403)	(352, 403)	(352, 421)	(325, 421)
image	.		(355, 403)	(368, 403)	(368, 421)	(355, 421)
image	1		(398, 402)	(415, 402)	(415, 427)	(398, 427)
image	,		(418, 402)	(425, 402)	(425, 427)	(418, 427)
image	3		(445, 402)	(460, 402)	(460, 427)	(445, 427)
image	,		(463, 402)	(470, 402)	(470, 427)	(463, 427)
image	5		(486, 402)	(501, 402)	(501, 427)	(486, 427)
image	,		(507, 402)	(514, 402)	(514, 427)	(507, 427)
image	6		(531, 402)	(545, 402)	(545, 427)	(531, 427)
image	sonda		(562, 402)	(635, 402)	(635, 427)	(562, 427)
image	2c		(650, 402)	(677, 402)	(677, 427)	(650, 427)
image	,		(684, 402)	(690, 402)	(690, 427)	(684, 427)
image	DVHZ		(709, 402)	(768, 402)	(768, 427)	(709, 427)
image	(		(786, 402)	(794, 402)	(794, 427)	(786, 427)
image	117/74		(796, 402)	(885, 402)	(885, 427)	(796, 427)
