IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"DVHZ/ vrst va 3:
- 28-
Z rozhraní DVHZ a vrstvy 3 pocházejí nálezy, uložené v sáčku
23/74: ""Sonda 2 tj. 2a7, mezi metrem 3 a 4, vrstva 50-70 cm.
29.5.""
Vrstva 3 (z 1 0. století):
Nálezové situace (tj. sáčky) číslo:
1) 28/74: ""Sonda 2 tj. 2a), cca 2-4 m (místa bez opuky),
70-90 cm. 30.5.'
2) 30/74:
3) 49/74:
""Sonda 2 (tj. 2a/, 2-3 m (bez opuky), 90-110 cm
70-907. 30.5.""
""Sonda 2a, bezprostřední okolí ohniště u 4. metru (Obr.14.
sondy (při sz. stěně sondy) a velkých kamenů v sv.
sousedství ohniště, úroveň povrchu ohniště až úroveň
povrchu velkých placáků v sv. sousedství ohniště. 7.6.""
4) 51/74: ""Sonda 2b, skupina opukových kamenů v úrovni 60 cm
pod povrchem: 10.6.""
S
úroveň 90-100 cm<
pod dnes. povrchem
165 cm
20cm
5) 59/74: ""Sonda 2b, úroveň cca 60 cm pod povrchem (""slavníkovská
vrstva"" šedá pod tmavší vrstvou s úlomky opuky). 12.6.""
destrukce hradby
slav. hor
ohniště
sokl
N
3.9m
S
6) 61/74: ""resp. 61a, 61b Sonda 2a, při začišťování povrchu
kamení (v okolí ohniště, leč níže), úroveň cca 90-100
cm. 12.6. V šedé vrstvě pod tmavší vrstvou s drob.
opukou + pod destrukčním kuželem hradební zdi to je.""
Obr. 15.
drobnější kameni
(opuka)
61 a
3.1m
2.5m
ornice
2m
tmavá vrstva
s drob. úlomky opuky
slavnikovský horizont = šedá vrstva
opukove placáky (zed)
(61 b)"	cs	(118, 43)	(1177, 43)	(1177, 1675)	(118, 1675)
image	DVHZ		(155, 121)	(259, 123)	(259, 143)	(155, 141)
image	/		(269, 124)	(293, 124)	(293, 143)	(269, 143)
image	vrst		(318, 128)	(420, 128)	(420, 141)	(318, 141)
image	va		(437, 128)	(479, 128)	(479, 141)	(437, 141)
image	3		(511, 126)	(526, 126)	(526, 142)	(511, 142)
image	:		(529, 126)	(539, 126)	(539, 142)	(529, 142)
image	-		(498, 43)	(513, 43)	(513, 57)	(498, 57)
image	28		(524, 43)	(555, 43)	(555, 57)	(524, 57)
image	Z		(153, 195)	(169, 195)	(169, 217)	(153, 217)
image	rozhraní		(187, 195)	(302, 195)	(302, 217)	(187, 217)
image	DVHZ		(320, 195)	(376, 195)	(376, 217)	(320, 217)
image	a		(393, 195)	(404, 195)	(404, 217)	(393, 217)
image	vrstvy		(422, 196)	(511, 196)	(511, 218)	(422, 218)
image	3		(527, 196)	(540, 196)	(540, 218)	(527, 218)
image	pocházejí		(556, 196)	(685, 197)	(685, 220)	(556, 219)
image	nálezy		(706, 197)	(791, 197)	(791, 219)	(706, 219)
image	,		(798, 197)	(803, 197)	(803, 219)	(798, 219)
image	uložené		(824, 197)	(924, 197)	(924, 220)	(824, 220)
image	v		(940, 198)	(953, 198)	(953, 220)	(940, 220)
image	sáčku		(971, 198)	(1043, 198)	(1043, 220)	(971, 220)
image	23/74		(153, 242)	(229, 242)	(229, 265)	(153, 265)
image	:		(234, 242)	(244, 242)	(244, 265)	(234, 265)
