IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"-13-
14) 97/74: ""Sonda 2d, tmavá vrstva s drobnými kaménky (poslavní-
kovská), 40-50/60 cm (cca v 50/60 cm horní hladina
hnědé slavníkovské vrstvy. 23.7."".
15) 167/74: ""2.11.74 záchr. akce Libice n. C. u Svobodů výkop pro
studnu o ø 1,4 m, ve vzdálenosti 11 m severovýchodně
od severního rohu sondy 2c ... 20-35/40 cm kult.vrstva
(tmavá hnědošedá hlína, promíšená místy drobnými opuk.
kamínky) s nálezy sáček ... 167... bez posledních
10 cm kult. vrstvy"".
...
16) 168/74:""2.11.74 záchr. akce Libice n. C. u Svobodů výkop pro
studnu o Ø 1,4 m, ve vzdálenosti 1lm severovýchodně od
severního rohu sondy 2 c... 20-35/40 cm kult. vrstva
(tmavá hnědošedá hlína, promíšená místy drobnými opuk.
kamínky) s nálezy
168
spodních 10 cm
kulturní vrstvy"".
.ܐܐ z
0.
sáček
Při výzkumu v sondě 2 byly zjištěny různé varianty vrstvy 2
12. stol., které se liší svými příměsmi nebo zbarvením.
Tyto varianty vrstvy 2 jsou popsány v Seznamu vrstev a výplní,
bude
V NZ za rok 1975 srv. komentář k plánům na str. 92 této NZ.)
7); Vrstva 2 se nalézala
který
připojen k plánům (položky 2
-
pod ornici/drnem na celé ploše sond 2a
2d, zkoumaných v r. 1974,
které byly situované v prostoru opevnění pobořeného v r. 995 a v
jeho blízkosti.
Vrstva 2 (přemyslovská)/ vrstva 3
(10. s t o 1.):
z rozhraní obou vrstev pocházejí následující sáčky:
1) 17/74: ""Sonda 2 (tj. 2a7, její sv. konec (poslední 3 m její
délky), 40-60 cm. 28.5."". Obr. 27:27
2) 27/74: ""Sonda 2 tj. 2a7, 4-9,2 m (bez opuky), 70-90 (50-70)
cm. 29.5., 30.5."",
3) 62/74: ""Sonda 2b, sv. část sondy až po okraj vnitřního příkopu
slavníkovská vrstva""7, 60-80/90 cm. 12.-14.6., 17.6.-
-19.6. !! + zejména při sv. okraji sondy spodní partie
vrstvy s drob. opukovým kamením, jež nad ""slavnikovskou""
a destrukč. kuželem (tato vrstva s drob. opuk. kameny
jde při sv. okraji sondy níže - viz profil"". Obr. 26:2.
4) 89/74: ""Sonda 2c, její sev. roh
S
(Fe stylus)
135 cm
15 cm
tmavošedá vrstva s drobnými kaménky, hl. 30 cm pod dnešním
povrchem. 22.7.""."	cs	(136, 70)	(1155, 70)	(1155, 1554)	(136, 1554)
image	-13		(486, 70)	(542, 70)	(542, 85)	(486, 85)
image	14		(144, 114)	(171, 114)	(171, 137)	(144, 137)
image	)		(176, 114)	(186, 114)	(186, 137)	(176, 137)
image	97/74		(204, 114)	(277, 114)	(277, 137)	(204, 137)
image	:		(282, 114)	(290, 114)	(290, 137)	(282, 137)
image	""""		(309, 114)	(318, 114)	(318, 137)	(309, 137)
image	Sonda		(322, 114)	(392, 114)	(392, 138)	(322, 138)
image	2d		(411, 115)	(437, 115)	(437, 138)	(411, 138)
image	,		(445, 115)	(450, 115)	(450, 138)	(445, 138)
image	tmavá		(471, 115)	(540, 115)	(540, 139)	(471, 139)
image	vrstva		(557, 116)	(643, 116)	(643, 139)	(557, 139)
image	s		(663, 116)	(673, 116)	(673, 139)	(663, 139)
