IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"27
č. neg.
51 127
Tab. 14
Sonda 2b (1974). Vpředu část základu podezdívky (jižní) budovy
orientované V-Z, uprostřed zbytek destrukčních sutí budovy,
vzadu destrukce vnitřní hradební zdi. Pohled od SV. Foto J. Justová.
28
č. neg.
51 128
Sonda 2a-2c (1974). Pohled do vnitřního příkopu opevnění od V.
Vpravo destrukční suti budovy z 10. století, orientované V-Z.
Vlevo u JZ stěny sondy 2b leží ve vrstvě 3 ohniště VI a VII. Foto J. Justová."	cs	(175, 38)	(1165, 38)	(1165, 1488)	(175, 1488)
image	27		(967, 548)	(998, 549)	(997, 569)	(966, 568)
image	č		(939, 581)	(953, 582)	(952, 601)	(938, 600)
image	.		(956, 582)	(965, 583)	(964, 602)	(955, 601)
image	neg		(982, 584)	(1026, 587)	(1024, 606)	(981, 603)
image	.		(1030, 587)	(1038, 588)	(1037, 607)	(1029, 606)
image	51		(937, 606)	(969, 606)	(969, 628)	(937, 628)
image	127		(982, 606)	(1026, 606)	(1026, 628)	(982, 628)
image	Tab		(1047, 40)	(1101, 39)	(1101, 62)	(1047, 63)
image	.		(1103, 40)	(1109, 40)	(1109, 62)	(1103, 62)
image	14		(1118, 39)	(1146, 39)	(1146, 61)	(1118, 61)
image	Sonda		(182, 657)	(260, 658)	(260, 684)	(182, 683)
image	2b		(273, 658)	(303, 658)	(303, 684)	(273, 684)
image	(		(317, 659)	(329, 659)	(329, 684)	(317, 684)
image	1974		(332, 659)	(388, 660)	(388, 685)	(332, 684)
image	)		(392, 660)	(401, 660)	(401, 685)	(392, 685)
image	.		(410, 660)	(416, 660)	(416, 685)	(410, 685)
image	Vpředu		(434, 660)	(525, 661)	(525, 687)	(434, 686)
image	část		(540, 661)	(596, 662)	(596, 688)	(540, 687)
image	základu		(614, 661)	(717, 662)	(717, 688)	(614, 687)
image	podezdívky		(732, 663)	(879, 664)	(879, 690)	(732, 689)
image	(		(892, 665)	(903, 665)	(903, 690)	(892, 690)
image	jižní		(910, 664)	(981, 665)	(981, 691)	(910, 690)
image	)		(983, 666)	(993, 666)	(993, 691)	(983, 691)
image	budovy		(1010, 665)	(1099, 666)	(1099, 692)	(1010, 691)
image	orientované		(185, 683)	(345, 684)	(345, 709)	(185, 708)
image	V		(361, 685)	(376, 685)	(376, 709)	(361, 709)
image	-		(378, 685)	(391, 685)	(391, 709)	(378, 709)
image	Z		(391, 685)	(403, 685)	(403, 709)	(391, 709)
image	,		(410, 685)	(416, 685)	(416, 709)	(410, 709)
image	uprostřed		(436, 685)	(567, 686)	(567, 711)	(436, 710)
image	zbytek		(585, 687)	(672, 688)	(672, 712)	(585, 711)
image	destrukčních		(688, 687)	(863, 688)	(863, 713)	(688, 712)
image	sutí		(880, 689)	(936, 689)	(936, 714)	(880, 714)
image	budovy		(953, 690)	(1041, 691)	(1041, 716)	(953, 715)
image	,		(1042, 691)	(1051, 691)	(1051, 715)	(1042, 715)
image	vzadu		(183, 709)	(259, 710)	(259, 728)	(183, 727)
image	destrukce		(274, 709)	(404, 710)	(404, 729)	(274, 728)
image	vnitřní		(435, 704)	(539, 705)	(539, 733)	(435, 732)
