IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"Přír. číslo Sonda
číslo sáčku
/74-70 70 2b
/74-71 71 2b
/74-72 72 2b
/74-73 73 2b
/74-74 74
/74-75 75
2b
2b
0,
KJ,
V.
+části
V.3,
10 cm
nad u-
rovní
1.fáze-
-1.fáze
V.3,
svah
vnitř.
příkopu
V.3,
povrch
plochy
kaménků
v. 3,
svah
vnitř.
příkopu
Datov.
10.st.
68
10.st.
DVHZ, r.995
spodek
nád.
10.st. 0
DVHZ, r.995
její
povrch
0
-M1DH
52 MIDH
70 DH
celkem 171 střepů
10.st. 0
9. Seznam nálezů: Sonda 2a-2d
Sezóna 1974 - str. 8
0
4545 střepů z předchozí strany
Obsah
střepy
1 luž.
12 StřDH
36 Sty-
2 Stř-
-M1DH
7 MIDH
11 DH
celkem 20 střepů
2 StřDH
23 Stř-
0
-M1DH
24 M1DH
38 DH
1 sáček s pravdě-
celkem 87 střepů podobným ziomečkem
žernovu
1 luž.
2 StřDH
60 Stř-
-M1DH
30 M1DH
76 DH
celkem 169 střepů
0
1 luž.
29 Stř-
-MIDH
21 M1DH
37 DH
celkem 88 střepů
1 luž.
2 StřDH
3 Stř-
-M1DH
ostatní
6 DH
celkem 12 střepů
celkem 5092 střepů
1 sáček s 1 zlom-
kem mazanice,
1 sáč.zvíř.kostí,
1 sáč.uhlíků,
1 sáč. vzorků
/2 kameny/,
1 sáč.se zlomkem
že le zné strusky
1 sáč.s úlomkem
mazanice,
1 sáč.zvíř.kostí,
1 sáč.uhlíků,
1 sáč. zvíř.kostí,
1 sáč.uhlíků,
1 sáč.s úlomkem
železné strusky
1 sáč.zvíř.kostí,
1 sáč.uhlíků,
1 sáč.vzorků
/2 kameny/,
1 sáček s 2 kusy
železné strusky
1 sáček s2 hrnčíř.
čepelemi ze střepů,
1 sáč.zvíř.kostí,
1 sáček uhlíků,
1 sáček s úlomkem
žele zné strusky
1 sáček s 1 zvíř.
kostí,
1 sáček s uhlíky"	cs	(130, 25)	(1166, 25)	(1166, 1627)	(130, 1627)
image	Přír		(142, 176)	(202, 177)	(202, 200)	(142, 199)
image	.		(206, 177)	(214, 177)	(214, 199)	(206, 199)
image	číslo		(232, 177)	(304, 178)	(304, 201)	(232, 200)
image	Sonda		(321, 178)	(394, 179)	(394, 202)	(321, 201)
image	číslo		(141, 203)	(216, 204)	(216, 226)	(141, 225)
image	sáčku		(232, 205)	(306, 206)	(306, 227)	(232, 226)
image	/		(139, 327)	(158, 327)	(158, 349)	(139, 349)
image	74-70		(158, 327)	(230, 327)	(230, 349)	(158, 349)
image	70		(261, 327)	(288, 327)	(288, 349)	(261, 349)
image	2b		(332, 331)	(364, 331)	(364, 347)	(332, 347)
