IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"103
La komentare
Texty k obrázkům s nálezy
Sonda 2a 2d (1974) - str. 4
keramiky, 5 okrajový střep přihlazované keramiky zatím blíže
neurčeného původu. Správné postavení střepu 2 ukazuje šipka se
základnou.
Obr. 13. Sonda 2b (1974), destrukce vnitřní hradební zdi
(28.9.995), nálezová situace 65/74. 19 výběr libické kera-
miky.
Obr. 14. Sonda 2a (1974), vrstva 3 z 10.stol., horizont
mezi ohništěm III a povrchem základu pravděpodobného kněžského
domu, nálezová situace 49/74. 1 - 7 výběr libické keramiky.
Obr. 15. Sonda 2a (1974), vrstva 3 z 10. stol., povrch
opukové destrukce při jižní líci jižní podezdívky pravděpodob-
ného kněžského domu, nálezová situace 61a/74. 1 - 7 výběr li-
bické keramiky.
-
Obr. 16. Sonda 2b (1974), vrstva 3 z 10. stol., povrch
destrukce jižní podezdívky pravděpodobného kněžského domu, ná-
lezová situace 81/74. 1-7 výběr libické keramiky. Správné
postavení střepů 2 4 ukazují šipky se základnou.
Obr. 17. Sonda 2a + 2b (1974), vrstva 3 z 10. stol., povrch
opukové destrukce při jižní líci jižní podezdívky pravděpodob-
ného kněžského domu, nálezová situace 99/74. 1 - 2 libická kera-
mika, výběr.
Obr. 10. Sonda 2a + 2b (1974), vrstva 3 z 10.stol., povrch
opukové destrukce při jižní líci jižní podezdívky pravděpodob-
ného kněžského domu, nálezová situace 99/74. 1 - 6 výběr libic-
ké keramiky. Správné postavení střepu 6 ukazuje šipka se základ-
nou.
Obr. 19. Sonda 2b (1974), vrstva 3 z 10.stol., povrch
opukové destrukce při jižní líci jižní podezdívky pravděpodob-
ného kněžského domu, nálezová situace 102/74. 1-7 výběr libic-
ké keramiky. Správné postevení střepu 5 ukazuje šipka se základ-
nou.
Obr. 20. Sonda 2b (1974), vrstva 3 z 10.stol., povrch
opukové destrukce při jižní líci jižní podezdívky pravděpodob-
ného kněžského domu, nálezová situace 102/74. 17 výběr libic-
ké keramiky.
Obr. 21. Sonda 2a + 2b (1974), destrukce při jižní líci"	cs	(173, 5)	(1139, 5)	(1139, 1547)	(173, 1547)
image	103		(572, 30)	(617, 30)	(617, 49)	(572, 49)
image	La		(755, 6)	(784, 6)	(784, 24)	(755, 24)
image	komentare		(798, 6)	(935, 5)	(935, 23)	(798, 24)
image	Texty		(711, 29)	(785, 29)	(785, 52)	(711, 52)
image	k		(801, 29)	(816, 29)	(816, 52)	(801, 52)
image	obrázkům		(831, 29)	(947, 29)	(947, 52)	(831, 52)
image	s		(965, 29)	(976, 29)	(976, 52)	(965, 52)
image	nálezy		(991, 29)	(1080, 29)	(1080, 52)	(991, 52)
image	Sonda		(711, 52)	(785, 52)	(785, 74)	(711, 74)
image	2a		(800, 52)	(831, 52)	(831, 74)	(800, 74)
image	2d		(873, 53)	(903, 53)	(903, 75)	(873, 75)
image	(		(921, 53)	(931, 53)	(931, 75)	(921, 75)
image	1974		(932, 53)	(992, 53)	(992, 75)	(932, 75)
image	)		(994, 53)	(1005, 53)	(1005, 75)	(994, 75)
image	-		(1019, 56)	(1036, 56)	(1036, 73)	(1019, 73)
