IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"G.6794
LIBICE nad Cidlinou, okr. Nymburk
sonda 2a - 2d
okrsek pravděpodobného kněžského domu
na předhradí slovanského hradiště
výzkum 1974"	cs	(373, 384)	(1055, 384)	(1055, 692)	(373, 692)
image	G.6794		(920, 384)	(1055, 384)	(1055, 422)	(920, 422)
image	LIBICE		(374, 485)	(540, 486)	(540, 511)	(374, 510)
image	nad		(567, 487)	(610, 487)	(610, 511)	(567, 511)
image	Cidlinou		(627, 487)	(744, 488)	(744, 512)	(627, 511)
image	,		(750, 488)	(756, 488)	(756, 512)	(750, 512)
image	okr		(777, 488)	(818, 488)	(818, 512)	(777, 512)
image	.		(822, 488)	(830, 488)	(830, 512)	(822, 512)
image	Nymburk		(849, 488)	(951, 489)	(951, 514)	(849, 513)
image	sonda		(524, 537)	(654, 536)	(654, 556)	(524, 557)
image	2a		(685, 537)	(720, 539)	(719, 555)	(684, 553)
image	-		(730, 540)	(748, 541)	(747, 556)	(729, 555)
image	2d		(759, 537)	(788, 537)	(788, 555)	(759, 555)
image	okrsek		(390, 585)	(478, 585)	(478, 607)	(390, 607)
image	pravděpodobného		(493, 585)	(715, 585)	(715, 607)	(493, 607)
image	kněžského		(730, 585)	(863, 585)	(863, 607)	(730, 607)
image	domu		(879, 585)	(939, 585)	(939, 607)	(879, 607)
image	na		(418, 620)	(447, 620)	(447, 643)	(418, 643)
image	předhradí		(464, 620)	(595, 620)	(595, 643)	(464, 643)
image	slovanského		(613, 620)	(774, 620)	(774, 643)	(613, 643)
image	hradiště		(789, 620)	(905, 620)	(905, 643)	(789, 643)
image	výzkum		(492, 670)	(656, 670)	(656, 691)	(492, 691)
image	1974		(700, 669)	(804, 670)	(804, 691)	(700, 690)
