IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"3
V roce 1977 byla jako prvá zkoumána mohyla, označená na plá-
nu jako mohyla 10. Nacházela se na dnešním JZ obvodu pohřebiš-
tě, v průseku vykáceném západně od st. silnice a s ní rovno-
běžném ve směru J-S. Kromě hluboce vyježděných kolejí měla po-
vrch viditelně nepoškozený. Její rozměry byly: průměr 13 m a
v. 0,90 m. Horní povrchová vrstva byla travnatá a mechovitá a
byla postupně odkopávána nejprve v západní, pak ve východní
polovině mohyly po jednotlivých sektorech. Pod povrchovou vrst-
vou se ukázalo drobnější kamení, tvořící kryt téměř v celé již-
ní větší polovině mohyly (obr. 1 a 2). Pařezy pokácených stro-
mů byly odstraňovány až ve 3. vrstvě, kde byly kameny pevněji
lpící v zemi. V severní menší polovině mohyly nebyl souvislý
kamenný kryt (obr. 3:3 a 4:1), pouze hlinitý násyp s kameny,
který se zvolna k severnímu pevnému bodu snižoval, až téměř
splýval s okolním terénem. Po provedené dokumentaci byla od-
straněna horní první vrstva menších kamenů (obr. 5:1, 2) po ce-
lé ploše jižní části a pod ní se nacházela druhá vrstva kame-
nů pevněji zasazených, jejíž obvod byl menší a tvořily ho vět-
ší a hlouběji zasazené kameny, zvláště na JV a V obvodu této
vrstvy. Po očistění a nakreslení byly z této druhé vrstvy ode-
brány nejvýše položené kameny a ponechány pod nimi ležící vět-
ší a na plocho položené, které bylo možno považovat za třetí
vrstvu, nejlépe upravenou na rozhraní JZ a JV sektoru a pod
vrcholem mohyly. V JV sektoru, blíže jižnímu obvodu se objevi-
lo kruhovité uspořádání plochých kamenů a v jeho blízkosti ně-
kolik zlomků keramiky ze zdobené nádobky a posléze další stře-
py, pevně držící mezi kameny v hlíně. Celkem se zlomky nachá-
zely asi na ploše 20x30 cm. Z této části byly odebrány další
kameny a ukázalo se,
že směrem od J obvodu ku středové části"	cs	(181, 46)	(1113, 46)	(1113, 1517)	(181, 1517)
image	3		(1091, 46)	(1106, 46)	(1106, 64)	(1091, 64)
image	V		(224, 131)	(242, 131)	(242, 157)	(224, 157)
image	roce		(256, 131)	(313, 131)	(313, 157)	(256, 157)
image	1977		(328, 131)	(388, 131)	(388, 157)	(328, 157)
image	byla		(404, 131)	(463, 131)	(463, 157)	(404, 157)
image	jako		(478, 131)	(535, 131)	(535, 157)	(478, 157)
image	prvá		(551, 131)	(610, 131)	(610, 157)	(551, 157)
image	zkoumána		(626, 131)	(744, 131)	(744, 157)	(626, 157)
image	mohyla		(758, 131)	(847, 131)	(847, 157)	(758, 157)
image	,		(850, 131)	(855, 131)	(855, 157)	(850, 157)
