IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"Přír. Číslo Sonda 0,
číslo sáčku
KJ,
V.
+části
/74-137 137 2b
/74-138 138
/74-139 139 2c
2c
/74-140 140 2b
/74-141 141
x
2c
V.3,
v suti
nad J
podezdív-
Datov.
kou kněž.
domu
10.st.
DVHZ, rok
spodní 995
horizont
nad v.3
v příkopě
80-
v.3,
prvních
20 cm
1 sáč. vzorků /2 ka-
meny+1 zkamenělina/,
1 sáč.s kusem že-
lezné strusky
V.3, 10.st.
úroveň
3. fáze
8818 střepů z předchozí strany
Obsah
DVHZ, rok 995 0
po povrch
v.3
nád. střepy
15 DH
celkem 21 střepů
9. Seznam nálezů: sonda 2a-2d
Sezóna 1974 - str.
20
O 4 luž.
2 Stř.-
-M1DH
-M1DH
5 M1DH
9 DH
celkem 17 střepů
10.st.
O
1 luž.
1 StřDH
1 Stř-
22 M1DH
56 DH
celkem 124 střepů
0
6 luž.
7 StřDH
28 Stř-
-M1DH
5 StřDH
ne bo
Stř-
-M1DH?
11 DH
celkem 20 stře pů
3 StřDH
6 Stř-
-MIDH
16 luž.
45 StřDH
43 Stř-
-M1DH
17 M1DH
156 DH
celkem 277 střepů
celkem 9277 střepů
ostatní
1 sáč.zvíř.kostí,
1 sáček s uhlíky
1 sáč.zvíř.kostí,
1 sáček s uhlíky
1 sáč.s 2 kusy
mazanice,
1 sáč.zvíř.kostí,
1 sáček s uhlíky
1 sáč.zvíř.kostí,
1 sáček s uhlíky,
1 sáček se vzor-
kem /kus svoru/,
1 zlomeček skel-
naté strusky v 1
sáčku
1/2,
1 sáček s přesle-
nu z plavené hlíny,
1 sáč.s týlní čás-
tí broušené seker-
ky z břidlice,
1 velký sáček zví-
řecích kostí,
1 sáč.se zlomkem
mazanice,
1 sáč.s uhlíky,"	cs	(143, 14)	(1185, 14)	(1185, 1649)	(143, 1649)
image	Přír		(147, 173)	(207, 173)	(207, 192)	(147, 192)
image	.		(210, 173)	(218, 173)	(218, 191)	(210, 191)
image	Číslo		(267, 170)	(339, 171)	(339, 192)	(267, 191)
image	Sonda		(355, 172)	(427, 173)	(427, 194)	(355, 193)
image	0		(457, 175)	(473, 175)	(473, 195)	(457, 195)
image	,		(474, 175)	(484, 175)	(484, 195)	(474, 195)
image	číslo		(150, 197)	(222, 198)	(222, 217)	(150, 216)
image	sáčku		(268, 197)	(341, 200)	(340, 218)	(267, 215)
image	KJ		(456, 195)	(488, 201)	(485, 220)	(452, 214)
image	,		(491, 202)	(499, 204)	(495, 221)	(488, 220)
image	V.		(458, 228)	(484, 228)	(484, 241)	(458, 241)
image	+		(444, 247)	(457, 247)	(457, 265)	(444, 265)
image	části		(457, 247)	(531, 247)	(531, 265)	(457, 265)
image	/		(145, 316)	(163, 316)	(163, 339)	(145, 339)
image	74-137		(163, 316)	(253, 316)	(253, 339)	(163, 339)
image	137		(282, 316)	(327, 316)	(327, 339)	(282, 339)
image	2b		(367, 317)	(400, 317)	(400, 335)	(367, 335)
image	/		(146, 521)	(165, 521)	(165, 544)	(146, 544)
image	74-138		(161, 520)	(253, 520)	(253, 543)	(161, 543)
image	138		(282, 522)	(327, 523)	(327, 544)	(282, 543)
image	/		(147, 750)	(165, 750)	(165, 774)	(147, 774)
image	74-139		(163, 749)	(253, 751)	(253, 776)	(163, 774)
image	139		(296, 753)	(340, 752)	(340, 772)	(296, 773)
image	2c		(365, 752)	(398, 752)	(398, 771)	(365, 771)
image	2c		(366, 522)	(401, 522)	(401, 540)	(366, 540)
image	/		(147, 1092)	(165, 1092)	(165, 1115)	(147, 1115)
image	74-140		(165, 1092)	(252, 1092)	(252, 1115)	(165, 1115)
image	140		(283, 1092)	(325, 1092)	(325, 1115)	(283, 1115)
image	2b		(367, 1093)	(399, 1094)	(398, 1113)	(366, 1112)
image	/		(147, 1331)	(164, 1331)	(164, 1354)	(147, 1354)
image	74-141		(165, 1331)	(254, 1331)	(254, 1354)	(165, 1354)
image	141		(282, 1331)	(327, 1331)	(327, 1354)	(282, 1354)
image	x		(190, 1444)	(206, 1444)	(206, 1455)	(190, 1455)
image	2c		(365, 1334)	(399, 1335)	(399, 1352)	(365, 1351)
image	V.3		(456, 321)	(500, 321)	(500, 340)	(456, 340)
image	,		(505, 321)	(515, 321)	(515, 340)	(505, 340)
image	v		(442, 346)	(456, 346)	(456, 362)	(442, 362)
image	suti		(473, 345)	(531, 344)	(531, 360)	(473, 361)
image	nad		(442, 367)	(484, 367)	(484, 385)	(442, 385)
image	J		(502, 367)	(516, 367)	(516, 384)	(502, 384)
image	podezdív		(441, 392)	(560, 389)	(560, 410)	(442, 413)
image	Datov		(562, 175)	(634, 175)	(634, 191)	(562, 191)
image	.		(638, 175)	(646, 175)	(646, 191)	(638, 191)
image	kou		(443, 415)	(486, 415)	(486, 432)	(443, 432)
