IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"- 97 -
La komentar
Texty k fototabulkám
Sonda 2a 2d (1974) str. 5
Tab. 19:37, č. neg. 51 137. Sonda 2d (1974). Zásobní
jáma č. VIII. Pohled od S.
Tab. 19:38, č. neg. 51 138. Sonda 2a-2c (1974). Pohled
od V. Západní část jižní podezdívky budovy orientované Z-V,
vpravo zbytek východní a západní příčky v interiéru budovy.
Vlevo vnitřní příkop a destrukce vnitřní hradební zdi.
Tab. 20:39, č. neg. 51 139. Sonda 2a, 2c (1974). Pohled
do sondy 2c od V. Vlevo vnitřní příkop opevnění, vpředu západ-
ní konec jižní podezdívky budovy orientované V-Z.
Tab. 20:40, č. neg. 51 140. Sonda 2a-2c (1974), pohled
od JV. Pohled do vnitřního příkopu opevnění. Uprostřed kontrol-
ní blok se zachovanou destrukcí vnitřní hradební zdi.
Tab. 21:41, č. neg. 51 141a, b. Sonda 2a-2c (1974).
Pohled (od JV) do vnitřního příkopu opevnění. V popředí kon-
trolní blok s destrukcí vnitřní hradební zdi.
Tab. 21:42, č. neg. 51 142. Sonda 2a-2c (1974). Vpravo
vnitřní příkop opevnění a kontrolní blok s destrukcí vnitřní
hradební zdi. Vlevo jižní podezdívka budovy orientované V-Z.
Pohled od Z.
Tab. 22:43, č. neg. 51 143. Sonda 2a-2c (1974). Vpředu
vnitřní příkop opevnění v sondě 2a a 2c, v pozadí jižní pode-
zdívka budovy orientované V-Z a kontrolní blok s destrukcí
vnitřní hradební zdi. Pohled od Z.
Tab. 22:44, č. neg. 51 144a, b. Sonda 2a-2c (1974) -
- pohled od ZSZ. Pohled do vnitřního příkopu opevnění, vzadu
část destrukčních sutí jižní podezdívky orientované budovy,
pec č. V a kontrolní blok s destrukcí vnitřní hradební zdi.
Tab. 23:45, č. neg. 51 145. Sonda 2b (1974). Část zá-
kladu jižní podezdívky budovy orientované V-Z a vyzděného ka-
nálku v interiéru budovy. Pohled od JZ.
Tab. 23:46, č. neg. 51 146. Sonda 2b (1974). Část zákla-
du jižní podezdívky budovy orientované V-Z a vyzděného kanálku
v interiéru budovy. Pohled od V. Za kanálkem destrukce východní
příčky v budově.
Tab. 24:47, č. neg. 51 147. Sonda 2b (1974). Část zákla-
du jižní podezdívky budovy orientované V-Z a vyzděného kanálku"	cs	(181, 3)	(1146, 3)	(1146, 1564)	(181, 1564)
image	-		(560, 34)	(578, 34)	(578, 51)	(560, 51)
image	97		(588, 34)	(618, 34)	(618, 51)	(588, 51)
image	-		(632, 34)	(649, 34)	(649, 51)	(632, 51)
image	La		(770, 8)	(795, 7)	(795, 27)	(770, 28)
image	komentar		(806, 7)	(912, 5)	(912, 25)	(806, 27)
image	Texty		(716, 31)	(791, 31)	(791, 54)	(716, 54)
image	k		(806, 31)	(821, 31)	(821, 53)	(806, 53)
image	fototabulkám		(836, 31)	(1012, 30)	(1012, 52)	(836, 53)
image	Sonda		(718, 56)	(793, 56)	(793, 76)	(718, 76)
image	2a		(805, 56)	(837, 56)	(837, 76)	(805, 76)
image	2d		(880, 56)	(909, 56)	(909, 76)	(880, 76)
image	(		(926, 57)	(936, 57)	(936, 77)	(926, 77)
image	1974		(938, 57)	(998, 57)	(998, 77)	(938, 77)
image	)		(1000, 57)	(1010, 57)	(1010, 77)	(1000, 77)
image	str		(1057, 60)	(1100, 60)	(1100, 78)	(1057, 78)
image	.		(1104, 60)	(1112, 60)	(1112, 78)	(1104, 78)
image	5		(1130, 60)	(1144, 60)	(1144, 78)	(1130, 78)
image	Tab		(274, 151)	(320, 151)	(320, 176)	(274, 176)
image	.		(322, 151)	(330, 151)	(330, 176)	(322, 176)
