IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"Mohyla 10
Hrob 1
5a/77- Bronzový tyčinkovitý náramek s kruhovitým průřezem
tyčinky na vnitřní straně zploštělý zdobený 5 skupinami příč-
ných rýžek, o celkovém 6 51 mm a 6 tyčinky 4 mm. Zelená lesk-
lá patina (obr. 14).
5b/77 Bronzový tyčinkovitý náramek s kruhovým průřezem ty-
činky, zdobený 6 skupinami příčných rýžek, 6 tyčinky 3 mm a
celkový 48 mm. Zelená lesklá patina (obr. 14).
-
Popis nálezů
5c/77- Malá bronzová plochá spirálka nejspíše z prstenu o
13 mm (obr. 14).
-
3/77.
Amforka na nožkovitém podstavci s vyšším, k okraji se
úžícím hrdlem, s 2 protilehlými uchy na rozhraní, s mírně za-
obleným spodkem zdobeným rytými vodorovnými, žebříčkovými,
cikcakovými pásy s dvojitou vodorovnou linií na rozhraní
s příčnými rýžkami. Výška 120 mm, okraje hrdla 80 mm, pod-
stavce 70 mm, největší šířka spodku 120 mm (obr. 14).
4/77 - Malá koflíkovitá miska s uchem pod okrajem, mírně za-
oblenými stěnami a s výrazným omfalem na dně, výška 46 mm,
okraje 150 mm, 6 dna 50 mm (obr. 14).
Hrob 2
7
7a/77 Pět zlomků ze čtyřhranné jehlice s malým zlomkem patr-
ně zavinuté hlavice o celkové d. 85 mm, š. tyčinky 2 mm."	cs	(184, 58)	(1108, 58)	(1108, 1451)	(184, 1451)
image	Mohyla		(184, 141)	(274, 140)	(274, 162)	(184, 163)
image	10		(287, 140)	(317, 140)	(317, 161)	(287, 161)
image	Hrob		(186, 288)	(245, 288)	(245, 305)	(186, 305)
image	1		(260, 288)	(274, 288)	(274, 305)	(260, 305)
image	5a		(187, 345)	(218, 345)	(218, 370)	(187, 370)
image	/		(216, 345)	(231, 345)	(231, 370)	(216, 370)
image	77-		(230, 345)	(288, 345)	(288, 370)	(230, 370)
image	Bronzový		(303, 345)	(423, 345)	(423, 370)	(303, 370)
image	tyčinkovitý		(440, 345)	(600, 345)	(600, 370)	(440, 370)
image	náramek		(614, 345)	(718, 345)	(718, 370)	(614, 370)
image	s		(736, 345)	(747, 345)	(747, 370)	(736, 370)
image	kruhovitým		(762, 345)	(911, 345)	(911, 370)	(762, 370)
image	průřezem		(926, 345)	(1045, 345)	(1045, 370)	(926, 370)
image	tyčinky		(188, 394)	(292, 394)	(292, 419)	(188, 419)
image	na		(304, 394)	(335, 394)	(335, 419)	(304, 419)
