IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"9) 58/74: ""Sonda 2b, jv. hrana soklu na němž při sz. hraně
sondy 2b ponechána kam. destrukce, při začišťování
opuky, úroveň cca 30/40-60/70 cm pod povrchem. 12.6."" Obr.
10.
10) 60/74: ""Sonda 2b, její jz. část jv. od soklu s destrukcí
(destrukční kužel), 60 - max. (při jz. hraně sondy)
80/90/100 cm. 12.6., 14.6. Směrem do sondy jdeme po
stoupajícím povrchu slavníkovského horizontul/vnitřní
Obr. 26:4.
11) 64/74: ""Sonda 2b, opuková destrukce při jz. hraně sondy,
90-100 cm(jdeme- zatím nahrubo po stěně vnitřního
příkopu). 14.6., 17.6."" Obr. 11.
12) 65/74:
13) 66/74:
- 26-
15) 75/74:
16) 91/74:
17) 110/74:
18)111/74:
14) 74/74: ""Sonda 2b, nejspodnější partie destrukce hradby, nad
plochou kaménků uloženou pod vrstvou žlutého písku
(na slavníkovské hnědé vrstvě). 25.6.""
19) 116/74:
20) 117/74:
21)123/74:
""Sonda 2b, dtto, 100-120 při soklu/ 130 při (resp.v)
jižním rohu sondy. 17.6."" Obr. 12; 13; 26:3.
""Sonda 2b, hrubé čištění povrchu vnitřního svahu vnitřní-
ho příkopu tj. nejspodnější partie opukové destrukce
(hlina promíš. menšími opukovými kameny, též spálenými).
17.-19.6.""
23) 139/74:
24) 158/74:
""Sonda 2b, sokl s destrukcí hradby, začišťování povrchu
destrukce. 24.6.""
""Sonda 2c, její jz. část, začišťování povrchu kam.
destrukce hradby. 19.7., 22.7., 23.7.""
""Sonda 2c, destrukce hradby, povrch destrukce hradby
50 cm. 25.-26.7., 29.7."" Obr. 28: 4.
""Sonda 2c, destrukce hradby, 50-70 cm (směrem dovnitř
do sondy stoupá již slavníkovská hnědá vrstva). 29.7.,
30.7.'
""Sonda 2c, destrukce hradby, 70-90/100 cm. 29.7., 30.7.,
31.7."" Obr. 5:3; 28:2.
""Sonda 2c, destrukce hradby, 90/100-120 cm. 30.7.,
31.7., 1.8."" Obr. 5:1, 4; 28: 1, 3, 5, 6; 29:9.
""Sonda 2c, destrukce hradby, 120 cm
svahu příkopu (= povrch hnědé slavníkovské perníkové).
31.7.""
22) 138/74: ""Sonda 2c, spodní partie destrukce hradby nade vnitř.
svahem příkopu při jeho začišťování na slavníkovskou
hnědou, 7.8.""
S
dno
povrch vnitř.
245 cm
105 cm
""Sonda 2c, čištění vnitř.svahu příkopu na povrch
slavníkovské hnědé vrstvy. 7.8.""
""Sonda 2b, vzorek popelovité výplně v destrukčním
kuželu vnitřní hradební zdi (vzorek vzat z jz. stěny
sondy 2b). 21.8.""."	cs	(147, 54)	(1168, 54)	(1168, 1508)	(147, 1508)
image	9		(172, 133)	(186, 133)	(186, 155)	(172, 155)
image	)		(189, 133)	(199, 133)	(199, 155)	(189, 155)
image	58/74		(215, 133)	(289, 133)	(289, 155)	(215, 155)
image	:		(294, 133)	(303, 133)	(303, 155)	(294, 155)
image	""""		(321, 133)	(331, 133)	(331, 155)	(321, 155)
image	Sonda		(334, 134)	(404, 134)	(404, 156)	(334, 156)
image	2b		(423, 134)	(449, 134)	(449, 156)	(423, 156)
image	,		(456, 134)	(462, 134)	(462, 156)	(456, 156)
image	jv		(482, 135)	(510, 135)	(510, 157)	(482, 157)
