IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"Přír.
číslo Sonda 0,
číslo sáčku
KJ,
V.
+části
/74-142 142 2c
/74-143 143 2c
/74-144 144
/74-145 145
2c
2c
/74-146 146 2c
v. 3,
prvních
20cm na
okraji
příkopu
Datov.
V.3,
spodní
horizont
prvních
20cm ve
vrstvě 3
v.3,
spodní
horizont
v S sou-
sedství
J podez-
81
10.st.
V.3,
20cm ve
vrstvě 3-
povrch
vrstvy 4
10.st. 0
10.st.
9277 střepů z předchozí strany
Obsah
nád. střepy
10.st.
O
9. Seznam nále zů: Sonda 2a-2d
Sezóna 1974 - str. 21
26 DH
celkem 51 střepů
v.3/v.4 10.st./0
/lužic-
ká kul-
tura
0
3 luž.
11 StřDH
11 Stř-
-M1DH
/74-147 147 2c v.3/v.4 10.st./0
/lužic-
ká kul-
tura
9 luž.
25 StřDH
22 Sty-
-M1DH
dívky kněž- celkem 116 stře pů
ského domu
60 DH
7 luž.
6 StřDH
6 DH
celkem 19 střepů
1 luž.
6 StřDH
12 Sty-
-M1DH
18 DH
celkem 37 střepů
celkem 9500 střepů
ostatní
1 sáč.s 1 zvířecí
kostí,
1 sáč.s 1 kusem
železné strusky
1 sáček s železnou,
lyrovitou ocílkou,+
1 sáček s
šidélkem (nebo stilem?)
obr. 4: 1;
+, obr. 5: 2a-b
1 sáček zvířecích
kostí,
1 sáček s uhlíky,
1 sáček vzorků
/3 kameny/
1 sáček s 1 dílkem
segmentované perly
patrně z čirého
skla,
1 sáček s plochým
zlomkem železa,
1 sáč.s 6 úlomky
tvrdé mazanice,
1 sáč.zvíř. kostí,
1 sáč.s uhlíky,
1 sáček vzorků
/2 kameny/
1 sáček s poloto-
varem kostěné
""brusle"",
1 sáček zvířecích
kostí
1 sáč.zvíř.kostí,
1 sáč.s 1 uhlíkem,
1 sáček vzorků
/2 kameny/"	cs	(124, 20)	(1175, 20)	(1175, 1641)	(124, 1641)
image	Přír		(131, 173)	(192, 174)	(192, 191)	(131, 190)
image	.		(196, 173)	(205, 173)	(205, 190)	(196, 190)
image	číslo		(253, 167)	(324, 170)	(323, 192)	(252, 189)
image	Sonda		(340, 170)	(414, 173)	(413, 195)	(339, 192)
image	0		(440, 176)	(456, 176)	(456, 195)	(440, 195)
image	,		(459, 176)	(468, 176)	(468, 195)	(459, 195)
image	číslo		(132, 198)	(205, 198)	(205, 215)	(132, 215)
image	sáčku		(252, 197)	(325, 198)	(325, 216)	(252, 215)
image	KJ		(439, 198)	(473, 202)	(471, 220)	(437, 216)
image	,		(476, 202)	(484, 203)	(482, 221)	(474, 220)
image	V.		(442, 230)	(470, 230)	(470, 241)	(442, 241)
image	+		(427, 247)	(442, 247)	(442, 265)	(427, 265)
image	části		(441, 247)	(515, 248)	(515, 266)	(441, 265)
image	/		(131, 319)	(148, 319)	(148, 340)	(131, 340)
image	74-142		(147, 318)	(235, 319)	(235, 341)	(147, 340)
image	142		(267, 320)	(309, 320)	(309, 341)	(267, 341)
image	2c		(352, 323)	(382, 323)	(382, 339)	(352, 339)
image	/		(130, 500)	(148, 500)	(148, 522)	(130, 522)
image	74-143		(147, 499)	(234, 500)	(234, 523)	(147, 522)
image	143		(266, 501)	(306, 501)	(306, 523)	(266, 523)
image	2c		(350, 504)	(384, 504)	(384, 521)	(350, 521)
image	/		(128, 706)	(145, 706)	(145, 728)	(128, 728)
image	74-144		(145, 705)	(236, 706)	(236, 729)	(145, 728)
image	144		(264, 707)	(310, 707)	(310, 729)	(264, 729)
image	/		(130, 887)	(148, 887)	(148, 909)	(130, 909)
image	74-145		(145, 886)	(235, 887)	(235, 910)	(145, 909)
image	145		(265, 888)	(308, 888)	(308, 910)	(265, 910)
image	2c		(350, 709)	(383, 709)	(383, 726)	(350, 726)
image	2c		(350, 891)	(381, 891)	(381, 907)	(350, 907)
image	/		(127, 1236)	(146, 1236)	(146, 1260)	(127, 1260)
image	74-146		(145, 1236)	(235, 1237)	(235, 1261)	(145, 1260)
image	146		(263, 1238)	(306, 1239)	(306, 1263)	(263, 1262)
image	2c		(346, 1241)	(382, 1242)	(382, 1259)	(346, 1258)
image	v		(425, 324)	(443, 324)	(443, 343)	(425, 343)
image	.		(444, 324)	(453, 324)	(453, 343)	(444, 343)
image	3		(456, 324)	(471, 324)	(471, 343)	(456, 343)
image	,		(474, 324)	(484, 324)	(484, 343)	(474, 343)
image	prvních		(426, 345)	(532, 348)	(531, 373)	(425, 370)
image	20cm		(425, 369)	(487, 371)	(486, 390)	(424, 388)
image	na		(500, 372)	(530, 373)	(529, 391)	(499, 390)
image	okraji		(426, 397)	(513, 397)	(513, 417)	(426, 417)
image	příkopu		(426, 421)	(530, 421)	(530, 442)	(426, 442)
image	Datov		(544, 176)	(620, 176)	(620, 193)	(544, 193)
image	.		(622, 176)	(631, 176)	(631, 193)	(622, 193)
image	V.3		(424, 506)	(469, 505)	(469, 526)	(424, 527)
image	,		(472, 505)	(481, 505)	(481, 525)	(472, 525)
image	spodní		(426, 527)	(513, 527)	(513, 549)	(426, 549)
