IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"2
Obr. 21
L109/74
c. neg. 82.012
Sonda 2a + 2b (1974), destrukce při jižní líci jižní pode-
zdívky pravděpodobného kněžského domu, ve vrstvě 3 z 10. stol.,
nálezová situace 109/74. 1 - 4 výběr libické keramiky.
Foto V. Jilková."	cs	(186, 34)	(1112, 34)	(1112, 1488)	(186, 1488)
image	2		(837, 414)	(858, 414)	(858, 435)	(837, 435)
image	Obr		(1013, 35)	(1054, 36)	(1054, 53)	(1013, 52)
image	.		(1059, 35)	(1067, 35)	(1067, 52)	(1059, 52)
image	21		(1085, 35)	(1112, 35)	(1112, 53)	(1085, 53)
image	L109		(967, 1175)	(1046, 1174)	(1046, 1211)	(967, 1212)
image	/		(1051, 1175)	(1068, 1175)	(1068, 1211)	(1051, 1211)
image	74		(1066, 1174)	(1104, 1174)	(1104, 1210)	(1066, 1210)
image	c		(858, 1262)	(876, 1262)	(876, 1292)	(858, 1292)
image	.		(877, 1262)	(888, 1262)	(888, 1292)	(877, 1292)
image	neg		(889, 1262)	(933, 1262)	(933, 1292)	(889, 1292)
image	.		(932, 1262)	(944, 1262)	(944, 1292)	(932, 1292)
image	82.012		(956, 1262)	(1052, 1263)	(1052, 1294)	(956, 1293)
image	Sonda		(186, 1389)	(262, 1389)	(262, 1415)	(186, 1415)
image	2a		(276, 1389)	(307, 1389)	(307, 1415)	(276, 1415)
image	+		(319, 1389)	(335, 1389)	(335, 1415)	(319, 1415)
image	2b		(350, 1389)	(380, 1389)	(380, 1415)	(350, 1415)
image	(		(398, 1389)	(406, 1389)	(406, 1415)	(398, 1415)
image	1974		(409, 1389)	(468, 1389)	(468, 1415)	(409, 1415)
image	)		(471, 1389)	(480, 1389)	(480, 1415)	(471, 1415)
image	,		(488, 1389)	(495, 1389)	(495, 1415)	(488, 1415)
image	destrukce		(514, 1389)	(645, 1389)	(645, 1415)	(514, 1415)
image	při		(662, 1389)	(704, 1389)	(704, 1415)	(662, 1415)
image	jižní		(724, 1389)	(793, 1389)	(793, 1415)	(724, 1415)
image	líci		(809, 1389)	(866, 1389)	(866, 1415)	(809, 1415)
image	jižní		(885, 1389)	(957, 1389)	(957, 1415)	(885, 1415)
image	pode		(971, 1389)	(1028, 1389)	(1028, 1415)	(971, 1415)
image	zdívky		(189, 1414)	(275, 1414)	(275, 1440)	(189, 1440)
image	pravděpodobného		(291, 1414)	(512, 1413)	(512, 1439)	(291, 1440)
image	kněžského		(527, 1413)	(660, 1412)	(660, 1438)	(527, 1439)
image	domu		(675, 1412)	(733, 1412)	(733, 1437)	(675, 1437)
image	,		(739, 1412)	(745, 1412)	(745, 1437)	(739, 1437)
image	ve		(763, 1412)	(792, 1412)	(792, 1437)	(763, 1437)
image	vrstvě		(807, 1412)	(894, 1412)	(894, 1437)	(807, 1437)
image	3		(912, 1411)	(926, 1411)	(926, 1436)	(912, 1436)
image	z		(942, 1411)	(955, 1411)	(955, 1436)	(942, 1436)
image	10.		(971, 1411)	(1011, 1411)	(1011, 1436)	(971, 1436)
image	stol		(1016, 1411)	(1073, 1411)	(1073, 1436)	(1016, 1436)
image	.		(1077, 1411)	(1088, 1411)	(1088, 1436)	(1077, 1436)
image	,		(1091, 1411)	(1100, 1411)	(1100, 1436)	(1091, 1436)
image	nálezová		(187, 1438)	(307, 1438)	(307, 1460)	(187, 1460)
image	situace		(322, 1438)	(423, 1438)	(423, 1460)	(322, 1460)
image	109/74		(439, 1438)	(529, 1438)	(529, 1460)	(439, 1460)
image	.		(531, 1438)	(541, 1438)	(541, 1460)	(531, 1460)
image	1		(572, 1438)	(586, 1438)	(586, 1460)	(572, 1460)
image	-		(602, 1438)	(617, 1438)	(617, 1460)	(602, 1460)
image	4		(632, 1438)	(646, 1438)	(646, 1460)	(632, 1460)
image	výběr		(661, 1438)	(734, 1438)	(734, 1460)	(661, 1460)
image	libické		(750, 1438)	(852, 1438)	(852, 1460)	(750, 1460)
image	keramiky		(869, 1438)	(986, 1438)	(986, 1460)	(869, 1460)
image	.		(989, 1438)	(999, 1438)	(999, 1460)	(989, 1460)
image	Foto		(188, 1464)	(248, 1463)	(248, 1487)	(188, 1488)
image	V.		(266, 1464)	(286, 1464)	(286, 1487)	(266, 1487)
image	Jilková		(294, 1463)	(407, 1462)	(407, 1486)	(294, 1487)
image	.		(406, 1462)	(415, 1462)	(415, 1485)	(406, 1485)
