IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"kůlové
Při výzkumu v sondách 2a - 2 1 (""el"") v 1. 1974 - 1976 jsem
označovala objekty římskými číslicemi, vrstvy a kůlové jamky arabský -
mi číslicemi. Původní očíslování objektů v terénu se v některých
případech liší od jejich definitivního očíslování (srv. popis.
jednotlivých objektů) a některé jamky byly očíslované teprve doda-
tečně (srv. popis jednotlivých kůlových jamek). Při výzkumu sondy
2m v r. 1978 a sondy 2n v r. 1985 jsem v terénu vždy v rámci da né
sezóny označovala objekty již arabskými čísly; při definitivním
očíslování těchto objektů v sondách 2m a 2n jsem navázala na římské
číslování objektů ze sezón 1974 - 1976.
6. ZAMĚŘENÍ
-8-
Geodetický tým AÚ (p. ing. M. Šimana, p. J. Hub, p. J. Morávek,
p. J. Tájek) zaměřil výzkum sondy 2 kromě polohy malých sond 2ch,
2j,
2k a 2 1(""el""), které jsem zaměřila sama. Příslušná dokumentace
je uložena v měřickém elaborátu v archivu map a plánů v AÚ v Praze.
Detaily sondy (půdorysy velkých částí sondy, některé řezy) byly
zaměřeny fotogrammetricky.
7. POPIS TERENNÍ SITUACE
Sezóna 1974: sondy 2a - 2d
Zjišťovací sonda 2a (o šířce 2 m a délce 9,2 m) byla založena
na doporučení koreferenta výzkumu PhDr. Rudolfa Turka, DrSc.,
při SZ stěně původně plánovaného půdorysu rodinného domu č.p. 420
(po provedení rozšířeného výzkumu sond 2a 2j a 2 1(""el"") v areálu
domu č.p. 420 posunul p. J. Veselý stavbu domu dále k SV). Po skry-
tí ornice (drnu), mocné cca 15- 35 cm (povrch terénu byl místy
hrbolatý) se v sondě 2a ukázala intaktní situace z doby hradištní.
V JZ polovině sondy se objevovalo velké množství opuky, které"	cs	(149, 58)	(1179, 58)	(1179, 1631)	(149, 1631)
image	kůlové		(585, 319)	(676, 319)	(676, 336)	(585, 336)
image	Při		(203, 151)	(247, 151)	(247, 171)	(203, 171)
image	výzkumu		(262, 151)	(364, 151)	(364, 171)	(262, 171)
image	v		(381, 151)	(393, 151)	(393, 171)	(381, 171)
image	sondách		(412, 151)	(510, 151)	(510, 171)	(412, 171)
image	2a		(527, 151)	(556, 151)	(556, 171)	(527, 171)
image	-		(573, 150)	(587, 150)	(587, 172)	(573, 172)
image	2		(602, 150)	(615, 150)	(615, 172)	(602, 172)
image	1		(631, 150)	(644, 150)	(644, 172)	(631, 172)
image	(		(662, 150)	(673, 150)	(673, 172)	(662, 172)
image	""""		(680, 150)	(689, 150)	(689, 172)	(680, 172)
image	el		(692, 150)	(719, 150)	(719, 173)	(692, 173)
image	""""		(723, 151)	(732, 151)	(732, 173)	(723, 173)
image	)		(739, 151)	(747, 151)	(747, 173)	(739, 173)
image	v		(766, 151)	(779, 151)	(779, 173)	(766, 173)
image	1.		(796, 151)	(820, 151)	(820, 174)	(796, 174)
image	1974		(841, 152)	(897, 152)	(897, 174)	(841, 174)
image	-		(916, 152)	(927, 152)	(927, 174)	(916, 174)
image	1976		(944, 153)	(1001, 153)	(1001, 175)	(944, 175)
image	jsem		(1018, 153)	(1077, 153)	(1077, 176)	(1018, 176)
image	označovala		(158, 195)	(303, 196)	(303, 220)	(158, 219)
image	objekty		(322, 196)	(424, 197)	(424, 221)	(322, 220)
image	římskými		(441, 197)	(555, 198)	(555, 222)	(441, 221)
image	číslicemi		(573, 198)	(704, 199)	(704, 223)	(573, 222)
image	,		(711, 199)	(716, 199)	(716, 222)	(711, 222)
image	vrstvy		(736, 199)	(825, 200)	(825, 224)	(736, 223)
image	a		(840, 200)	(851, 200)	(851, 223)	(840, 223)
image	kůlové		(869, 200)	(956, 201)	(956, 225)	(869, 224)
image	jamky		(973, 201)	(1046, 201)	(1046, 224)	(973, 224)
image	arabský		(1062, 201)	(1165, 202)	(1165, 226)	(1062, 225)
image	-		(1166, 202)	(1179, 202)	(1179, 225)	(1166, 225)
image	mi		(158, 244)	(187, 244)	(187, 266)	(158, 266)
image	číslicemi		(203, 243)	(334, 244)	(334, 267)	(203, 266)
image	.		(339, 245)	(344, 245)	(344, 267)	(339, 267)
image	Původní		(366, 245)	(467, 246)	(467, 268)	(366, 267)
image	očíslování		(484, 245)	(630, 246)	(630, 269)	(484, 268)
image	objektů		(648, 247)	(748, 248)	(748, 270)	(648, 269)
image	v		(766, 248)	(778, 248)	(778, 270)	(766, 270)
image	terénu		(797, 248)	(881, 249)	(881, 271)	(797, 270)
image	se		(900, 249)	(927, 249)	(927, 271)	(900, 271)
image	v		(943, 249)	(956, 249)	(956, 271)	(943, 271)
image	některých		(974, 249)	(1104, 250)	(1104, 273)	(974, 272)
