IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"33) 122/74: ""Sonda 2b, hnědá slavník. /perníky vrstva jižně od
pásu kamenů nalézajícího se při jižním okraji jámy
s destrukcí, úroven 1. fáze - 20 cm pod ni (spodní
hladina slavník. hnědé vrstvy (= povrch vrstvy tma-
vého hnědošedého hlinitého jílu, drobně žíhaného na-
rezle žlutým pískem vrstva, do níž zahlouben základ
zdi Z-V.7. 30.7.""
- 31-
34) 124/74: ""Sonda 2c, povrch vnitř. svahu příkopu (= povrch hnědé
slavnik. vrstvy) asi 1,5 m od jz. stěny sondy a 1,5 m
od rozhraní sondy 2a a 2c. 31.7.""
prohlubeň
35) 125/74: ""Sonda 2b, jižně od pásu kamenů lemujících jámu
s destrukční vrstvou při její jižní straně (až po jz.
stěnu sondy), hnědá slavníkovská vrstva, úroven
1. fáze
20 cm pod ni (po vodorovnou úroven rontubeny
36) 126/74: ""Sonda 2b, jižně od pásu kamenů lemujících jámu
37) 128/74:
38) 129/74:
s destrukční vrstvou při její jižní straně (až po jz.
stěnu sondy), hnědá slavníkovská vrstva, 20-40 cm pod
úrovní 1. fáze (bráno po vodorovných vrstvách). 31.7.,
1.8., 2.8., 5.8."" Obr. 26:1.
""Sonda 2c, povrch hnědé slavník. vrstvy na vnitřním
svahu vnitř. příkopu. 1.8.""
""Sonda 2b, prostor jižně od pásu kamenů lemujícího
jižní obvod prohlubně s destrukcí, hnědá ""slavníkovská""
vrstva, úroveň (vodorovná) cca 40 cm pod úrovní 2. fáze.
5.8.""
39) 130/74: ""Sonda 2a + 2b, plocha severně od základu zdi Z-V,
spodní horizont hnědé slavnik. vrstvy od úrovně 1. fáze
po povrch tmavé jílovité hlíny žíhané rezavě žlutým
pískem. 2.8., 5.8."" Obr. 23.
43) 135/74:
44) 136/74:
40) 131/74: ""Sonda 2a, sokl pod podlouhlou úzkou plochou pokrytou
tmavošedou popelovou/sazovitou vrstvou, povrch soklu
dno sondy v úrovni 1. fáze. 5.8.""
41) 133/74: ""Sonda 2a, plocha jižně od zdi Z-V, po pás kamenů
v prodloužení pásu kamenů při jižním okraji prohlubně
s destrukcí v sondě 2b, spodní horizont hnědé slavní-
kovské vrstvy, tj. úroveň 1. fáze - povrch jílovité
vrstvy žíhané rezavě žlutým pískem, max. ale do hl.
20 cm pod úrovní 1. fáze. 5.8."" Obr. 24; 25.
42) 134/74: ""Sonda 2a, prostor pásu kamenů v prodloužení pásu
kamenů při jižním okraji prohlubně s destrukcí v sondě
2b, úroveň 2. fáze sondy 2a - 20 cm pod ni (při sev.
okraji tohoto pásu kamenů již tmavá jílovitá žíhaná
rezavě žlutým pískem, jižněji ještě hnědá slavníkov.).
6.-7.8."" Obr. 27:3.
vrstva
""Sonda 2b, povrch výplně kanálku vyloženého kameny,
sev. od zdi Z-V. 6.8.""
""Sonda 2b, spodních 10 cm výplně kanálku vyloženého
kameny, sev. od zdi V-Z, po povrch tmavé jílovité
vrstvý žíhané rezavě žlutým pískem. 6.8.""
45) 137/74: ""Sonda 2b, rozebírání ssuti nad základy východního
úseku základu zdi Z-V. 6.8."""	cs	(145, 45)	(1151, 45)	(1151, 1501)	(145, 1501)
image	33		(147, 139)	(176, 139)	(176, 161)	(147, 161)
image	)		(177, 139)	(187, 139)	(187, 161)	(177, 161)
image	122/74		(204, 139)	(293, 139)	(293, 161)	(204, 161)
image	:		(299, 139)	(305, 139)	(305, 161)	(299, 161)
image	""""		(326, 139)	(335, 139)	(335, 161)	(326, 161)
image	Sonda		(339, 139)	(409, 139)	(409, 161)	(339, 161)
image	2b		(428, 139)	(454, 139)	(454, 161)	(428, 161)
image	,		(461, 139)	(466, 139)	(466, 161)	(461, 161)
image	hnědá		(488, 139)	(558, 139)	(558, 161)	(488, 161)
image	slavník		(577, 139)	(678, 139)	(678, 161)	(577, 161)
image	.		(683, 139)	(689, 139)	(689, 161)	(683, 161)
image	/		(708, 139)	(724, 139)	(724, 161)	(708, 161)
image	perníky		(724, 139)	(827, 139)	(827, 161)	(724, 161)
image	vrstva		(842, 139)	(927, 139)	(927, 161)	(842, 161)
image	jižně		(946, 139)	(1016, 139)	(1016, 161)	(946, 161)
image	od		(1035, 139)	(1063, 139)	(1063, 161)	(1035, 161)
image	pásu		(323, 164)	(381, 164)	(381, 186)	(323, 186)
image	kamenů		(398, 164)	(484, 164)	(484, 186)	(398, 186)
image	nalézajícího		(503, 164)	(678, 164)	(678, 186)	(503, 186)
image	se		(696, 164)	(721, 164)	(721, 186)	(696, 186)
image	při		(740, 164)	(781, 164)	(781, 186)	(740, 186)
image	jižním		(798, 164)	(885, 164)	(885, 186)	(798, 186)
image	okraji		(902, 164)	(989, 164)	(989, 186)	(902, 186)
image	jámy		(1005, 164)	(1066, 164)	(1066, 186)	(1005, 186)
image	s		(324, 185)	(336, 185)	(336, 209)	(324, 209)
image	destrukcí		(354, 185)	(484, 185)	(484, 209)	(354, 209)
image	,		(491, 185)	(497, 185)	(497, 209)	(491, 209)
image	úroven		(518, 185)	(603, 185)	(603, 209)	(518, 209)
image	1.		(621, 185)	(645, 185)	(645, 209)	(621, 209)
image	fáze		(666, 185)	(722, 185)	(722, 209)	(666, 209)
image	-		(739, 185)	(750, 185)	(750, 209)	(739, 209)
image	20		(768, 185)	(796, 185)	(796, 209)	(768, 209)
image	cm		(814, 185)	(840, 185)	(840, 209)	(814, 209)
image	pod		(858, 185)	(898, 185)	(898, 209)	(858, 209)
image	ni		(918, 185)	(944, 185)	(944, 209)	(918, 209)
image	(		(961, 185)	(977, 185)	(977, 209)	(961, 209)
image	spodní		(976, 185)	(1063, 185)	(1063, 209)	(976, 209)
image	hladina		(324, 209)	(423, 210)	(423, 231)	(324, 230)
image	slavník		(443, 209)	(542, 210)	(542, 232)	(443, 231)
image	.		(549, 210)	(555, 210)	(555, 231)	(549, 231)
image	hnědé		(578, 210)	(647, 210)	(647, 231)	(578, 231)
image	vrstvy		(664, 210)	(752, 210)	(752, 232)	(664, 232)
image	(		(769, 211)	(779, 211)	(779, 232)	(769, 232)
image	=		(784, 211)	(797, 211)	(797, 232)	(784, 232)
image	povrch		(813, 211)	(899, 211)	(899, 232)	(813, 232)
image	vrstvy		(915, 212)	(1005, 212)	(1005, 233)	(915, 233)
image	tma		(1021, 212)	(1062, 212)	(1062, 233)	(1021, 233)
image	vého		(322, 234)	(382, 234)	(382, 256)	(322, 256)
image	hnědošedého		(398, 234)	(558, 234)	(558, 256)	(398, 256)
image	hlinitého		(577, 234)	(706, 234)	(706, 256)	(577, 256)
image	jílu		(724, 234)	(780, 234)	(780, 256)	(724, 256)
image	,		(787, 234)	(792, 234)	(792, 256)	(787, 256)
image	drobně		(814, 234)	(899, 234)	(899, 256)	(814, 256)
image	žíhaného		(917, 234)	(1033, 234)	(1033, 256)	(917, 256)
image	na		(1051, 234)	(1077, 234)	(1077, 256)	(1051, 256)
image	rezle		(325, 259)	(396, 259)	(396, 279)	(325, 279)
image	žlutým		(413, 259)	(499, 259)	(499, 279)	(413, 279)
image	pískem		(516, 259)	(602, 259)	(602, 279)	(516, 279)
image	vrstva		(649, 259)	(735, 259)	(735, 279)	(649, 279)
image	,		(743, 259)	(749, 259)	(749, 279)	(743, 279)
image	do		(769, 259)	(796, 259)	(796, 279)	(769, 279)
image	níž		(814, 259)	(855, 259)	(855, 279)	(814, 279)
image	zahlouben		(872, 259)	(1004, 259)	(1004, 279)	(872, 279)
image	základ		(1020, 259)	(1107, 259)	(1107, 279)	(1020, 279)
image	zdi		(323, 282)	(366, 282)	(366, 304)	(323, 304)
image	Z		(381, 282)	(395, 282)	(395, 304)	(381, 304)
image	-		(399, 282)	(410, 282)	(410, 304)	(399, 304)
image	V.7		(411, 282)	(457, 282)	(457, 304)	(411, 304)
image	.		(460, 282)	(468, 282)	(468, 304)	(460, 304)
image	30.7		(487, 282)	(545, 282)	(545, 304)	(487, 304)
image	.		(547, 282)	(556, 282)	(556, 304)	(547, 304)
image	""""		(562, 282)	(574, 282)	(574, 304)	(562, 304)
image	-		(516, 47)	(531, 47)	(531, 60)	(516, 60)
image	31		(547, 46)	(574, 46)	(574, 59)	(547, 59)
image	34		(146, 318)	(176, 318)	(176, 340)	(146, 340)
image	)		(177, 318)	(187, 318)	(187, 340)	(177, 340)
image	124/74		(205, 318)	(293, 318)	(293, 340)	(205, 340)
image	:		(298, 318)	(306, 318)	(306, 340)	(298, 340)
image	""""		(325, 318)	(335, 318)	(335, 340)	(325, 340)
image	Sonda		(339, 318)	(409, 318)	(409, 340)	(339, 340)
image	2c		(427, 318)	(454, 318)	(454, 340)	(427, 340)
image	,		(460, 318)	(466, 318)	(466, 340)	(460, 340)
image	povrch		(487, 318)	(572, 318)	(572, 340)	(487, 340)
image	vnitř		(590, 318)	(662, 318)	(662, 340)	(590, 340)
image	.		(669, 318)	(674, 318)	(674, 340)	(669, 340)
image	svahu		(695, 318)	(765, 318)	(765, 340)	(695, 340)
image	příkopu		(784, 318)	(884, 318)	(884, 340)	(784, 340)
image	(		(903, 318)	(913, 318)	(913, 340)	(903, 340)
image	=		(914, 318)	(927, 318)	(927, 340)	(914, 340)
image	povrch		(945, 318)	(1033, 318)	(1033, 340)	(945, 340)
image	hnědé		(1051, 318)	(1122, 318)	(1122, 340)	(1051, 340)
image	slavnik		(324, 342)	(425, 342)	(425, 365)	(324, 365)
image	.		(431, 342)	(438, 342)	(438, 365)	(431, 365)
image	vrstvy		(456, 342)	(545, 342)	(545, 365)	(456, 365)
image	)		(547, 342)	(555, 342)	(555, 365)	(547, 365)
image	asi		(576, 342)	(618, 342)	(618, 365)	(576, 365)
image	1,5		(635, 342)	(678, 342)	(678, 365)	(635, 365)
image	m		(694, 342)	(705, 342)	(705, 365)	(694, 365)
image	od		(724, 342)	(750, 342)	(750, 365)	(724, 365)
image	jz		(769, 342)	(796, 342)	(796, 365)	(769, 365)
image	.		(800, 342)	(806, 342)	(806, 365)	(800, 365)
